,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,67,0,3,105,7,0,7,0,0,0,0
2,64,4,1,95,4,2,7,-3,9,-1,-1
6,62,8,1,105,2,-2,7,-5,7,-1,-2
10,74,12,2,95,2,3,7,7,7,1,-1
13,76,16,0,105,4,2,7,9,9,1,0
18,69,20,2,95,9,-2,7,2,2,-1,-1
21,71,24,1,105,11,2,7,4,4,1,0
25,64,28,1,95,4,0,7,-3,9,-1,-1
28,67,32,3,105,7,5,7,0,0,1,0
30,64,36,1,95,4,2,7,-3,9,-1,-1
34,64,40,0,105,4,2,7,-3,9,0,-1
39,74,44,2,95,2,3,7,7,7,1,0
42,76,48,0,105,4,2,7,9,9,1,1
47,69,52,2,95,9,-2,7,2,2,-1,0
50,71,56,1,105,11,2,7,4,4,1,1
54,64,60,1,95,4,0,7,-3,9,-1,0
57,67,64,3,105,7,5,7,0,0,1,1
59,64,68,1,95,4,2,7,-3,9,-1,0
63,62,72,1,105,2,-2,7,-5,7,-1,-1
67,74,76,2,95,2,3,7,7,7,1,0
70,76,80,0,105,4,2,7,9,9,1,1
75,69,84,2,95,9,-2,7,2,2,-1,0
78,71,88,1,105,11,2,7,4,4,1,1
82,64,92,1,95,4,0,7,-3,9,-1,0
85,67,96,3,105,7,5,7,0,0,1,1
87,64,100,1,95,4,2,7,-3,9,-1,0
91,64,104,0,105,4,2,7,-3,9,0,0
96,74,108,2,95,2,3,7,7,7,1,1
99,76,112,0,105,4,2,7,9,9,1,2
104,69,116,2,95,9,-2,7,2,2,-1,1
107,71,120,1,105,11,2,7,4,4,1,2
111,64,124,1,95,4,0,7,-3,9,-1,1
114,76,128,1,105,4,14,7,9,9,1,2
118,76,132,1,95,4,-3,7,9,9,0,2
122,74,136,1,105,2,-2,7,7,7,-1,1
126,71,140,3,95,11,2,7,4,4,-1,0
128,76,144,1,105,4,2,7,9,9,1,1
131,79,148,1,95,7,8,7,12,0,1,2
134,76,152,1,105,4,5,7,9,9,-1,1
138,71,156,3,95,11,2,7,4,4,-1,0
140,76,160,1,105,4,2,7,9,9,1,1
144,76,164,1,95,4,-3,7,9,9,0,1
148,74,168,1,105,2,-2,7,7,7,-1,0
152,71,172,3,95,11,2,7,4,4,-1,-1
154,76,176,0,105,4,2,7,9,9,1,0
159,69,180,2,95,9,-2,7,2,2,-1,-1
162,71,184,1,105,11,2,7,4,4,1,0
166,64,188,1,95,4,0,7,-3,9,-1,-1
169,76,192,1,105,4,14,7,9,9,1,0
173,76,196,1,95,4,-3,7,9,9,0,0
177,74,200,1,105,2,-2,7,7,7,-1,-1
181,71,204,3,95,11,2,7,4,4,-1,-2
183,76,208,1,105,4,2,7,9,9,1,-1
186,79,212,1,95,7,8,7,12,0,1,0
189,76,216,1,105,4,5,7,9,9,-1,-1
193,71,220,3,95,11,2,7,4,4,-1,-2
195,76,224,1,105,4,2,7,9,9,1,-1
199,76,228,1,95,4,-3,7,9,9,0,-1
203,74,232,1,105,2,-2,7,7,7,-1,-2
207,71,236,3,95,11,2,7,4,4,-1,-3
209,76,240,0,105,4,2,7,9,9,1,-2
214,69,244,2,95,9,-2,7,2,2,-1,-3
217,71,248,1,105,11,2,7,4,4,1,-2
221,64,252,1,95,4,0,7,-3,9,-1,-3
