,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,7,7,7,0,0
2,71,2,1,105,11,-1,7,4,4,-1,-1
6,64,6,1,95,4,-3,7,-3,9,-1,-2
10,67,10,2,105,7,3,7,0,0,1,-1
13,76,14,1,95,4,2,7,9,9,1,0
17,71,18,1,105,11,-3,7,4,4,-1,-1
21,64,22,1,95,4,-3,7,-3,9,-1,-2
25,71,26,0,105,11,-3,7,4,4,1,-1
30,71,30,1,95,11,-3,7,4,4,0,-1
33,71,34,1,105,11,4,7,4,4,0,-1
37,64,38,1,95,4,-3,7,-3,9,-1,-2
41,67,42,2,105,7,3,7,0,0,1,-1
44,76,46,1,95,4,2,7,9,9,1,0
48,71,50,1,105,11,-3,7,4,4,-1,-1
52,64,54,1,95,4,-3,7,-3,9,-1,-2
56,71,58,0,105,11,-3,7,4,4,1,-1
61,71,62,1,95,11,-3,7,4,4,0,-1
64,71,66,1,105,11,4,7,4,4,0,-1
67,76,70,1,95,4,2,7,9,9,1,0
71,71,74,0,105,11,-3,7,4,4,-1,-1
76,79,78,1,95,7,1,7,12,0,1,0
80,71,82,1,105,11,-3,7,4,4,-1,-1
83,76,86,1,95,4,2,7,9,9,1,0
87,71,90,0,105,11,-3,7,4,4,-1,-1
92,71,94,1,95,11,-3,7,4,4,0,-1
95,71,98,1,105,11,4,7,4,4,0,-1
98,76,102,1,95,4,2,7,9,9,1,0
102,71,106,0,105,11,-3,7,4,4,-1,-1
107,79,110,1,95,7,1,7,12,0,1,0
111,83,114,1,105,11,2,7,16,4,1,1
115,79,118,1,95,7,1,7,12,0,-1,0
119,79,122,1,105,7,3,7,12,0,0,0
123,79,126,1,95,7,-2,7,12,0,0,0
