,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,2,105,2,0,2,0,0,0,0
4,66,4,1,95,6,4,2,4,4,1,1
8,69,8,2,105,9,-2,2,7,7,1,2
11,64,12,1,95,4,2,2,2,2,-1,1
14,62,16,2,105,2,3,2,0,0,-1,0
18,66,20,1,95,6,4,2,4,4,1,1
22,69,24,1,105,9,-2,2,7,7,1,2
26,64,28,2,95,4,-2,2,2,2,-1,1
28,62,32,1,105,2,0,2,0,0,-1,0
32,71,36,1,95,11,2,2,9,9,1,1
36,69,40,2,105,9,-2,2,7,7,-1,0
39,64,44,1,95,4,2,2,2,2,-1,-1
42,62,48,2,105,2,3,2,0,0,-1,-2
46,66,52,1,95,6,4,2,4,4,1,-1
50,69,56,1,105,9,-2,2,7,7,1,0
54,64,60,2,95,4,-2,2,2,2,-1,-1
56,69,64,1,105,9,7,2,7,7,1,0
60,76,68,1,95,4,2,2,14,2,1,1
64,69,72,1,105,9,-5,2,7,7,-1,0
68,76,76,1,95,4,2,2,14,2,1,1
71,69,80,1,105,9,-2,2,7,7,-1,0
75,76,84,1,95,4,2,2,14,2,1,1
79,69,88,1,105,9,-5,2,7,7,-1,0
83,64,92,2,95,4,-2,2,2,2,-1,-1
85,69,96,1,105,9,7,2,7,7,1,0
89,76,100,1,95,4,2,2,14,2,1,1
93,69,104,1,105,9,-5,2,7,7,-1,0
97,76,108,1,95,4,2,2,14,2,1,1
101,78,112,1,105,6,9,2,16,4,1,2
105,78,116,2,95,6,2,2,16,4,0,2
108,74,120,1,105,2,-2,2,12,0,-1,1
112,64,124,2,95,4,-2,2,2,2,-1,0
