,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,0,105,2,0,2,0,0,0,0
2,66,1,1,105,6,2,2,4,4,1,1
6,66,5,1,105,6,4,2,4,4,0,1
11,67,9,1,105,7,1,2,5,5,1,2
15,67,13,1,105,7,3,2,5,5,0,2
19,66,17,1,105,6,-1,2,4,4,-1,1
23,66,21,1,105,6,4,2,4,4,0,1
28,67,25,1,105,7,1,2,5,5,1,2
33,66,29,1,105,6,-1,2,4,4,-1,1
37,66,33,1,105,6,2,2,4,4,0,1
41,66,37,1,105,6,4,2,4,4,0,1
46,67,41,1,105,7,1,2,5,5,1,2
50,67,45,1,105,7,3,2,5,5,0,2
54,66,49,1,105,6,-1,2,4,4,-1,1
58,66,53,1,105,6,4,2,4,4,0,1
63,67,57,1,105,7,1,2,5,5,1,2
68,66,61,1,105,6,-1,2,4,4,-1,1
73,74,65,2,105,2,1,2,12,0,1,2
78,69,69,1,105,9,-2,2,7,7,-1,1
81,64,73,1,105,4,2,2,2,2,-1,0
85,73,77,1,105,1,-1,2,11,11,1,1
90,74,81,2,105,2,5,2,12,0,1,2
95,69,85,1,105,9,-2,2,7,7,-1,1
100,67,89,1,105,7,1,2,5,5,-1,0
104,66,93,1,105,6,2,2,4,4,-1,-1
109,74,97,2,105,2,1,2,12,0,1,0
114,69,101,1,105,9,-2,2,7,7,-1,-1
117,64,105,1,105,4,2,2,2,2,-1,-2
121,73,109,1,105,1,-1,2,11,11,1,-1
126,74,113,2,105,2,5,2,12,0,1,0
131,69,117,1,105,9,-2,2,7,7,-1,-1
136,67,121,1,105,7,1,2,5,5,-1,-2
140,66,125,1,105,6,2,2,4,4,-1,-3
