,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,7,4,4,0,0
1,74,1,1,105,2,3,7,7,7,1,1
4,67,4,1,95,7,0,7,0,0,-1,0
7,79,7,1,105,7,5,7,12,0,1,1
10,76,10,1,95,4,-3,7,9,9,-1,0
13,74,13,1,105,2,-5,7,7,7,-1,-1
16,67,16,1,95,7,0,7,0,0,-1,-2
19,69,19,1,105,9,2,7,2,2,1,-1
22,72,22,1,95,0,10,7,5,5,1,0
25,74,25,1,105,2,5,7,7,7,1,1
28,67,28,1,95,7,0,7,0,0,-1,0
31,79,31,1,105,7,5,7,12,0,1,1
34,76,34,1,95,4,-3,7,9,9,-1,0
37,74,37,1,105,2,-5,7,7,7,-1,-1
40,66,40,1,95,6,-1,7,-1,11,-1,-2
43,71,43,1,105,11,2,7,4,4,1,-1
46,67,46,2,95,7,1,7,0,0,-1,-2
48,74,49,1,105,2,3,7,7,7,1,-1
51,67,52,1,95,7,0,7,0,0,-1,-2
54,79,55,1,105,7,5,7,12,0,1,-1
57,76,58,1,95,4,-3,7,9,9,-1,-2
60,74,61,1,105,2,-5,7,7,7,-1,-3
63,67,64,1,95,7,0,7,0,0,-1,-4
66,69,67,1,105,9,2,7,2,2,1,-3
69,72,70,1,95,0,10,7,5,5,1,-2
72,74,73,1,105,2,5,7,7,7,1,-1
75,67,76,1,95,7,0,7,0,0,-1,-2
78,79,79,1,105,7,5,7,12,0,1,-1
81,76,82,1,95,4,-3,7,9,9,-1,-2
84,74,85,1,105,2,-5,7,7,7,-1,-3
87,66,88,1,95,6,-1,7,-1,11,-1,-4
90,71,91,1,105,11,2,7,4,4,1,-3
93,67,94,2,95,7,1,7,0,0,-1,-4
96,69,97,3,105,9,2,7,2,2,1,-3
97,69,100,1,95,9,0,7,2,2,0,-3
100,78,103,1,105,6,9,7,11,11,1,-2
103,78,106,2,95,6,0,7,11,11,0,-2
105,74,109,1,105,2,-2,7,7,7,-1,-3
108,74,112,1,95,2,-2,7,7,7,0,-3
111,69,115,1,105,9,-2,7,2,2,-1,-4
114,66,118,2,95,6,0,7,-1,11,-1,-5
116,69,121,1,105,9,2,7,2,2,1,-4
119,69,124,1,95,9,0,7,2,2,0,-4
122,71,127,1,105,11,2,7,4,4,1,-3
125,71,130,1,95,11,0,7,4,4,0,-3
128,73,133,1,105,1,-1,7,6,6,1,-2
131,69,136,1,95,9,-4,7,2,2,-1,-3
134,74,139,3,105,2,1,7,7,7,1,-2
135,74,142,1,95,2,0,7,7,7,0,-2
138,69,145,3,105,9,-2,7,2,2,-1,-3
139,69,148,1,95,9,0,7,2,2,0,-3
142,78,151,1,105,6,9,7,11,11,1,-2
145,78,154,2,95,6,0,7,11,11,0,-2
147,74,157,1,105,2,-2,7,7,7,-1,-3
150,74,160,1,95,2,-2,7,7,7,0,-3
153,69,163,1,105,9,-2,7,2,2,-1,-4
156,66,166,2,95,6,0,7,-1,11,-1,-5
158,69,169,1,105,9,2,7,2,2,1,-4
161,69,172,1,95,9,0,7,2,2,0,-4
164,71,175,1,105,11,2,7,4,4,1,-3
167,71,178,1,95,11,0,7,4,4,0,-3
170,73,181,1,105,1,-1,7,6,6,1,-2
173,69,184,1,95,9,-4,7,2,2,-1,-3
176,74,187,3,105,2,1,7,7,7,1,-2
177,74,190,6,95,2,0,7,7,7,0,-2
