,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,4,7,7,0,0
2,67,2,1,105,7,-2,4,3,3,-1,-1
6,67,6,1,95,7,3,4,3,3,0,-1
10,67,10,1,105,7,3,4,3,3,0,-1
14,67,14,2,95,7,3,4,3,3,0,-1
17,67,18,1,105,7,-2,4,3,3,0,-1
21,67,22,2,95,7,3,4,3,3,0,-1
24,76,26,1,105,4,2,4,12,0,1,0
28,74,30,2,95,2,-2,4,10,10,-1,-1
31,67,34,1,105,7,-2,4,3,3,-1,-2
35,67,38,1,95,7,3,4,3,3,0,-2
39,67,42,1,105,7,3,4,3,3,0,-2
43,67,46,2,95,7,3,4,3,3,0,-2
46,67,50,1,105,7,-2,4,3,3,0,-2
50,67,54,2,95,7,3,4,3,3,0,-2
53,76,58,1,105,4,2,4,12,0,1,-1
57,74,62,2,95,2,-2,4,10,10,-1,-2
60,71,66,1,105,11,2,4,7,7,-1,-3
64,79,70,2,95,7,1,4,15,3,1,-2
67,76,74,1,105,4,-3,4,12,0,-1,-3
71,79,78,1,95,7,1,4,15,3,1,-2
75,71,82,1,105,11,-3,4,7,7,-1,-3
79,79,86,2,95,7,1,4,15,3,1,-2
82,81,90,1,105,9,2,4,17,5,1,-1
86,74,94,2,95,2,-2,4,10,10,-1,-2
89,71,98,1,105,11,2,4,7,7,-1,-3
93,79,102,2,95,7,1,4,15,3,1,-2
96,76,106,1,105,4,-3,4,12,0,-1,-3
100,79,110,2,95,7,1,4,15,3,1,-2
103,81,114,1,105,9,2,4,17,5,1,-1
107,74,118,1,95,2,-2,4,10,10,-1,-2
111,81,122,1,105,9,2,4,17,5,1,-1
115,74,126,1,95,2,-2,4,10,10,-1,-2
