,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,4,7,7,0,0
3,71,4,1,95,11,7,4,7,7,0,0
7,71,8,1,105,11,2,4,7,7,0,0
10,67,12,3,95,7,3,4,3,3,-1,-1
12,71,16,1,105,11,2,4,7,7,1,0
15,71,20,1,95,11,7,4,7,7,0,0
19,79,24,0,105,7,5,4,15,3,1,1
24,69,28,0,95,9,-2,4,5,5,-1,0
29,71,32,1,105,11,2,4,7,7,1,1
32,71,36,1,95,11,7,4,7,7,0,1
36,71,40,1,105,11,2,4,7,7,0,1
40,67,44,3,95,7,5,4,3,3,-1,0
42,71,48,2,105,11,2,4,7,7,1,1
45,71,52,0,95,11,2,4,7,7,0,1
50,79,56,0,105,7,1,4,15,3,1,2
55,69,60,2,95,9,-2,4,5,5,-1,1
58,71,64,2,105,11,2,4,7,7,1,2
61,78,68,1,95,6,7,4,14,2,1,3
65,71,72,2,105,11,0,4,7,7,-1,2
68,71,76,1,95,11,-3,4,7,7,0,2
72,71,80,2,105,11,2,4,7,7,0,2
75,78,84,2,95,6,7,4,14,2,1,3
78,76,88,1,105,4,2,4,12,0,-1,2
82,69,92,2,95,9,-2,4,5,5,-1,1
85,71,96,2,105,11,2,4,7,7,1,2
88,78,100,1,95,6,7,4,14,2,1,3
92,71,104,2,105,11,0,4,7,7,-1,2
95,71,108,1,95,11,-3,4,7,7,0,2
99,71,112,0,105,11,2,4,7,7,0,2
104,79,116,1,95,7,1,4,15,3,1,3
108,79,120,0,105,7,1,4,15,3,0,3
113,69,124,2,95,9,-2,4,5,5,-1,2
