,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,79,0,1,105,7,0,2,17,5,0,0
3,74,3,2,105,2,-2,2,12,0,-1,-1
6,66,7,1,95,6,-1,2,4,4,-1,-2
9,64,11,1,105,4,2,2,2,2,-1,-3
14,64,15,1,95,4,-8,2,2,2,0,-3
19,74,19,1,105,2,2,2,12,0,1,-2
23,71,23,1,95,11,2,2,9,9,-1,-3
27,66,27,1,105,6,-1,2,4,4,-1,-4
31,62,31,1,95,2,-4,2,0,0,-1,-5
35,74,35,2,105,2,-2,2,12,0,1,-4
38,66,39,1,95,6,-1,2,4,4,-1,-5
41,64,43,1,105,4,2,2,2,2,-1,-6
46,64,47,1,95,4,-8,2,2,2,0,-6
51,74,51,1,105,2,2,2,12,0,1,-5
55,71,55,1,95,11,2,2,9,9,-1,-6
59,67,59,1,105,7,1,2,5,5,-1,-7
63,66,63,1,95,6,-1,2,4,4,-1,-8
67,78,67,1,105,6,-1,2,16,4,1,-7
72,76,71,1,95,4,2,2,14,2,-1,-8
75,78,75,1,105,6,-1,2,16,4,1,-7
80,72,79,1,95,0,-2,2,10,10,-1,-8
84,78,83,1,105,6,-1,2,16,4,1,-7
89,78,87,1,95,6,4,2,16,4,0,-7
93,74,91,1,105,2,2,2,12,0,-1,-8
97,78,95,1,95,6,-1,2,16,4,1,-7
101,78,99,1,105,6,2,2,16,4,0,-7
106,78,103,1,95,6,4,2,16,4,0,-7
110,76,107,1,105,4,-2,2,14,2,-1,-8
115,76,111,1,95,4,4,2,14,2,0,-8
118,81,115,0,105,9,2,2,19,7,1,-7
124,78,119,1,95,6,2,2,16,4,-1,-8
128,81,123,2,105,9,2,2,19,7,1,-7
131,78,127,1,95,6,-1,2,16,4,-1,-8
