,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,76,0,1,105,4,0,9,7,7,0,0
4,76,4,1,95,4,7,9,7,7,0,0
8,67,8,2,105,7,-2,9,-2,10,-1,-1
11,74,12,1,95,2,7,9,5,5,1,0
15,76,16,1,105,4,9,9,7,7,1,1
19,76,20,1,95,4,7,9,7,7,0,1
23,74,24,1,105,2,5,9,5,5,-1,0
27,72,28,1,95,0,1,9,3,3,-1,-1
30,76,32,1,105,4,7,9,7,7,1,0
34,76,36,1,95,4,7,9,7,7,0,0
38,67,40,2,105,7,-2,9,-2,10,-1,-1
41,74,44,1,95,2,7,9,5,5,1,0
45,72,48,1,105,0,5,9,3,3,-1,-1
49,71,52,1,95,11,2,9,2,2,-1,-2
53,74,56,1,105,2,7,9,5,5,1,-1
57,72,60,1,95,0,1,9,3,3,-1,-2
61,72,63,2,105,0,1,9,3,3,0,-2
64,79,67,1,95,7,10,9,10,10,1,-1
68,72,71,2,105,0,3,9,3,3,-1,-2
71,74,75,1,95,2,-5,9,5,5,1,-1
75,72,79,2,105,0,1,9,3,3,-1,-2
78,79,83,1,95,7,10,9,10,10,1,-1
82,74,87,1,105,2,5,9,5,5,-1,-2
86,72,91,1,95,0,1,9,3,3,-1,-3
90,72,95,2,105,0,1,9,3,3,0,-3
93,79,99,1,95,7,10,9,10,10,1,-2
97,72,103,2,105,0,3,9,3,3,-1,-3
100,74,107,1,95,2,-5,9,5,5,1,-2
104,72,111,2,105,0,1,9,3,3,-1,-3
107,71,115,1,95,11,2,9,2,2,-1,-4
111,74,119,1,105,2,7,9,5,5,1,-3
115,72,123,1,95,0,1,9,3,3,-1,-4
