,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,2,7,7,0,0
4,73,4,1,95,1,2,2,11,11,1,1
8,69,8,1,105,9,2,2,7,7,-1,0
12,73,12,1,95,1,2,2,11,11,1,1
16,69,16,1,105,9,-10,2,7,7,-1,0
20,73,20,1,95,1,2,2,11,11,1,1
24,69,24,1,105,9,2,2,7,7,-1,0
28,66,28,1,95,6,-1,2,4,4,-1,-1
31,69,32,1,105,9,7,2,7,7,1,0
35,73,36,1,95,1,2,2,11,11,1,1
39,69,40,1,105,9,2,2,7,7,-1,0
43,73,44,1,95,1,2,2,11,11,1,1
47,69,48,1,105,9,-10,2,7,7,-1,0
51,73,52,1,95,1,2,2,11,11,1,1
55,69,56,1,105,9,2,2,7,7,-1,0
59,66,60,1,95,6,-1,2,4,4,-1,-1
62,78,64,2,105,6,16,2,16,4,1,0
65,74,68,2,95,2,-2,2,12,0,-1,-1
68,69,72,2,105,9,-2,2,7,7,-1,-2
71,69,76,1,95,9,3,2,7,7,0,-2
75,78,80,2,105,6,2,2,16,4,1,-1
78,74,84,2,95,2,-2,2,12,0,-1,-2
81,69,88,1,105,9,-2,2,7,7,-1,-3
85,66,92,1,95,6,-1,2,4,4,-1,-4
88,78,96,2,105,6,16,2,16,4,1,-3
91,74,100,2,95,2,-2,2,12,0,-1,-4
94,69,104,2,105,9,-2,2,7,7,-1,-5
97,69,108,1,95,9,3,2,7,7,0,-5
101,78,112,1,105,6,2,2,16,4,1,-4
105,74,116,1,95,2,1,2,12,0,-1,-5
109,69,120,1,105,9,3,2,7,7,-1,-6
113,66,124,1,95,6,-1,2,4,4,-1,-7
