,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,1,105,2,0,7,-5,7,0,0
1,62,1,1,105,2,0,7,-5,7,0,0
4,64,4,2,95,4,2,7,-3,9,1,1
6,71,7,1,105,11,9,7,4,4,1,2
9,72,10,1,95,0,-2,7,5,5,1,3
12,74,13,1,105,2,5,7,7,7,1,4
16,67,16,1,95,7,5,7,0,0,-1,3
19,69,19,1,105,9,0,7,2,2,1,4
22,67,22,1,95,7,3,7,0,0,-1,3
25,62,25,2,105,2,0,7,-5,7,-1,2
27,64,28,2,95,4,2,7,-3,9,1,3
29,71,31,1,105,11,9,7,4,4,1,4
32,72,34,1,95,0,-2,7,5,5,1,5
35,74,37,1,105,2,5,7,7,7,1,6
38,67,40,1,95,7,5,7,0,0,-1,5
41,69,43,1,105,9,0,7,2,2,1,6
44,67,46,2,95,7,3,7,0,0,-1,5
46,62,49,2,105,2,0,7,-5,7,-1,4
48,64,52,2,95,4,2,7,-3,9,1,5
50,71,55,2,105,11,9,7,4,4,1,6
52,72,58,2,95,0,-2,7,5,5,1,7
54,71,61,2,105,11,2,7,4,4,-1,6
56,67,64,2,95,7,5,7,0,0,-1,5
58,71,67,1,105,11,2,7,4,4,1,6
61,64,70,2,95,4,-5,7,-3,9,-1,5
63,62,73,2,105,2,0,7,-5,7,-1,4
65,64,76,2,95,4,2,7,-3,9,1,5
67,71,79,1,105,11,9,7,4,4,1,6
70,72,82,1,95,0,-2,7,5,5,1,7
73,74,85,1,105,2,5,7,7,7,1,8
76,67,88,1,95,7,5,7,0,0,-1,7
79,69,91,1,105,9,0,7,2,2,1,8
82,67,94,3,95,7,3,7,0,0,-1,7
83,76,97,1,105,4,9,7,9,9,1,8
86,76,100,0,95,4,-3,7,9,9,0,8
90,76,103,1,105,4,2,7,9,9,0,8
93,79,106,1,95,7,-2,7,12,0,1,9
96,69,109,1,105,9,-5,7,2,2,-1,8
99,67,112,1,95,7,-2,7,0,0,-1,7
102,69,115,1,105,9,0,7,2,2,1,8
105,67,118,1,95,7,3,7,0,0,-1,7
108,64,121,3,105,4,2,7,-3,9,-1,6
109,76,124,0,95,4,12,7,9,9,1,7
113,76,127,1,105,4,2,7,9,9,0,7
116,79,130,1,95,7,-2,7,12,0,1,8
119,69,133,1,105,9,-5,7,2,2,-1,7
122,67,136,1,95,7,-2,7,0,0,-1,6
125,69,139,1,105,9,0,7,2,2,1,7
128,67,142,3,95,7,3,7,0,0,-1,6
129,76,145,1,105,4,9,7,9,9,1,7
132,76,148,0,95,4,-3,7,9,9,0,7
136,76,151,1,105,4,2,7,9,9,0,7
139,79,154,1,95,7,-2,7,12,0,1,8
142,69,157,1,105,9,-5,7,2,2,-1,7
145,67,160,1,95,7,-2,7,0,0,-1,6
148,69,163,1,105,9,0,7,2,2,1,7
151,67,166,1,95,7,3,7,0,0,-1,6
154,64,169,3,105,4,2,7,-3,9,-1,5
155,76,172,0,95,4,12,7,9,9,1,6
159,76,175,1,105,4,2,7,9,9,0,6
162,79,178,1,95,7,-2,7,12,0,1,7
165,69,181,1,105,9,-5,7,2,2,-1,6
168,67,184,1,95,7,-2,7,0,0,-1,5
171,69,187,1,105,9,0,7,2,2,1,6
174,67,190,3,95,7,3,7,0,0,-1,5
