,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,2,9,9,0,0
2,74,2,3,105,2,1,2,12,0,1,1
3,66,5,2,95,6,-8,2,4,4,-1,0
5,62,8,1,105,2,-2,2,0,0,-1,-1
8,62,11,1,95,2,-2,2,0,0,0,-1
11,71,14,1,105,11,2,2,9,9,1,0
15,71,17,1,95,11,0,2,9,9,0,0
18,62,20,1,105,2,-4,2,0,0,-1,-1
21,64,23,1,95,4,2,2,2,2,1,0
24,69,26,2,105,9,5,2,7,7,1,1
26,74,29,1,95,2,0,2,12,0,1,2
29,62,32,1,105,2,-4,2,0,0,-1,1
32,74,35,2,95,2,5,2,12,0,1,2
34,78,38,1,105,6,2,2,16,4,1,3
37,73,41,1,95,1,-1,2,11,11,-1,2
40,71,44,1,105,11,0,2,9,9,-1,1
43,69,47,1,95,9,3,2,7,7,-1,0
46,74,50,3,105,2,1,2,12,0,1,1
47,66,53,2,95,6,-8,2,4,4,-1,0
49,62,56,1,105,2,-2,2,0,0,-1,-1
52,62,59,1,95,2,-2,2,0,0,0,-1
55,71,62,1,105,11,2,2,9,9,1,0
59,71,65,1,95,11,0,2,9,9,0,0
62,62,68,1,105,2,-4,2,0,0,-1,-1
65,64,71,1,95,4,2,2,2,2,1,0
68,69,74,2,105,9,5,2,7,7,1,1
70,74,77,1,95,2,0,2,12,0,1,2
73,62,80,1,105,2,-4,2,0,0,-1,1
76,74,83,2,95,2,5,2,12,0,1,2
78,78,86,1,105,6,2,2,16,4,1,3
81,73,89,1,95,1,-1,2,11,11,-1,2
84,71,92,1,105,11,0,2,9,9,-1,1
87,69,95,2,95,9,0,2,7,7,-1,0
89,73,98,2,105,1,-3,2,11,11,1,1
91,73,101,2,95,1,-3,2,11,11,0,1
93,73,104,1,105,1,-3,2,11,11,0,1
96,76,107,1,95,4,0,2,14,2,1,2
99,74,110,1,105,2,5,2,12,0,-1,1
102,78,113,1,95,6,7,2,16,4,1,2
105,74,116,2,105,2,3,2,12,0,-1,1
107,78,119,1,95,6,0,2,16,4,1,2
110,73,122,1,105,1,-1,2,11,11,-1,1
113,73,125,1,95,1,4,2,11,11,0,1
116,73,128,1,105,1,4,2,11,11,0,1
119,76,131,1,95,4,3,2,14,2,1,2
122,78,134,1,105,6,2,2,16,4,1,3
125,73,137,1,95,1,-1,2,11,11,-1,2
128,73,140,1,105,1,2,2,11,11,0,2
131,69,143,2,95,9,0,2,7,7,-1,1
133,73,146,2,105,1,-3,2,11,11,1,2
135,73,149,2,95,1,-3,2,11,11,0,2
137,73,152,1,105,1,-3,2,11,11,0,2
140,76,155,1,95,4,0,2,14,2,1,3
143,74,158,1,105,2,5,2,12,0,-1,2
146,78,161,1,95,6,7,2,16,4,1,3
149,74,164,2,105,2,3,2,12,0,-1,2
151,78,167,1,95,6,0,2,16,4,1,3
154,73,170,1,105,1,-1,2,11,11,-1,2
157,73,173,1,95,1,4,2,11,11,0,2
160,73,176,1,105,1,4,2,11,11,0,2
163,76,179,1,95,4,3,2,14,2,1,3
166,78,182,1,105,6,2,2,16,4,1,4
169,73,185,1,95,1,-1,2,11,11,-1,3
172,73,188,1,105,1,2,2,11,11,0,3
175,69,191,3,95,9,3,2,7,7,-1,2
