,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,64,0,2,105,4,0,4,0,0,0,0
2,71,4,1,105,11,7,4,7,7,1,1
6,62,8,2,105,2,-2,4,-2,10,-1,0
9,66,12,1,105,6,2,4,2,2,1,1
13,64,16,2,105,4,-5,4,0,0,-1,0
15,71,20,1,105,11,7,4,7,7,1,1
19,71,24,0,105,11,2,4,7,7,0,1
25,64,28,2,105,4,-2,4,0,0,-1,0
27,64,32,2,105,4,0,4,0,0,0,0
29,71,36,1,105,11,7,4,7,7,1,1
33,62,40,2,105,2,-2,4,-2,10,-1,0
36,66,44,1,105,6,2,4,2,2,1,1
40,64,48,2,105,4,-5,4,0,0,-1,0
42,71,52,1,105,11,7,4,7,7,1,1
46,71,56,0,105,11,2,4,7,7,0,1
52,64,60,2,105,4,-2,4,0,0,-1,0
54,71,64,1,105,11,7,4,7,7,1,1
58,76,68,1,105,4,-2,4,12,0,1,2
61,71,72,1,105,11,-3,4,7,7,-1,1
65,74,76,1,105,2,-2,4,10,10,1,2
69,71,80,1,105,11,2,4,7,7,-1,1
73,76,84,1,105,4,-2,4,12,0,1,2
76,71,88,0,105,11,-3,4,7,7,-1,1
82,64,92,2,105,4,-2,4,0,0,-1,0
84,71,96,1,105,11,7,4,7,7,1,1
88,76,100,1,105,4,-2,4,12,0,1,2
91,71,104,1,105,11,-3,4,7,7,-1,1
95,74,108,1,105,2,-2,4,10,10,1,2
99,71,112,1,105,11,2,4,7,7,-1,1
103,76,116,1,105,4,-2,4,12,0,1,2
106,71,120,0,105,11,-3,4,7,7,-1,1
112,64,124,2,105,4,-2,4,0,0,-1,0
