,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,0,105,9,0,7,2,2,0,0
1,71,0,0,80,11,2,7,4,4,1,1
2,72,1,2,105,0,1,7,5,5,1,2
3,69,3,1,80,9,-3,7,2,2,-1,1
4,71,4,1,95,11,2,7,4,4,1,2
5,69,5,1,80,9,-2,7,2,2,-1,1
6,67,6,1,80,7,-2,7,0,0,-1,0
7,64,7,1,105,4,-3,7,-3,9,-1,-1
8,62,8,1,80,2,-2,7,-5,7,-1,-2
9,64,9,1,80,4,2,7,-3,9,1,-1
10,72,10,1,95,0,8,7,5,5,1,0
11,74,11,1,80,2,2,7,7,7,1,1
12,76,12,1,80,4,2,7,9,9,1,2
13,74,13,2,105,2,-2,7,7,7,-1,1
14,72,15,1,80,0,-2,7,5,5,-1,0
15,69,16,2,95,9,-3,7,2,2,-1,-1
16,67,18,1,80,7,-2,7,0,0,-1,-2
17,69,19,1,105,9,2,7,2,2,1,-1
18,74,20,1,80,2,5,7,7,7,1,0
19,74,21,1,80,2,0,7,7,7,0,0
20,74,22,1,95,2,0,7,7,7,0,0
21,76,23,1,80,4,2,7,9,9,1,1
22,74,24,1,80,2,-2,7,7,7,-1,0
23,72,25,2,105,0,-2,7,5,5,-1,-1
24,69,27,1,80,9,-3,7,2,2,-1,-2
25,71,28,1,95,11,2,7,4,4,1,-1
26,69,29,1,80,9,-2,7,2,2,-1,-2
27,67,30,1,80,7,-2,7,0,0,-1,-3
28,64,31,1,105,4,-3,7,-3,9,-1,-4
29,62,32,1,80,2,-2,7,-5,7,-1,-5
30,64,33,1,80,4,2,7,-3,9,1,-4
31,72,34,1,95,0,8,7,5,5,1,-3
32,74,35,1,80,2,2,7,7,7,1,-2
33,76,36,1,80,4,2,7,9,9,1,-1
34,77,37,1,105,5,1,7,10,10,1,0
35,76,38,1,80,4,-1,7,9,9,-1,-1
36,74,39,1,80,2,-2,7,7,7,-1,-2
37,76,40,1,95,4,2,7,9,9,1,-1
38,77,41,1,80,5,1,7,10,10,1,0
39,76,42,1,80,4,-1,7,9,9,-1,-1
40,74,43,1,105,2,-2,7,7,7,-1,-2
41,71,44,1,80,11,-3,7,4,4,-1,-3
42,67,45,1,80,7,-4,7,0,0,-1,-4
43,69,46,2,95,9,2,7,2,2,1,-3
44,69,48,0,80,9,0,7,2,2,0,-3
45,71,48,0,80,11,2,7,4,4,1,-2
46,72,49,2,105,0,1,7,5,5,1,-1
47,69,51,1,80,9,-3,7,2,2,-1,-2
48,71,52,1,95,11,2,7,4,4,1,-1
49,69,53,1,80,9,-2,7,2,2,-1,-2
50,67,54,1,80,7,-2,7,0,0,-1,-3
51,64,55,1,105,4,-3,7,-3,9,-1,-4
52,62,56,1,80,2,-2,7,-5,7,-1,-5
53,64,57,1,80,4,2,7,-3,9,1,-4
54,72,58,1,95,0,8,7,5,5,1,-3
55,74,59,1,80,2,2,7,7,7,1,-2
56,76,60,1,80,4,2,7,9,9,1,-1
57,74,61,2,105,2,-2,7,7,7,-1,-2
58,72,63,1,80,0,-2,7,5,5,-1,-3
59,69,64,2,95,9,-3,7,2,2,-1,-4
60,67,66,1,80,7,-2,7,0,0,-1,-5
61,69,67,1,105,9,2,7,2,2,1,-4
62,74,68,1,80,2,5,7,7,7,1,-3
63,74,69,1,80,2,0,7,7,7,0,-3
64,74,70,1,95,2,0,7,7,7,0,-3
65,76,71,1,80,4,2,7,9,9,1,-2
66,74,72,1,80,2,-2,7,7,7,-1,-3
67,72,73,2,105,0,-2,7,5,5,-1,-4
68,69,75,1,80,9,-3,7,2,2,-1,-5
69,71,76,1,95,11,2,7,4,4,1,-4
70,69,77,1,80,9,-2,7,2,2,-1,-5
71,67,78,1,80,7,-2,7,0,0,-1,-6
72,64,79,1,105,4,-3,7,-3,9,-1,-7
73,62,80,1,80,2,-2,7,-5,7,-1,-8
74,64,81,1,80,4,2,7,-3,9,1,-7
75,72,82,1,95,0,8,7,5,5,1,-6
76,74,83,1,80,2,2,7,7,7,1,-5
77,76,84,1,80,4,2,7,9,9,1,-4
78,77,85,1,105,5,1,7,10,10,1,-3
79,76,86,1,80,4,-1,7,9,9,-1,-4
80,74,87,1,80,2,-2,7,7,7,-1,-5
81,76,88,1,95,4,2,7,9,9,1,-4
82,77,89,1,80,5,1,7,10,10,1,-3
83,76,90,1,80,4,-1,7,9,9,-1,-4
84,74,91,1,105,2,-2,7,7,7,-1,-5
85,71,92,1,80,11,-3,7,4,4,-1,-6
86,67,93,1,80,7,-4,7,0,0,-1,-7
87,69,94,2,95,9,2,7,2,2,1,-6
88,71,96,0,80,11,2,7,4,4,1,-5
89,74,96,0,80,2,3,7,7,7,1,-4
90,76,97,1,105,4,2,7,9,9,1,-3
91,78,98,1,80,6,2,7,11,11,1,-2
92,79,99,1,80,7,1,7,12,0,1,-1
93,76,100,1,95,4,-3,7,9,9,-1,-2
94,78,101,1,80,6,2,7,11,11,1,-1
95,79,102,1,80,7,1,7,12,0,1,0
96,69,103,2,105,9,-10,7,2,2,-1,-1
97,69,105,1,80,9,0,7,2,2,0,-1
98,71,106,1,95,11,2,7,4,4,1,0
99,72,107,1,80,0,1,7,5,5,1,1
100,74,108,1,80,2,2,7,7,7,1,2
101,76,109,1,105,4,2,7,9,9,1,3
102,81,110,1,80,9,5,7,14,2,1,4
103,81,111,1,80,9,0,7,14,2,0,4
104,81,112,1,95,9,0,7,14,2,0,4
105,83,113,1,80,11,2,7,16,4,1,5
106,81,114,1,80,9,-2,7,14,2,-1,4
107,79,115,1,105,7,-2,7,12,0,-1,3
108,76,116,1,80,4,-3,7,9,9,-1,2
109,73,117,1,80,1,-3,7,6,6,-1,1
110,74,118,1,95,2,1,7,7,7,1,2
111,73,119,1,80,1,-1,7,6,6,-1,1
112,74,120,1,80,2,1,7,7,7,1,2
113,76,121,1,105,4,2,7,9,9,1,3
114,78,122,1,80,6,2,7,11,11,1,4
115,79,123,1,80,7,1,7,12,0,1,5
116,76,124,1,95,4,-3,7,9,9,-1,4
117,78,125,1,80,6,2,7,11,11,1,5
118,79,126,1,80,7,1,7,12,0,1,6
119,69,127,2,105,9,-10,7,2,2,-1,5
120,69,129,1,80,9,0,7,2,2,0,5
121,71,130,1,95,11,2,7,4,4,1,6
122,72,131,1,80,0,1,7,5,5,1,7
123,74,132,1,80,2,2,7,7,7,1,8
124,76,133,1,105,4,2,7,9,9,1,9
125,79,134,1,80,7,3,7,12,0,1,10
126,76,135,1,80,4,-3,7,9,9,-1,9
127,72,136,1,95,0,-4,7,5,5,-1,8
128,76,137,1,80,4,4,7,9,9,1,9
129,72,138,1,80,0,-4,7,5,5,-1,8
130,74,139,1,105,2,2,7,7,7,1,9
131,71,140,1,80,11,-3,7,4,4,-1,8
132,67,141,1,80,7,-4,7,0,0,-1,7
133,69,142,2,95,9,2,7,2,2,1,8
134,71,144,0,80,11,2,7,4,4,1,9
135,74,144,0,80,2,3,7,7,7,1,10
136,76,145,1,105,4,2,7,9,9,1,11
137,78,146,1,80,6,2,7,11,11,1,12
138,79,147,1,80,7,1,7,12,0,1,13
139,76,148,1,95,4,-3,7,9,9,-1,12
140,78,149,1,80,6,2,7,11,11,1,13
141,79,150,1,80,7,1,7,12,0,1,14
142,69,151,2,105,9,-10,7,2,2,-1,13
143,69,153,1,80,9,0,7,2,2,0,13
144,71,154,1,95,11,2,7,4,4,1,14
145,72,155,1,80,0,1,7,5,5,1,15
146,74,156,1,80,2,2,7,7,7,1,16
147,76,157,1,105,4,2,7,9,9,1,17
148,81,158,1,80,9,5,7,14,2,1,18
149,81,159,1,80,9,0,7,14,2,0,18
150,81,160,1,95,9,0,7,14,2,0,18
151,83,161,1,80,11,2,7,16,4,1,19
152,81,162,1,80,9,-2,7,14,2,-1,18
153,79,163,1,105,7,-2,7,12,0,-1,17
154,76,164,1,80,4,-3,7,9,9,-1,16
155,73,165,1,80,1,-3,7,6,6,-1,15
156,74,166,1,95,2,1,7,7,7,1,16
157,73,167,1,80,1,-1,7,6,6,-1,15
158,74,168,1,80,2,1,7,7,7,1,16
159,76,169,1,105,4,2,7,9,9,1,17
160,78,170,1,80,6,2,7,11,11,1,18
161,79,171,1,80,7,1,7,12,0,1,19
162,76,172,1,95,4,-3,7,9,9,-1,18
163,78,173,1,80,6,2,7,11,11,1,19
164,79,174,1,80,7,1,7,12,0,1,20
165,69,175,2,105,9,-10,7,2,2,-1,19
166,69,177,1,80,9,0,7,2,2,0,19
167,71,178,1,95,11,2,7,4,4,1,20
168,72,179,1,80,0,1,7,5,5,1,21
169,74,180,1,80,2,2,7,7,7,1,22
170,76,181,1,105,4,2,7,9,9,1,23
171,79,182,1,80,7,3,7,12,0,1,24
172,76,183,1,80,4,-3,7,9,9,-1,23
173,72,184,1,95,0,-4,7,5,5,-1,22
174,76,185,1,80,4,4,7,9,9,1,23
175,72,186,1,80,0,-4,7,5,5,-1,22
176,74,187,1,105,2,2,7,7,7,1,23
177,71,188,1,80,11,-3,7,4,4,-1,22
178,67,189,1,80,7,-4,7,0,0,-1,21
179,69,190,2,95,9,2,7,2,2,1,22
180,45,0,1,80,9,-24,7,-22,2,-1,21
181,45,1,1,80,9,0,7,-22,2,0,21
182,57,3,1,75,9,12,7,-10,2,1,22
183,45,4,1,80,9,-12,7,-22,2,-1,21
184,57,6,1,75,9,12,7,-10,2,1,22
185,45,7,1,80,9,-12,7,-22,2,-1,21
186,57,9,1,75,9,12,7,-10,2,1,22
187,45,10,1,80,9,-12,7,-22,2,-1,21
188,57,12,1,75,9,12,7,-10,2,1,22
189,45,13,1,80,9,-12,7,-22,2,-1,21
190,57,15,1,75,9,12,7,-10,2,1,22
191,45,16,1,80,9,-12,7,-22,2,-1,21
192,57,18,1,75,9,12,7,-10,2,1,22
193,45,19,1,80,9,-12,7,-22,2,-1,21
194,57,21,1,75,9,12,7,-10,2,1,22
195,45,22,1,80,9,-12,7,-22,2,-1,21
196,57,24,1,75,9,12,7,-10,2,1,22
197,45,25,1,80,9,-12,7,-22,2,-1,21
198,57,27,1,75,9,12,7,-10,2,1,22
199,45,28,1,80,9,-12,7,-22,2,-1,21
200,57,30,1,75,9,12,7,-10,2,1,22
201,45,31,1,80,9,-12,7,-22,2,-1,21
202,57,33,1,75,9,12,7,-10,2,1,22
203,45,34,1,80,9,-12,7,-22,2,-1,21
204,57,36,1,75,9,12,7,-10,2,1,22
205,45,37,1,80,9,-12,7,-22,2,-1,21
206,57,39,1,75,9,12,7,-10,2,1,22
207,45,40,1,80,9,-12,7,-22,2,-1,21
208,57,42,1,75,9,12,7,-10,2,1,22
209,45,43,1,80,9,-12,7,-22,2,-1,21
210,57,45,1,75,9,12,7,-10,2,1,22
211,45,46,1,80,9,-12,7,-22,2,-1,21
212,57,48,1,75,9,12,7,-10,2,1,22
213,45,49,1,80,9,-12,7,-22,2,-1,21
214,57,51,1,75,9,12,7,-10,2,1,22
215,45,52,1,80,9,-12,7,-22,2,-1,21
216,57,54,1,75,9,12,7,-10,2,1,22
217,45,55,1,80,9,-12,7,-22,2,-1,21
218,57,57,1,75,9,12,7,-10,2,1,22
219,45,58,1,80,9,-12,7,-22,2,-1,21
220,57,60,1,75,9,12,7,-10,2,1,22
221,45,61,1,80,9,-12,7,-22,2,-1,21
222,57,63,1,75,9,12,7,-10,2,1,22
223,45,64,1,80,9,-12,7,-22,2,-1,21
224,57,66,1,75,9,12,7,-10,2,1,22
225,45,67,1,80,9,-12,7,-22,2,-1,21
226,57,69,1,75,9,12,7,-10,2,1,22
227,45,70,1,80,9,-12,7,-22,2,-1,21
228,57,72,1,75,9,12,7,-10,2,1,22
229,45,73,1,80,9,-12,7,-22,2,-1,21
230,57,75,1,75,9,12,7,-10,2,1,22
231,45,76,1,80,9,-12,7,-22,2,-1,21
232,57,78,1,75,9,12,7,-10,2,1,22
233,45,79,1,80,9,-12,7,-22,2,-1,21
234,57,81,1,75,9,12,7,-10,2,1,22
235,45,82,1,80,9,-12,7,-22,2,-1,21
236,57,84,1,75,9,12,7,-10,2,1,22
237,45,85,1,80,9,-12,7,-22,2,-1,21
238,57,87,1,75,9,12,7,-10,2,1,22
239,45,88,1,80,9,-12,7,-22,2,-1,21
240,57,90,1,75,9,12,7,-10,2,1,22
241,45,91,1,80,9,-12,7,-22,2,-1,21
242,57,93,1,75,9,12,7,-10,2,1,22
243,45,94,1,80,9,-12,7,-22,2,-1,21
244,57,96,1,75,9,12,7,-10,2,1,22
245,45,97,1,80,9,-12,7,-22,2,-1,21
246,57,99,1,75,9,12,7,-10,2,1,22
247,45,100,1,80,9,-12,7,-22,2,-1,21
248,57,102,1,75,9,12,7,-10,2,1,22
249,45,103,1,80,9,-12,7,-22,2,-1,21
250,57,105,1,75,9,12,7,-10,2,1,22
251,45,106,1,80,9,-12,7,-22,2,-1,21
252,57,108,1,75,9,12,7,-10,2,1,22
253,45,109,1,80,9,-12,7,-22,2,-1,21
254,57,111,1,75,9,12,7,-10,2,1,22
255,45,112,1,80,9,-12,7,-22,2,-1,21
256,57,114,1,75,9,12,7,-10,2,1,22
257,45,115,1,80,9,-12,7,-22,2,-1,21
258,57,117,1,75,9,12,7,-10,2,1,22
259,45,118,1,80,9,-12,7,-22,2,-1,21
260,57,120,1,75,9,12,7,-10,2,1,22
261,45,121,1,80,9,-12,7,-22,2,-1,21
262,57,123,1,75,9,12,7,-10,2,1,22
263,45,124,1,80,9,-12,7,-22,2,-1,21
264,57,126,1,75,9,12,7,-10,2,1,22
265,45,127,1,80,9,-12,7,-22,2,-1,21
266,57,129,1,75,9,12,7,-10,2,1,22
267,45,130,1,80,9,-12,7,-22,2,-1,21
268,57,132,1,75,9,12,7,-10,2,1,22
269,45,133,1,80,9,-12,7,-22,2,-1,21
270,57,135,1,75,9,12,7,-10,2,1,22
271,45,136,1,80,9,-12,7,-22,2,-1,21
272,57,138,1,75,9,12,7,-10,2,1,22
273,45,139,1,80,9,-12,7,-22,2,-1,21
274,57,141,1,75,9,12,7,-10,2,1,22
275,45,142,1,80,9,-12,7,-22,2,-1,21
276,57,144,1,75,9,12,7,-10,2,1,22
277,45,145,1,80,9,-12,7,-22,2,-1,21
278,57,147,1,75,9,12,7,-10,2,1,22
279,45,148,1,80,9,-12,7,-22,2,-1,21
280,57,150,1,75,9,12,7,-10,2,1,22
281,45,151,1,80,9,-12,7,-22,2,-1,21
282,57,153,1,75,9,12,7,-10,2,1,22
283,45,154,1,80,9,-12,7,-22,2,-1,21
284,57,156,1,75,9,12,7,-10,2,1,22
285,45,157,1,80,9,-12,7,-22,2,-1,21
286,57,159,1,75,9,12,7,-10,2,1,22
287,45,160,1,80,9,-12,7,-22,2,-1,21
288,57,162,1,75,9,12,7,-10,2,1,22
289,45,163,1,80,9,-12,7,-22,2,-1,21
290,57,165,1,75,9,12,7,-10,2,1,22
291,45,166,1,80,9,-12,7,-22,2,-1,21
292,57,168,1,75,9,12,7,-10,2,1,22
293,45,169,1,80,9,-12,7,-22,2,-1,21
294,57,171,1,75,9,12,7,-10,2,1,22
295,45,172,1,80,9,-12,7,-22,2,-1,21
296,57,174,1,75,9,12,7,-10,2,1,22
297,45,175,1,80,9,-12,7,-22,2,-1,21
298,57,177,1,75,9,12,7,-10,2,1,22
299,45,178,1,80,9,-12,7,-22,2,-1,21
300,57,180,1,75,9,12,7,-10,2,1,22
301,45,181,1,80,9,-12,7,-22,2,-1,21
302,57,183,1,75,9,12,7,-10,2,1,22
303,45,184,1,80,9,-12,7,-22,2,-1,21
304,57,186,1,75,9,12,7,-10,2,1,22
305,45,187,1,80,9,-12,7,-22,2,-1,21
306,57,189,1,75,9,12,7,-10,2,1,22
307,45,190,1,80,9,-12,7,-22,2,-1,21
