,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,9,0,0,0,0
1,71,1,1,80,11,2,9,2,2,1,1
2,72,2,1,105,0,1,9,3,3,1,2
3,69,3,1,80,9,-3,9,0,0,-1,1
4,76,4,1,80,4,7,9,7,7,1,2
5,69,5,1,80,9,-7,9,0,0,-1,1
6,72,6,1,95,0,3,9,3,3,1,2
7,69,7,1,80,9,-3,9,0,0,-1,1
8,76,8,1,80,4,7,9,7,7,1,2
9,69,9,1,80,9,-7,9,0,0,-1,1
10,72,10,1,105,0,3,9,3,3,1,2
11,69,11,1,80,9,-3,9,0,0,-1,1
12,76,12,1,80,4,7,9,7,7,1,2
13,69,13,1,80,9,-7,9,0,0,-1,1
14,74,14,1,95,2,5,9,5,5,1,2
15,71,15,1,80,11,-3,9,2,2,-1,1
16,67,16,1,80,7,-4,9,-2,10,-1,0
17,71,17,1,80,11,4,9,2,2,1,1
18,72,18,1,105,0,1,9,3,3,1,2
19,69,19,1,80,9,-3,9,0,0,-1,1
20,76,20,1,80,4,7,9,7,7,1,2
21,69,21,1,80,9,-7,9,0,0,-1,1
22,72,22,1,95,0,3,9,3,3,1,2
23,74,23,1,80,2,2,9,5,5,1,3
24,76,24,1,80,4,2,9,7,7,1,4
25,79,25,1,80,7,3,9,10,10,1,5
26,81,26,1,105,9,2,9,12,0,1,6
27,78,27,1,80,6,-3,9,9,9,-1,5
28,79,28,1,80,7,1,9,10,10,1,6
29,76,29,1,80,4,-3,9,7,7,-1,5
30,74,30,1,95,2,-2,9,5,5,-1,4
31,71,31,1,80,11,-3,9,2,2,-1,3
32,67,32,1,80,7,-4,9,-2,10,-1,2
33,71,33,1,80,11,4,9,2,2,1,3
34,72,34,1,105,0,1,9,3,3,1,4
35,69,35,1,80,9,-3,9,0,0,-1,3
36,76,36,1,80,4,7,9,7,7,1,4
37,69,37,1,80,9,-7,9,0,0,-1,3
38,72,38,1,95,0,3,9,3,3,1,4
39,69,39,1,80,9,-3,9,0,0,-1,3
40,76,40,1,80,4,7,9,7,7,1,4
41,69,41,1,80,9,-7,9,0,0,-1,3
42,72,42,1,105,0,3,9,3,3,1,4
43,69,43,1,80,9,-3,9,0,0,-1,3
44,76,44,1,80,4,7,9,7,7,1,4
45,69,45,1,80,9,-7,9,0,0,-1,3
46,74,46,1,95,2,5,9,5,5,1,4
47,71,47,1,80,11,-3,9,2,2,-1,3
48,67,48,1,80,7,-4,9,-2,10,-1,2
49,71,49,1,80,11,4,9,2,2,1,3
50,72,50,1,105,0,1,9,3,3,1,4
51,71,51,1,80,11,-1,9,2,2,-1,3
52,69,52,1,80,9,-2,9,0,0,-1,2
53,67,53,1,80,7,-2,9,-2,10,-1,1
54,69,54,1,95,9,2,9,0,0,1,2
55,71,55,1,80,11,2,9,2,2,1,3
56,72,56,1,80,0,1,9,3,3,1,4
57,76,57,1,80,4,4,9,7,7,1,5
58,81,58,1,105,9,5,9,12,0,1,6
59,76,59,1,80,4,-5,9,7,7,-1,5
60,76,60,1,80,4,0,9,7,7,0,5
61,74,61,1,80,2,-2,9,5,5,-1,4
62,72,62,1,95,0,-2,9,3,3,-1,3
63,69,63,1,80,9,-3,9,0,0,-1,2
64,69,64,1,80,9,0,9,0,0,0,2
65,71,65,1,80,11,2,9,2,2,1,3
66,72,66,2,105,0,1,9,3,3,1,4
67,76,68,1,80,4,4,9,7,7,1,5
68,72,69,1,80,0,-4,9,3,3,-1,4
69,79,70,1,95,7,7,9,10,10,1,5
70,72,71,1,80,0,-7,9,3,3,-1,4
71,76,72,1,80,4,4,9,7,7,1,5
72,72,73,1,80,0,-4,9,3,3,-1,4
73,72,74,2,105,0,0,9,3,3,0,4
74,79,76,1,80,7,7,9,10,10,1,5
75,76,77,1,80,4,-3,9,7,7,-1,4
76,74,78,1,95,2,-2,9,5,5,-1,3
77,71,79,1,80,11,-3,9,2,2,-1,2
78,67,80,1,80,7,-4,9,-2,10,-1,1
79,71,81,1,80,11,4,9,2,2,1,2
80,72,82,2,105,0,1,9,3,3,1,3
81,76,84,1,80,4,4,9,7,7,1,4
