,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,7,4,4,0,0
1,74,1,1,80,2,3,7,7,7,1,1
2,74,2,2,80,2,0,7,7,7,0,1
3,71,4,1,95,11,-3,7,4,4,-1,0
4,76,5,1,80,4,5,7,9,9,1,1
5,76,6,1,80,4,0,7,9,9,0,1
6,74,7,1,80,2,-2,7,7,7,-1,0
7,71,8,1,105,11,-3,7,4,4,-1,-1
8,74,9,1,80,2,3,7,7,7,1,0
9,74,10,1,80,2,0,7,7,7,0,0
10,71,11,1,80,11,-3,7,4,4,-1,-1
11,69,12,2,95,9,-2,7,2,2,-1,-2
12,67,14,2,80,7,-2,7,0,0,-1,-3
13,71,16,1,105,11,4,7,4,4,1,-2
14,74,17,1,80,2,3,7,7,7,1,-1
15,74,18,2,80,2,0,7,7,7,0,-1
16,71,20,1,95,11,-3,7,4,4,-1,-2
17,76,21,1,80,4,5,7,9,9,1,-1
18,76,22,1,80,4,0,7,9,9,0,-1
19,74,23,1,80,2,-2,7,7,7,-1,-2
20,79,24,1,105,7,5,7,12,0,1,-1
21,81,25,1,80,9,2,7,14,2,1,0
22,83,26,1,80,11,2,7,16,4,1,1
23,79,27,1,80,7,-4,7,12,0,-1,0
24,81,28,2,95,9,2,7,14,2,1,1
25,79,30,2,80,7,-2,7,12,0,-1,0
26,71,32,1,105,11,-8,7,4,4,-1,-1
27,74,33,1,80,2,3,7,7,7,1,0
28,74,34,2,80,2,0,7,7,7,0,0
29,71,36,1,95,11,-3,7,4,4,-1,-1
30,76,37,1,80,4,5,7,9,9,1,0
31,76,38,1,80,4,0,7,9,9,0,0
32,74,39,1,80,2,-2,7,7,7,-1,-1
33,71,40,1,105,11,-3,7,4,4,-1,-2
34,74,41,1,80,2,3,7,7,7,1,-1
35,74,42,1,80,2,0,7,7,7,0,-1
36,71,43,1,80,11,-3,7,4,4,-1,-2
37,69,44,2,95,9,-2,7,2,2,-1,-3
38,67,46,2,80,7,-2,7,0,0,-1,-4
39,71,48,1,105,11,4,7,4,4,1,-3
40,74,49,1,80,2,3,7,7,7,1,-2
41,74,50,2,80,2,0,7,7,7,0,-2
42,71,52,1,95,11,-3,7,4,4,-1,-3
43,76,53,1,80,4,5,7,9,9,1,-2
44,76,54,1,80,4,0,7,9,9,0,-2
45,74,55,1,80,2,-2,7,7,7,-1,-3
46,79,56,1,105,7,5,7,12,0,1,-2
47,81,57,1,80,9,2,7,14,2,1,-1
48,83,58,1,80,11,2,7,16,4,1,0
49,79,59,1,80,7,-4,7,12,0,-1,-1
50,81,60,2,95,9,2,7,14,2,1,0
51,79,62,2,80,7,-2,7,12,0,-1,-1
52,79,64,1,105,7,0,7,12,0,0,-1
53,81,65,1,80,9,2,7,14,2,1,0
54,83,66,1,80,11,2,7,16,4,1,1
55,79,67,1,80,7,-4,7,12,0,-1,0
56,76,68,1,95,4,-3,7,9,9,-1,-1
57,81,69,1,80,9,5,7,14,2,1,0
58,81,70,2,80,9,0,7,14,2,0,0
59,79,72,1,105,7,-2,7,12,0,-1,-1
60,81,73,1,80,9,2,7,14,2,1,0
61,83,74,1,80,11,2,7,16,4,1,1
62,79,75,1,80,7,-4,7,12,0,-1,0
63,76,76,2,95,4,-3,7,9,9,-1,-1
64,74,78,2,80,2,-2,7,7,7,-1,-2
65,79,80,1,105,7,5,7,12,0,1,-1
66,81,81,1,80,9,2,7,14,2,1,0
67,83,82,1,80,11,2,7,16,4,1,1
68,79,83,1,80,7,-4,7,12,0,-1,0
69,76,84,1,95,4,-3,7,9,9,-1,-1
70,81,85,1,80,9,5,7,14,2,1,0
71,81,86,2,80,9,0,7,14,2,0,0
72,79,88,1,105,7,-2,7,12,0,-1,-1
73,76,89,1,80,4,-3,7,9,9,-1,-2
74,74,90,1,80,2,-2,7,7,7,-1,-3
75,71,91,1,80,11,-3,7,4,4,-1,-4
76,69,92,2,95,9,-2,7,2,2,-1,-5
77,67,94,2,80,7,-2,7,0,0,-1,-6
78,79,96,1,105,7,12,7,12,0,1,-5
79,81,97,1,80,9,2,7,14,2,1,-4
80,83,98,1,80,11,2,7,16,4,1,-3
81,79,99,1,80,7,-4,7,12,0,-1,-4
82,76,100,1,95,4,-3,7,9,9,-1,-5
83,81,101,1,80,9,5,7,14,2,1,-4
84,81,102,2,80,9,0,7,14,2,0,-4
85,79,104,1,105,7,-2,7,12,0,-1,-5
86,81,105,1,80,9,2,7,14,2,1,-4
87,83,106,1,80,11,2,7,16,4,1,-3
88,79,107,1,80,7,-4,7,12,0,-1,-4
89,76,108,2,95,4,-3,7,9,9,-1,-5
90,74,110,2,80,2,-2,7,7,7,-1,-6
91,79,112,1,105,7,5,7,12,0,1,-5
92,81,113,1,80,9,2,7,14,2,1,-4
93,83,114,1,80,11,2,7,16,4,1,-3
94,79,115,1,80,7,-4,7,12,0,-1,-4
95,76,116,1,95,4,-3,7,9,9,-1,-5
96,81,117,1,80,9,5,7,14,2,1,-4
97,81,118,2,80,9,0,7,14,2,0,-4
98,79,120,1,105,7,-2,7,12,0,-1,-5
99,76,121,1,80,4,-3,7,9,9,-1,-6
100,74,122,1,80,2,-2,7,7,7,-1,-7
101,71,123,1,80,11,-3,7,4,4,-1,-8
102,69,124,2,95,9,-2,7,2,2,-1,-9
103,67,126,2,80,7,-2,7,0,0,-1,-10
