,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,0,105,6,0,2,4,4,0,0
1,69,0,0,80,9,3,2,7,7,1,1
2,67,1,0,80,7,-2,2,5,5,-1,0
3,71,1,0,80,11,4,2,9,9,1,1
4,69,2,1,80,9,-2,2,7,7,-1,0
5,78,3,1,80,6,9,2,16,4,1,1
6,78,4,1,105,6,0,2,16,4,0,1
7,76,5,1,80,4,-2,2,14,2,-1,0
8,76,6,1,80,4,0,2,14,2,0,0
9,74,7,1,80,2,-2,2,12,0,-1,-1
10,66,8,0,105,6,-8,2,4,4,-1,-2
11,69,8,0,80,9,3,2,7,7,1,-1
12,67,9,0,80,7,-2,2,5,5,-1,-2
13,71,9,0,80,11,4,2,9,9,1,-1
14,69,10,1,80,9,-2,2,7,7,-1,-2
15,69,11,1,80,9,0,2,7,7,0,-2
16,64,12,0,105,4,-5,2,2,2,-1,-3
17,66,12,0,80,6,2,2,4,4,1,-2
18,67,13,0,80,7,1,2,5,5,1,-1
19,71,13,0,80,11,4,2,9,9,1,0
20,69,14,1,80,9,-2,2,7,7,-1,-1
21,69,15,1,80,9,0,2,7,7,0,-1
22,66,16,0,105,6,-3,2,4,4,-1,-2
23,69,16,0,80,9,3,2,7,7,1,-1
24,67,17,0,80,7,-2,2,5,5,-1,-2
25,71,17,0,80,11,4,2,9,9,1,-1
26,69,18,1,80,9,-2,2,7,7,-1,-2
27,78,19,1,80,6,9,2,16,4,1,-1
28,78,20,1,105,6,0,2,16,4,0,-1
29,76,21,1,80,4,-2,2,14,2,-1,-2
30,76,22,1,80,4,0,2,14,2,0,-2
31,74,23,1,80,2,-2,2,12,0,-1,-3
32,66,24,0,105,6,-8,2,4,4,-1,-4
33,69,24,0,80,9,3,2,7,7,1,-3
34,67,25,0,80,7,-2,2,5,5,-1,-4
35,71,25,0,80,11,4,2,9,9,1,-3
36,69,26,1,80,9,-2,2,7,7,-1,-4
37,69,27,1,80,9,0,2,7,7,0,-4
38,73,28,0,105,1,4,2,11,11,1,-3
39,69,28,0,80,9,-4,2,7,7,-1,-4
40,73,29,0,80,1,4,2,11,11,1,-3
41,76,29,0,80,4,3,2,14,2,1,-2
42,74,30,2,80,2,-2,2,12,0,-1,-3
43,66,32,0,105,6,-8,2,4,4,-1,-4
44,69,32,0,80,9,3,2,7,7,1,-3
45,67,33,0,80,7,-2,2,5,5,-1,-4
46,71,33,0,80,11,4,2,9,9,1,-3
47,69,34,1,80,9,-2,2,7,7,-1,-4
48,78,35,1,80,6,9,2,16,4,1,-3
49,78,36,1,105,6,0,2,16,4,0,-3
50,76,37,1,80,4,-2,2,14,2,-1,-4
51,76,38,1,80,4,0,2,14,2,0,-4
52,74,39,1,80,2,-2,2,12,0,-1,-5
53,66,40,0,105,6,-8,2,4,4,-1,-6
54,69,40,0,80,9,3,2,7,7,1,-5
55,67,41,0,80,7,-2,2,5,5,-1,-6
56,71,41,0,80,11,4,2,9,9,1,-5
57,69,42,1,80,9,-2,2,7,7,-1,-6
58,69,43,1,80,9,0,2,7,7,0,-6
59,64,44,0,105,4,-5,2,2,2,-1,-7
60,66,44,0,80,6,2,2,4,4,1,-6
61,67,45,0,80,7,1,2,5,5,1,-5
62,71,45,0,80,11,4,2,9,9,1,-4
63,69,46,1,80,9,-2,2,7,7,-1,-5
64,69,47,1,80,9,0,2,7,7,0,-5
65,66,48,0,105,6,-3,2,4,4,-1,-6
66,69,48,0,80,9,3,2,7,7,1,-5
67,67,49,0,80,7,-2,2,5,5,-1,-6
68,71,49,0,80,11,4,2,9,9,1,-5
69,69,50,1,80,9,-2,2,7,7,-1,-6
70,78,51,1,80,6,9,2,16,4,1,-5
71,78,52,1,105,6,0,2,16,4,0,-5
72,76,53,1,80,4,-2,2,14,2,-1,-6
73,76,54,1,80,4,0,2,14,2,0,-6
74,74,55,1,80,2,-2,2,12,0,-1,-7
75,66,56,0,105,6,-8,2,4,4,-1,-8
76,69,56,0,80,9,3,2,7,7,1,-7
77,67,57,0,80,7,-2,2,5,5,-1,-8
78,71,57,0,80,11,4,2,9,9,1,-7
79,69,58,1,80,9,-2,2,7,7,-1,-8
80,69,59,1,80,9,0,2,7,7,0,-8
81,73,60,0,105,1,4,2,11,11,1,-7
82,69,60,0,80,9,-4,2,7,7,-1,-8
83,73,61,0,80,1,4,2,11,11,1,-7
84,76,61,0,80,4,3,2,14,2,1,-6
85,74,62,2,80,2,-2,2,12,0,-1,-7
86,66,64,0,105,6,-8,2,4,4,-1,-8
87,69,64,0,80,9,3,2,7,7,1,-7
88,74,65,0,80,2,5,2,12,0,1,-6
89,78,65,0,80,6,4,2,16,4,1,-5
90,81,66,1,80,9,3,2,19,7,1,-4
91,81,67,1,80,9,0,2,19,7,0,-4
92,66,68,0,105,6,-15,2,4,4,-1,-5
93,69,68,0,80,9,3,2,7,7,1,-4
94,74,69,0,80,2,5,2,12,0,1,-3
95,79,69,0,80,7,5,2,17,5,1,-2
96,78,70,1,80,6,-1,2,16,4,-1,-3
97,78,71,1,80,6,0,2,16,4,0,-3
98,66,72,0,105,6,-12,2,4,4,-1,-4
99,69,72,0,80,9,3,2,7,7,1,-3
100,74,73,0,80,2,5,2,12,0,1,-2
101,78,73,0,80,6,4,2,16,4,1,-1
102,76,74,1,80,4,-2,2,14,2,-1,-2
103,76,75,1,80,4,0,2,14,2,0,-2
104,64,76,0,105,4,-12,2,2,2,-1,-3
105,73,76,0,80,1,9,2,11,11,1,-2
106,71,77,0,80,11,-2,2,9,9,-1,-3
107,73,77,0,80,1,2,2,11,11,1,-2
108,74,78,1,80,2,1,2,12,0,1,-1
109,74,79,1,80,2,0,2,12,0,0,-1
110,66,80,0,105,6,-8,2,4,4,-1,-2
111,69,80,0,80,9,3,2,7,7,1,-1
112,74,81,0,80,2,5,2,12,0,1,0
113,78,81,0,80,6,4,2,16,4,1,1
114,81,82,1,80,9,3,2,19,7,1,2
115,81,83,1,80,9,0,2,19,7,0,2
116,66,84,0,105,6,-15,2,4,4,-1,1
117,69,84,0,80,9,3,2,7,7,1,2
118,74,85,0,80,2,5,2,12,0,1,3
119,79,85,0,80,7,5,2,17,5,1,4
