,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,1,105,6,0,4,2,2,0,0
1,69,1,1,80,9,3,4,5,5,1,1
2,71,2,1,105,11,2,4,7,7,1,2
3,64,3,1,80,4,-7,4,0,0,-1,1
4,64,4,1,80,4,0,4,0,0,0,1
5,62,5,1,80,2,-2,4,-2,10,-1,0
6,64,6,1,95,4,2,4,0,0,1,1
7,66,7,1,80,6,2,4,2,2,1,2
8,67,8,1,80,7,1,4,3,3,1,3
9,69,9,1,80,9,2,4,5,5,1,4
10,71,10,1,105,11,2,4,7,7,1,5
11,64,11,1,80,4,-7,4,0,0,-1,4
12,67,12,1,80,7,3,4,3,3,1,5
13,71,13,1,80,11,4,4,7,7,1,6
14,74,14,1,95,2,3,4,10,10,1,7
15,73,15,1,80,1,-1,4,9,9,-1,6
16,71,16,1,80,11,-2,4,7,7,-1,5
17,69,17,1,80,9,-2,4,5,5,-1,4
18,69,18,1,105,9,0,4,5,5,0,4
19,62,19,1,80,2,-7,4,-2,10,-1,3
20,62,20,1,80,2,0,4,-2,10,0,3
21,61,21,1,80,1,-1,4,-3,9,-1,2
22,62,22,1,95,2,1,4,-2,10,1,3
23,64,23,1,80,4,2,4,0,0,1,4
24,66,24,1,80,6,2,4,2,2,1,5
25,67,25,1,80,7,1,4,3,3,1,6
26,69,26,1,105,9,2,4,5,5,1,7
27,62,27,1,80,2,-7,4,-2,10,-1,6
28,66,28,1,80,6,4,4,2,2,1,7
29,69,29,1,80,9,3,4,5,5,1,8
30,74,30,1,95,2,5,4,10,10,1,9
31,73,31,1,80,1,-1,4,9,9,-1,8
32,71,32,1,80,11,-2,4,7,7,-1,7
33,69,33,1,80,9,-2,4,5,5,-1,6
34,71,34,1,105,11,2,4,7,7,1,7
35,64,35,1,80,4,-7,4,0,0,-1,6
36,64,36,1,80,4,0,4,0,0,0,6
37,62,37,1,80,2,-2,4,-2,10,-1,5
38,64,38,1,95,4,2,4,0,0,1,6
39,66,39,1,80,6,2,4,2,2,1,7
40,67,40,1,80,7,1,4,3,3,1,8
41,69,41,1,80,9,2,4,5,5,1,9
42,71,42,1,105,11,2,4,7,7,1,10
43,64,43,1,80,4,-7,4,0,0,-1,9
44,67,44,1,80,7,3,4,3,3,1,10
45,71,45,1,80,11,4,4,7,7,1,11
46,74,46,1,95,2,3,4,10,10,1,12
47,73,47,1,80,1,-1,4,9,9,-1,11
48,71,48,1,80,11,-2,4,7,7,-1,10
49,69,49,1,80,9,-2,4,5,5,-1,9
50,71,50,1,105,11,2,4,7,7,1,10
51,74,51,1,80,2,3,4,10,10,1,11
52,73,52,1,80,1,-1,4,9,9,-1,10
53,76,53,1,80,4,3,4,12,0,1,11
54,74,54,1,95,2,-2,4,10,10,-1,10
55,78,55,1,80,6,4,4,14,2,1,11
56,76,56,1,80,4,-2,4,12,0,-1,10
57,73,57,1,80,1,-3,4,9,9,-1,9
58,74,58,1,105,2,1,4,10,10,1,10
59,71,59,1,80,11,-3,4,7,7,-1,9
60,69,60,1,80,9,-2,4,5,5,-1,8
61,66,61,1,80,6,-3,4,2,2,-1,7
62,64,62,2,95,4,-2,4,0,0,-1,6
63,66,64,1,80,6,2,4,2,2,1,7
64,69,65,1,80,9,3,4,5,5,1,8
65,71,66,1,105,11,2,4,7,7,1,9
66,64,67,1,80,4,-7,4,0,0,-1,8
67,64,68,1,80,4,0,4,0,0,0,8
68,62,69,1,80,2,-2,4,-2,10,-1,7
69,64,70,1,95,4,2,4,0,0,1,8
70,66,71,1,80,6,2,4,2,2,1,9
71,67,72,1,80,7,1,4,3,3,1,10
72,69,73,1,80,9,2,4,5,5,1,11
73,71,74,1,105,11,2,4,7,7,1,12
74,64,75,1,80,4,-7,4,0,0,-1,11
75,67,76,1,80,7,3,4,3,3,1,12
76,71,77,1,80,11,4,4,7,7,1,13
77,74,78,1,95,2,3,4,10,10,1,14
78,73,79,1,80,1,-1,4,9,9,-1,13
79,71,80,1,80,11,-2,4,7,7,-1,12
80,69,81,1,80,9,-2,4,5,5,-1,11
81,69,82,1,105,9,0,4,5,5,0,11
82,62,83,1,80,2,-7,4,-2,10,-1,10
83,62,84,1,80,2,0,4,-2,10,0,10
84,61,85,1,80,1,-1,4,-3,9,-1,9
85,62,86,1,95,2,1,4,-2,10,1,10
