,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,7,7,7,0,0
1,74,1,1,105,2,0,7,7,7,0,0
2,72,2,1,80,0,-2,7,5,5,-1,-1
3,69,3,1,80,9,-3,7,2,2,-1,-2
4,67,4,1,95,7,-2,7,0,0,-1,-3
5,66,5,1,80,6,-1,7,-1,11,-1,-4
6,67,6,1,80,7,1,7,0,0,1,-3
7,69,7,1,105,9,2,7,2,2,1,-2
8,67,8,1,80,7,-2,7,0,0,-1,-3
9,66,9,1,80,6,-1,7,-1,11,-1,-4
10,67,10,2,95,7,1,7,0,0,1,-3
11,74,12,1,80,2,7,7,7,7,1,-2
12,74,13,1,105,2,0,7,7,7,0,-2
13,72,14,1,80,0,-2,7,5,5,-1,-3
14,69,15,1,80,9,-3,7,2,2,-1,-4
15,67,16,1,95,7,-2,7,0,0,-1,-5
16,66,17,1,80,6,-1,7,-1,11,-1,-6
17,67,18,1,80,7,1,7,0,0,1,-5
18,69,19,1,105,9,2,7,2,2,1,-4
19,74,20,1,80,2,5,7,7,7,1,-3
20,76,21,1,80,4,2,7,9,9,1,-2
21,78,22,2,95,6,2,7,11,11,1,-1
22,76,24,1,80,4,-2,7,9,9,-1,-2
23,74,25,1,105,2,-2,7,7,7,-1,-3
24,72,26,1,80,0,-2,7,5,5,-1,-4
25,69,27,1,80,9,-3,7,2,2,-1,-5
26,67,28,1,95,7,-2,7,0,0,-1,-6
27,66,29,1,80,6,-1,7,-1,11,-1,-7
28,67,30,1,80,7,1,7,0,0,1,-6
29,69,31,1,105,9,2,7,2,2,1,-5
30,67,32,1,80,7,-2,7,0,0,-1,-6
31,66,33,1,80,6,-1,7,-1,11,-1,-7
32,67,34,2,95,7,1,7,0,0,1,-6
33,62,36,1,80,2,-5,7,-5,7,-1,-7
34,67,37,1,105,7,5,7,0,0,1,-6
35,71,38,1,80,11,4,7,4,4,1,-5
36,74,39,1,80,2,3,7,7,7,1,-4
37,79,40,1,95,7,5,7,12,0,1,-3
38,78,41,1,80,6,-1,7,11,11,-1,-4
39,79,42,1,80,7,1,7,12,0,1,-3
40,74,43,1,105,2,-5,7,7,7,-1,-4
41,76,44,1,80,4,2,7,9,9,1,-3
42,74,45,1,80,2,-2,7,7,7,-1,-4
43,72,46,1,95,0,-2,7,5,5,-1,-5
44,69,47,1,80,9,-3,7,2,2,-1,-6
45,67,48,1,80,7,-2,7,0,0,-1,-7
46,74,49,1,105,2,7,7,7,7,1,-6
47,74,50,1,105,2,0,7,7,7,0,-6
48,72,51,1,80,0,-2,7,5,5,-1,-7
49,69,52,1,80,9,-3,7,2,2,-1,-8
