,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,1,105,2,0,7,-5,7,0,0
1,67,1,1,105,7,5,7,0,0,1,1
2,69,2,1,80,9,2,7,2,2,1,2
3,71,3,1,80,11,2,7,4,4,1,3
4,62,4,2,95,2,-9,7,-5,7,-1,2
5,62,6,1,80,2,0,7,-5,7,0,2
6,67,7,1,105,7,5,7,0,0,1,3
7,69,8,1,80,9,2,7,2,2,1,4
8,71,9,1,80,11,2,7,4,4,1,5
9,69,10,1,95,9,-2,7,2,2,-1,4
10,67,11,1,80,7,-2,7,0,0,-1,3
11,64,12,1,80,4,-3,7,-3,9,-1,2
12,67,13,1,105,7,3,7,0,0,1,3
13,69,14,1,80,9,2,7,2,2,1,4
14,71,15,1,80,11,2,7,4,4,1,5
15,62,16,2,95,2,-9,7,-5,7,-1,4
16,62,18,1,80,2,0,7,-5,7,0,4
17,67,19,1,105,7,5,7,0,0,1,5
18,69,20,1,80,9,2,7,2,2,1,6
19,67,21,1,80,7,-2,7,0,0,-1,5
20,67,22,1,95,7,0,7,0,0,0,5
21,64,23,1,80,4,-3,7,-3,9,-1,4
22,62,24,1,80,2,-2,7,-5,7,-1,3
23,67,25,1,105,7,5,7,0,0,1,4
24,69,26,1,80,9,2,7,2,2,1,5
25,71,27,1,80,11,2,7,4,4,1,6
26,62,28,2,95,2,-9,7,-5,7,-1,5
27,62,30,1,80,2,0,7,-5,7,0,5
28,67,31,1,105,7,5,7,0,0,1,6
29,69,32,1,80,9,2,7,2,2,1,7
30,71,33,1,80,11,2,7,4,4,1,8
31,74,34,2,95,2,3,7,7,7,1,9
32,76,36,1,80,4,2,7,9,9,1,10
33,74,37,1,105,2,-2,7,7,7,-1,9
34,71,38,1,80,11,-3,7,4,4,-1,8
35,71,39,1,80,11,0,7,4,4,0,8
36,69,40,1,95,9,-2,7,2,2,-1,7
37,67,41,1,80,7,-2,7,0,0,-1,6
38,69,42,1,80,9,2,7,2,2,1,7
39,71,43,1,105,11,2,7,4,4,1,8
40,67,44,1,80,7,-4,7,0,0,-1,7
41,67,45,1,80,7,0,7,0,0,0,7
42,67,46,2,95,7,0,7,0,0,0,7
43,62,48,1,80,2,-5,7,-5,7,-1,6
44,67,49,1,105,7,5,7,0,0,1,7
45,69,50,1,80,9,2,7,2,2,1,8
46,71,51,1,80,11,2,7,4,4,1,9
47,62,52,2,95,2,-9,7,-5,7,-1,8
48,62,54,1,80,2,0,7,-5,7,0,8
49,67,55,1,105,7,5,7,0,0,1,9
50,69,56,1,80,9,2,7,2,2,1,10
51,71,57,1,80,11,2,7,4,4,1,11
52,69,58,1,95,9,-2,7,2,2,-1,10
53,67,59,1,80,7,-2,7,0,0,-1,9
54,64,60,1,80,4,-3,7,-3,9,-1,8
55,67,61,1,105,7,3,7,0,0,1,9
56,69,62,1,80,9,2,7,2,2,1,10
57,71,63,1,80,11,2,7,4,4,1,11
58,62,64,2,95,2,-9,7,-5,7,-1,10
59,62,66,1,80,2,0,7,-5,7,0,10
60,67,67,1,105,7,5,7,0,0,1,11
61,69,68,1,80,9,2,7,2,2,1,12
62,67,69,1,80,7,-2,7,0,0,-1,11
63,67,70,1,95,7,0,7,0,0,0,11
64,64,71,1,80,4,-3,7,-3,9,-1,10
65,62,72,1,80,2,-2,7,-5,7,-1,9
66,67,73,1,105,7,5,7,0,0,1,10
67,69,74,1,80,9,2,7,2,2,1,11
68,71,75,1,80,11,2,7,4,4,1,12
69,62,76,2,95,2,-9,7,-5,7,-1,11
70,62,78,1,80,2,0,7,-5,7,0,11
71,67,79,1,105,7,5,7,0,0,1,12
72,69,80,1,80,9,2,7,2,2,1,13
73,71,81,1,80,11,2,7,4,4,1,14
74,74,82,2,95,2,3,7,7,7,1,15
75,76,84,1,80,4,2,7,9,9,1,16
76,74,85,1,105,2,-2,7,7,7,-1,15
77,71,86,1,80,11,-3,7,4,4,-1,14
78,71,87,1,80,11,0,7,4,4,0,14
79,69,88,1,95,9,-2,7,2,2,-1,13
80,67,89,1,80,7,-2,7,0,0,-1,12
81,69,90,1,80,9,2,7,2,2,1,13
82,71,91,1,105,11,2,7,4,4,1,14
83,67,92,1,80,7,-4,7,0,0,-1,13
84,67,93,1,80,7,0,7,0,0,0,13
85,67,94,2,95,7,0,7,0,0,0,13
86,74,97,1,105,2,7,7,7,7,1,14
87,71,98,1,80,11,-3,7,4,4,-1,13
88,71,99,1,80,11,0,7,4,4,0,13
89,74,100,1,95,2,3,7,7,7,1,14
90,71,101,1,80,11,-3,7,4,4,-1,13
91,71,102,1,80,11,0,7,4,4,0,13
92,74,103,1,105,2,3,7,7,7,1,14
93,71,104,1,80,11,-3,7,4,4,-1,13
94,71,105,1,80,11,0,7,4,4,0,13
95,69,106,2,95,9,-2,7,2,2,-1,12
96,71,108,1,80,11,2,7,4,4,1,13
97,74,109,1,105,2,3,7,7,7,1,14
98,71,110,1,80,11,-3,7,4,4,-1,13
99,71,111,1,80,11,0,7,4,4,0,13
100,74,112,1,95,2,3,7,7,7,1,14
101,71,113,1,80,11,-3,7,4,4,-1,13
102,69,114,1,80,9,-2,7,2,2,-1,12
103,67,115,1,105,7,-2,7,0,0,-1,11
104,69,116,1,80,9,2,7,2,2,1,12
105,67,117,1,80,7,-2,7,0,0,-1,11
106,67,118,1,95,7,0,7,0,0,0,11
107,64,119,1,80,4,-3,7,-3,9,-1,10
108,62,120,1,80,2,-2,7,-5,7,-1,9
109,74,121,1,105,2,12,7,7,7,1,10
110,71,122,1,80,11,-3,7,4,4,-1,9
111,71,123,1,80,11,0,7,4,4,0,9
112,74,124,1,95,2,3,7,7,7,1,10
113,71,125,1,80,11,-3,7,4,4,-1,9
114,71,126,1,80,11,0,7,4,4,0,9
115,74,127,1,105,2,3,7,7,7,1,10
116,76,128,1,80,4,2,7,9,9,1,11
117,78,129,1,80,6,2,7,11,11,1,12
118,79,130,2,95,7,1,7,12,0,1,13
119,76,132,1,80,4,-3,7,9,9,-1,12
120,74,133,1,105,2,-2,7,7,7,-1,11
121,71,134,1,80,11,-3,7,4,4,-1,10
122,71,135,1,80,11,0,7,4,4,0,10
123,69,136,1,95,9,-2,7,2,2,-1,9
124,67,137,1,80,7,-2,7,0,0,-1,8
125,69,138,1,80,9,2,7,2,2,1,9
126,71,139,1,105,11,2,7,4,4,1,10
127,67,140,1,80,7,-4,7,0,0,-1,9
128,67,141,1,80,7,0,7,0,0,0,9
129,67,142,2,95,7,0,7,0,0,0,9
130,74,145,1,105,2,7,7,7,7,1,10
131,71,146,1,80,11,-3,7,4,4,-1,9
132,71,147,1,80,11,0,7,4,4,0,9
133,74,148,1,95,2,3,7,7,7,1,10
134,71,149,1,80,11,-3,7,4,4,-1,9
135,71,150,1,80,11,0,7,4,4,0,9
136,74,151,1,105,2,3,7,7,7,1,10
137,71,152,1,80,11,-3,7,4,4,-1,9
138,71,153,1,80,11,0,7,4,4,0,9
139,69,154,2,95,9,-2,7,2,2,-1,8
140,71,156,1,80,11,2,7,4,4,1,9
141,74,157,1,105,2,3,7,7,7,1,10
142,71,158,1,80,11,-3,7,4,4,-1,9
143,71,159,1,80,11,0,7,4,4,0,9
144,74,160,1,95,2,3,7,7,7,1,10
145,71,161,1,80,11,-3,7,4,4,-1,9
146,69,162,1,80,9,-2,7,2,2,-1,8
147,67,163,1,105,7,-2,7,0,0,-1,7
148,69,164,1,80,9,2,7,2,2,1,8
149,67,165,1,80,7,-2,7,0,0,-1,7
150,67,166,1,95,7,0,7,0,0,0,7
151,64,167,1,80,4,-3,7,-3,9,-1,6
152,62,168,1,80,2,-2,7,-5,7,-1,5
153,74,169,1,105,2,12,7,7,7,1,6
154,71,170,1,80,11,-3,7,4,4,-1,5
155,71,171,1,80,11,0,7,4,4,0,5
156,74,172,1,95,2,3,7,7,7,1,6
157,71,173,1,80,11,-3,7,4,4,-1,5
158,71,174,1,80,11,0,7,4,4,0,5
159,74,175,1,105,2,3,7,7,7,1,6
160,76,176,1,80,4,2,7,9,9,1,7
161,78,177,1,80,6,2,7,11,11,1,8
162,79,178,2,95,7,1,7,12,0,1,9
163,76,180,1,80,4,-3,7,9,9,-1,8
164,74,181,1,105,2,-2,7,7,7,-1,7
165,71,182,1,80,11,-3,7,4,4,-1,6
166,71,183,1,80,11,0,7,4,4,0,6
167,69,184,1,95,9,-2,7,2,2,-1,5
168,67,185,1,80,7,-2,7,0,0,-1,4
169,69,186,1,80,9,2,7,2,2,1,5
170,71,187,1,105,11,2,7,4,4,1,6
171,67,188,1,80,7,-4,7,0,0,-1,5
172,67,189,1,80,7,0,7,0,0,0,5
173,67,190,2,95,7,0,7,0,0,0,5
