,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,1,105,2,0,2,0,0,0,0
1,64,1,1,80,4,2,2,2,2,1,1
2,66,2,2,105,6,2,2,4,4,1,2
3,69,4,1,80,9,3,2,7,7,1,3
4,66,5,1,80,6,-3,2,4,4,-1,2
5,67,6,2,95,7,1,2,5,5,1,3
6,71,8,1,80,11,4,2,9,9,1,4
7,67,9,1,80,7,-4,2,5,5,-1,3
8,66,10,2,105,6,-1,2,4,4,-1,2
9,69,12,1,80,9,3,2,7,7,1,3
10,66,13,1,80,6,-3,2,4,4,-1,2
11,64,14,2,95,4,-2,2,2,2,-1,1
12,64,16,2,80,4,0,2,2,2,0,1
13,66,18,2,105,6,2,2,4,4,1,2
14,69,20,1,80,9,3,2,7,7,1,3
15,66,21,1,80,6,-3,2,4,4,-1,2
16,67,22,2,95,7,1,2,5,5,1,3
17,71,24,1,80,11,4,2,9,9,1,4
18,67,25,1,80,7,-4,2,5,5,-1,3
19,66,26,2,105,6,-1,2,4,4,-1,2
20,69,28,1,80,9,3,2,7,7,1,3
21,66,29,1,80,6,-3,2,4,4,-1,2
22,62,30,2,95,2,-4,2,0,0,-1,1
23,62,32,2,80,2,0,2,0,0,0,1
24,66,34,2,105,6,4,2,4,4,1,2
25,69,36,1,80,9,3,2,7,7,1,3
26,66,37,1,80,6,-3,2,4,4,-1,2
27,67,38,2,95,7,1,2,5,5,1,3
28,71,40,1,80,11,4,2,9,9,1,4
29,67,41,1,80,7,-4,2,5,5,-1,3
30,66,42,2,105,6,-1,2,4,4,-1,2
31,69,44,1,80,9,3,2,7,7,1,3
32,66,45,1,80,6,-3,2,4,4,-1,2
33,64,46,2,95,4,-2,2,2,2,-1,1
34,64,48,2,80,4,0,2,2,2,0,1
35,74,50,2,105,2,10,2,12,0,1,2
36,74,52,1,80,2,0,2,12,0,0,2
37,71,53,1,80,11,-3,2,9,9,-1,1
38,69,54,1,95,9,-2,2,7,7,-1,0
39,66,55,1,80,6,-3,2,4,4,-1,-1
40,62,56,1,80,2,-4,2,0,0,-1,-2
41,64,57,1,80,4,2,2,2,2,1,-1
42,66,58,2,105,6,2,2,4,4,1,0
43,69,60,1,80,9,3,2,7,7,1,1
44,66,61,1,80,6,-3,2,4,4,-1,0
45,62,62,2,95,2,-4,2,0,0,-1,-1
46,62,64,2,80,2,0,2,0,0,0,-1
47,74,66,2,105,2,12,2,12,0,1,0
48,74,68,1,80,2,0,2,12,0,0,0
49,71,69,1,80,11,-3,2,9,9,-1,-1
50,69,70,1,95,9,-2,2,7,7,-1,-2
51,66,71,1,80,6,-3,2,4,4,-1,-3
52,62,72,1,80,2,-4,2,0,0,-1,-4
53,64,73,1,80,4,2,2,2,2,1,-3
54,66,74,2,105,6,2,2,4,4,1,-2
55,69,76,1,80,9,3,2,7,7,1,-1
56,66,77,1,80,6,-3,2,4,4,-1,-2
57,64,78,2,95,4,-2,2,2,2,-1,-3
58,64,80,2,80,4,0,2,2,2,0,-3
59,74,82,2,105,2,10,2,12,0,1,-2
60,74,84,1,80,2,0,2,12,0,0,-2
61,71,85,1,80,11,-3,2,9,9,-1,-3
62,69,86,1,95,9,-2,2,7,7,-1,-4
63,66,87,1,80,6,-3,2,4,4,-1,-5
64,62,88,1,80,2,-4,2,0,0,-1,-6
65,64,89,1,80,4,2,2,2,2,1,-5
66,66,90,1,105,6,2,2,4,4,1,-4
67,69,91,1,80,9,3,2,7,7,1,-3
68,69,92,1,80,9,0,2,7,7,0,-3
69,66,93,1,80,6,-3,2,4,4,-1,-4
70,62,94,2,95,2,-4,2,0,0,-1,-5
71,62,96,2,80,2,0,2,0,0,0,-5
72,74,98,2,105,2,12,2,12,0,1,-4
73,74,100,1,80,2,0,2,12,0,0,-4
74,71,101,1,80,11,-3,2,9,9,-1,-5
75,69,102,1,95,9,-2,2,7,7,-1,-6
76,66,103,1,80,6,-3,2,4,4,-1,-7
77,62,104,1,80,2,-4,2,0,0,-1,-8
78,64,105,1,80,4,2,2,2,2,1,-7
79,66,106,2,105,6,2,2,4,4,1,-6
80,69,108,1,80,9,3,2,7,7,1,-5
81,66,109,1,80,6,-3,2,4,4,-1,-6
82,64,110,2,95,4,-2,2,2,2,-1,-7
83,64,112,2,80,4,0,2,2,2,0,-7
84,74,114,2,105,2,10,2,12,0,1,-6
85,74,116,1,80,2,0,2,12,0,0,-6
86,71,117,1,80,11,-3,2,9,9,-1,-7
87,69,118,1,95,9,-2,2,7,7,-1,-8
88,66,119,1,80,6,-3,2,4,4,-1,-9
89,62,120,1,80,2,-4,2,0,0,-1,-10
90,64,121,1,80,4,2,2,2,2,1,-9
91,66,122,2,105,6,2,2,4,4,1,-8
92,69,124,1,80,9,3,2,7,7,1,-7
93,66,125,1,80,6,-3,2,4,4,-1,-8
94,62,126,2,95,2,-4,2,0,0,-1,-9
95,62,128,2,80,2,0,2,0,0,0,-9
