,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,2,105,2,0,2,0,0,0,0
1,66,2,1,80,6,4,2,4,4,1,1
2,69,3,2,95,9,3,2,7,7,1,2
3,69,5,1,80,9,0,2,7,7,0,2
4,71,6,1,95,11,2,2,9,9,1,3
5,73,7,1,80,1,2,2,11,11,1,4
6,74,8,1,80,2,1,2,12,0,1,5
7,69,9,2,95,9,-5,2,7,7,-1,4
8,66,11,1,80,6,-3,2,4,4,-1,3
9,62,12,2,105,2,-4,2,0,0,-1,2
10,66,14,1,80,6,4,2,4,4,1,3
11,69,15,2,95,9,3,2,7,7,1,4
12,66,17,1,80,6,-3,2,4,4,-1,3
13,64,18,3,95,4,-2,2,2,2,-1,2
14,64,21,3,95,4,0,2,2,2,0,2
15,62,24,2,105,2,-2,2,0,0,-1,1
16,66,26,1,80,6,4,2,4,4,1,2
17,69,27,2,95,9,3,2,7,7,1,3
18,69,29,1,80,9,0,2,7,7,0,3
19,71,30,1,95,11,2,2,9,9,1,4
20,73,31,1,80,1,2,2,11,11,1,5
21,74,32,1,80,2,1,2,12,0,1,6
22,69,33,2,95,9,-5,2,7,7,-1,5
23,67,35,1,80,7,-2,2,5,5,-1,4
24,66,36,2,105,6,-1,2,4,4,-1,3
25,62,38,1,80,2,-4,2,0,0,-1,2
26,64,39,2,95,4,2,2,2,2,1,3
27,66,41,1,80,6,2,2,4,4,1,4
28,62,42,3,95,2,-4,2,0,0,-1,3
29,62,45,3,95,2,0,2,0,0,0,3
30,62,48,2,105,2,0,2,0,0,0,3
31,66,50,1,80,6,4,2,4,4,1,4
32,69,51,2,95,9,3,2,7,7,1,5
33,69,53,1,80,9,0,2,7,7,0,5
34,71,54,1,95,11,2,2,9,9,1,6
35,73,55,1,80,1,2,2,11,11,1,7
36,74,56,1,80,2,1,2,12,0,1,8
37,69,57,2,95,9,-5,2,7,7,-1,7
38,66,59,1,80,6,-3,2,4,4,-1,6
39,62,60,2,105,2,-4,2,0,0,-1,5
40,66,62,1,80,6,4,2,4,4,1,6
41,69,63,2,95,9,3,2,7,7,1,7
42,66,65,1,80,6,-3,2,4,4,-1,6
43,64,66,3,95,4,-2,2,2,2,-1,5
44,64,69,3,95,4,0,2,2,2,0,5
45,62,72,2,105,2,-2,2,0,0,-1,4
46,66,74,1,80,6,4,2,4,4,1,5
47,69,75,2,95,9,3,2,7,7,1,6
48,69,77,1,80,9,0,2,7,7,0,6
49,71,78,1,95,11,2,2,9,9,1,7
50,73,79,1,80,1,2,2,11,11,1,8
51,74,80,1,80,2,1,2,12,0,1,9
52,69,81,2,95,9,-5,2,7,7,-1,8
53,67,83,1,80,7,-2,2,5,5,-1,7
