,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,1,105,6,0,7,-1,11,0,0
1,62,1,1,105,2,-4,7,-5,7,-1,-1
2,67,2,1,80,7,5,7,0,0,1,0
3,69,3,1,80,9,2,7,2,2,1,1
4,71,4,2,95,11,2,7,4,4,1,2
5,67,6,1,80,7,-4,7,0,0,-1,1
6,72,7,1,105,0,5,7,5,5,1,2
7,71,8,1,80,11,-1,7,4,4,-1,1
8,72,9,1,80,0,1,7,5,5,1,2
9,74,10,3,95,2,2,7,7,7,1,3
10,79,13,1,105,7,5,7,12,0,1,4
11,78,14,1,80,6,-1,7,11,11,-1,3
12,74,15,1,80,2,-4,7,7,7,-1,2
13,71,16,1,95,11,-3,7,4,4,-1,1
14,72,17,1,80,0,1,7,5,5,1,2
15,74,18,1,80,2,2,7,7,7,1,3
16,72,19,1,105,0,-2,7,5,5,-1,2
17,69,20,1,80,9,-3,7,2,2,-1,1
18,67,21,1,80,7,-2,7,0,0,-1,0
19,66,22,1,95,6,-1,7,-1,11,-1,-1
20,62,23,1,80,2,-4,7,-5,7,-1,-2
21,60,24,1,80,0,-2,7,-7,5,-1,-3
22,62,25,1,105,2,2,7,-5,7,1,-2
23,67,26,1,80,7,5,7,0,0,1,-1
24,69,27,1,80,9,2,7,2,2,1,0
25,71,28,2,95,11,2,7,4,4,1,1
26,67,30,1,80,7,-4,7,0,0,-1,0
27,72,31,1,105,0,5,7,5,5,1,1
28,71,32,1,80,11,-1,7,4,4,-1,0
29,72,33,1,80,0,1,7,5,5,1,1
30,74,34,2,95,2,2,7,7,7,1,2
31,79,36,1,80,7,5,7,12,0,1,3
32,79,37,1,105,7,0,7,12,0,0,3
33,78,38,1,80,6,-1,7,11,11,-1,2
34,74,39,1,80,2,-4,7,7,7,-1,1
35,71,40,1,95,11,-3,7,4,4,-1,0
36,72,41,1,80,0,1,7,5,5,1,1
37,74,42,1,80,2,2,7,7,7,1,2
38,72,43,1,105,0,-2,7,5,5,-1,1
39,69,44,1,80,9,-3,7,2,2,-1,0
40,66,45,1,80,6,-3,7,-1,11,-1,-1
41,67,46,2,95,7,1,7,0,0,1,0
42,66,48,1,80,6,-1,7,-1,11,-1,-1
43,62,49,1,105,2,-4,7,-5,7,-1,-2
44,67,50,1,80,7,5,7,0,0,1,-1
45,69,51,1,80,9,2,7,2,2,1,0
46,71,52,2,95,11,2,7,4,4,1,1
47,67,54,1,80,7,-4,7,0,0,-1,0
48,72,55,1,105,0,5,7,5,5,1,1
49,71,56,1,80,11,-1,7,4,4,-1,0
50,72,57,1,80,0,1,7,5,5,1,1
51,74,58,3,95,2,2,7,7,7,1,2
52,79,61,1,105,7,5,7,12,0,1,3
53,78,62,1,80,6,-1,7,11,11,-1,2
54,74,63,1,80,2,-4,7,7,7,-1,1
55,71,64,1,95,11,-3,7,4,4,-1,0
56,72,65,1,80,0,1,7,5,5,1,1
57,74,66,1,80,2,2,7,7,7,1,2
58,72,67,1,105,0,-2,7,5,5,-1,1
59,69,68,1,80,9,-3,7,2,2,-1,0
60,67,69,1,80,7,-2,7,0,0,-1,-1
61,66,70,1,95,6,-1,7,-1,11,-1,-2
62,62,71,1,80,2,-4,7,-5,7,-1,-3
63,60,72,1,80,0,-2,7,-7,5,-1,-4
64,62,73,1,105,2,2,7,-5,7,1,-3
65,67,74,1,80,7,5,7,0,0,1,-2
66,69,75,1,80,9,2,7,2,2,1,-1
67,71,76,2,95,11,2,7,4,4,1,0
68,67,78,1,80,7,-4,7,0,0,-1,-1
69,72,79,1,105,0,5,7,5,5,1,0
