,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,2,105,9,0,2,7,7,0,0
1,66,2,1,80,6,-3,2,4,4,-1,-1
2,71,3,1,80,11,5,2,9,9,1,0
3,69,4,1,95,9,-2,2,7,7,-1,-1
4,66,5,1,80,6,-3,2,4,4,-1,-2
5,66,6,1,80,6,0,2,4,4,0,-2
6,69,7,1,80,9,3,2,7,7,1,-1
7,74,8,2,105,2,5,2,12,0,1,0
8,73,10,1,80,1,-1,2,11,11,-1,-1
9,69,11,1,80,9,-4,2,7,7,-1,-2
10,71,12,1,95,11,2,2,9,9,1,-1
11,66,13,1,80,6,-5,2,4,4,-1,-2
12,66,14,1,80,6,0,2,4,4,0,-2
13,71,15,1,80,11,5,2,9,9,1,-1
14,69,16,1,105,9,-2,2,7,7,-1,-2
15,66,17,1,80,6,-3,2,4,4,-1,-3
16,69,18,1,80,9,3,2,7,7,1,-2
17,71,19,1,80,11,2,2,9,9,1,-1
18,74,20,1,95,2,3,2,12,0,1,0
19,73,21,1,80,1,-1,2,11,11,-1,-1
20,74,22,1,80,2,1,2,12,0,1,0
21,78,23,1,80,6,4,2,16,4,1,1
22,76,24,1,105,4,-2,2,14,2,-1,0
23,74,25,1,80,2,-2,2,12,0,-1,-1
24,73,26,1,80,1,-1,2,11,11,-1,-2
25,69,27,1,80,9,-4,2,7,7,-1,-3
26,71,28,1,95,11,2,2,9,9,1,-2
27,76,29,1,80,4,5,2,14,2,1,-1
28,74,30,1,80,2,-2,2,12,0,-1,-2
29,71,31,1,80,11,-3,2,9,9,-1,-3
30,69,32,2,105,9,-2,2,7,7,-1,-4
31,66,34,1,80,6,-3,2,4,4,-1,-5
32,71,35,1,80,11,5,2,9,9,1,-4
33,69,36,1,95,9,-2,2,7,7,-1,-5
34,62,37,1,80,2,-7,2,0,0,-1,-6
35,66,38,1,80,6,4,2,4,4,1,-5
36,69,39,1,80,9,3,2,7,7,1,-4
37,74,40,2,105,2,5,2,12,0,1,-3
38,73,42,1,80,1,-1,2,11,11,-1,-4
39,69,43,1,80,9,-4,2,7,7,-1,-5
40,71,44,1,95,11,2,2,9,9,1,-4
41,66,45,1,80,6,-5,2,4,4,-1,-5
42,66,46,1,80,6,0,2,4,4,0,-5
43,71,47,1,80,11,5,2,9,9,1,-4
44,69,48,1,105,9,-2,2,7,7,-1,-5
45,66,49,1,80,6,-3,2,4,4,-1,-6
46,69,50,1,80,9,3,2,7,7,1,-5
47,71,51,1,80,11,2,2,9,9,1,-4
48,74,52,1,95,2,3,2,12,0,1,-3
49,73,53,1,80,1,-1,2,11,11,-1,-4
50,74,54,1,80,2,1,2,12,0,1,-3
51,78,55,1,80,6,4,2,16,4,1,-2
52,76,56,1,105,4,-2,2,14,2,-1,-3
53,74,57,1,80,2,-2,2,12,0,-1,-4
54,73,58,1,80,1,-1,2,11,11,-1,-5
55,69,59,1,80,9,-4,2,7,7,-1,-6
56,71,60,1,95,11,2,2,9,9,1,-5
57,73,61,1,80,1,2,2,11,11,1,-4
58,74,62,1,80,2,1,2,12,0,1,-3
59,76,63,1,80,4,2,2,14,2,1,-2
60,78,64,2,105,6,2,2,16,4,1,-1
61,74,66,1,80,2,-4,2,12,0,-1,-2
62,78,67,1,80,6,4,2,16,4,1,-1
63,79,68,2,95,7,1,2,17,5,1,0
64,76,70,1,80,4,-3,2,14,2,-1,-1
65,79,71,1,80,7,3,2,17,5,1,0
66,78,72,2,105,6,-1,2,16,4,-1,-1
67,74,74,1,80,2,-4,2,12,0,-1,-2
68,78,75,1,80,6,4,2,16,4,1,-1
69,76,76,1,95,4,-2,2,14,2,-1,-2
70,74,77,1,80,2,-2,2,12,0,-1,-3
71,73,78,1,80,1,-1,2,11,11,-1,-4
72,69,79,1,80,9,-4,2,7,7,-1,-5
73,78,80,1,105,6,9,2,16,4,1,-4
74,76,81,1,80,4,-2,2,14,2,-1,-5
75,78,82,1,80,6,2,2,16,4,1,-4
76,81,83,1,80,9,3,2,19,7,1,-3
77,79,84,1,95,7,-2,2,17,5,-1,-4
78,78,85,1,80,6,-1,2,16,4,-1,-5
79,79,86,1,80,7,1,2,17,5,1,-4
80,83,87,1,80,11,4,2,21,9,1,-3
81,81,88,1,105,9,-2,2,19,7,-1,-4
82,78,89,1,80,6,-3,2,16,4,-1,-5
83,74,90,1,80,2,-4,2,12,0,-1,-6
84,78,91,1,80,6,4,2,16,4,1,-5
85,76,92,2,95,4,-2,2,14,2,-1,-6
86,78,94,1,80,6,2,2,16,4,1,-5
87,81,95,1,80,9,3,2,19,7,1,-4
88,83,96,1,105,11,2,2,21,9,1,-3
89,78,97,1,80,6,-5,2,16,4,-1,-4
90,78,98,2,80,6,0,2,16,4,0,-4
91,81,100,1,95,9,3,2,19,7,1,-3
92,78,101,1,80,6,-3,2,16,4,-1,-4
93,76,102,1,80,4,-2,2,14,2,-1,-5
94,78,103,1,80,6,2,2,16,4,1,-4
95,74,104,1,105,2,-4,2,12,0,-1,-5
96,78,105,1,80,6,4,2,16,4,1,-4
97,76,106,1,80,4,-2,2,14,2,-1,-5
98,74,107,1,80,2,-2,2,12,0,-1,-6
99,71,108,1,95,11,-3,2,9,9,-1,-7
100,69,109,1,80,9,-2,2,7,7,-1,-8
101,66,110,1,80,6,-3,2,4,4,-1,-9
102,71,111,1,80,11,5,2,9,9,1,-8
103,69,112,1,105,9,-2,2,7,7,-1,-9
104,66,113,1,80,6,-3,2,4,4,-1,-10
105,69,114,1,80,9,3,2,7,7,1,-9
106,71,115,1,80,11,2,2,9,9,1,-8
107,74,116,1,95,2,3,2,12,0,1,-7
108,73,117,1,80,1,-1,2,11,11,-1,-8
109,74,118,1,80,2,1,2,12,0,1,-7
110,78,119,1,80,6,4,2,16,4,1,-6
111,76,120,1,105,4,-2,2,14,2,-1,-7
112,74,121,1,80,2,-2,2,12,0,-1,-8
113,73,122,1,80,1,-1,2,11,11,-1,-9
114,69,123,1,80,9,-4,2,7,7,-1,-10
115,71,124,1,95,11,2,2,9,9,1,-9
116,73,125,1,80,1,2,2,11,11,1,-8
117,74,126,1,80,2,1,2,12,0,1,-7
118,71,127,1,80,11,-3,2,9,9,-1,-8
119,76,128,1,105,4,5,2,14,2,1,-7
120,74,129,1,80,2,-2,2,12,0,-1,-8
121,73,130,1,80,1,-1,2,11,11,-1,-9
122,69,131,1,80,9,-4,2,7,7,-1,-10
123,73,132,1,95,1,4,2,11,11,1,-9
124,69,133,1,80,9,-4,2,7,7,-1,-10
125,67,134,1,80,7,-2,2,5,5,-1,-11
126,64,135,1,80,4,-3,2,2,2,-1,-12
127,62,136,8,105,2,-2,2,0,0,-1,-13
