,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,7,4,4,0,0
1,69,1,0,80,9,-2,7,2,2,-1,-1
2,67,2,1,105,7,-2,7,0,0,-1,-2
3,67,3,1,80,7,0,7,0,0,0,-2
4,67,4,1,80,7,0,7,0,0,0,-2
5,69,5,1,80,9,2,7,2,2,1,-1
6,71,6,1,95,11,2,7,4,4,1,0
7,74,7,1,80,2,3,7,7,7,1,1
8,79,8,1,80,7,5,7,12,0,1,2
9,74,9,1,80,2,-5,7,7,7,-1,1
10,71,10,1,105,11,-3,7,4,4,-1,0
11,69,11,1,80,9,-2,7,2,2,-1,-1
12,71,12,1,80,11,2,7,4,4,1,0
13,67,13,1,80,7,-4,7,0,0,-1,-1
14,69,14,1,95,9,2,7,2,2,1,0
15,64,15,1,80,4,-5,7,-3,9,-1,-1
16,64,16,2,80,4,0,7,-3,9,0,-1
17,67,18,1,105,7,3,7,0,0,1,0
18,71,19,1,80,11,4,7,4,4,1,1
19,69,20,1,80,9,-2,7,2,2,-1,0
20,66,21,1,80,6,-3,7,-1,11,-1,-1
21,67,22,1,95,7,1,7,0,0,1,0
22,69,23,1,80,9,2,7,2,2,1,1
23,71,24,1,80,11,2,7,4,4,1,2
24,74,25,1,80,2,3,7,7,7,1,3
25,76,26,0,105,4,2,7,9,9,1,4
26,78,26,0,80,6,2,7,11,11,1,5
27,79,27,0,80,7,1,7,12,0,1,6
28,78,28,1,80,6,-1,7,11,11,-1,5
29,81,29,1,80,9,3,7,14,2,1,6
30,79,30,1,95,7,-2,7,12,0,-1,5
31,76,31,1,80,4,-3,7,9,9,-1,4
32,74,32,1,80,2,-2,7,7,7,-1,3
33,71,33,1,80,11,-3,7,4,4,-1,2
34,67,34,2,105,7,-4,7,0,0,-1,1
35,67,36,1,80,7,0,7,0,0,0,1
36,69,37,1,80,9,2,7,2,2,1,2
37,71,38,1,95,11,2,7,4,4,1,3
38,74,39,1,80,2,3,7,7,7,1,4
39,79,40,1,80,7,5,7,12,0,1,5
40,74,41,1,80,2,-5,7,7,7,-1,4
41,71,42,1,105,11,-3,7,4,4,-1,3
42,69,43,1,80,9,-2,7,2,2,-1,2
43,71,44,1,80,11,2,7,4,4,1,3
44,67,45,1,80,7,-4,7,0,0,-1,2
45,69,46,1,95,9,2,7,2,2,1,3
46,64,47,1,80,4,-5,7,-3,9,-1,2
47,64,48,2,80,4,0,7,-3,9,0,2
48,67,50,1,105,7,3,7,0,0,1,3
49,71,51,1,80,11,4,7,4,4,1,4
50,69,52,1,80,9,-2,7,2,2,-1,3
51,66,53,1,80,6,-3,7,-1,11,-1,2
52,67,54,1,95,7,1,7,0,0,1,3
53,69,55,1,80,9,2,7,2,2,1,4
54,71,56,1,80,11,2,7,4,4,1,5
55,74,57,1,80,2,3,7,7,7,1,6
56,76,58,0,105,4,2,7,9,9,1,7
57,78,58,0,80,6,2,7,11,11,1,8
58,79,59,0,80,7,1,7,12,0,1,9
59,78,60,1,80,6,-1,7,11,11,-1,8
60,81,61,1,80,9,3,7,14,2,1,9
61,79,62,3,95,7,-2,7,12,0,-1,8
62,79,66,1,105,7,0,7,12,0,0,8
63,78,67,1,80,6,-1,7,11,11,-1,7
64,79,68,1,80,7,1,7,12,0,1,8
65,81,69,1,80,9,2,7,14,2,1,9
66,83,70,1,95,11,2,7,16,4,1,10
67,81,71,1,80,9,-2,7,14,2,-1,9
68,81,72,1,80,9,0,7,14,2,0,9
69,78,73,1,80,6,-3,7,11,11,-1,8
70,79,74,1,105,7,1,7,12,0,1,9
71,81,75,1,80,9,2,7,14,2,1,10
72,83,76,1,80,11,2,7,16,4,1,11
73,81,77,1,80,9,-2,7,14,2,-1,10
74,79,78,1,95,7,-2,7,12,0,-1,9
75,78,79,1,80,6,-1,7,11,11,-1,8
76,76,80,1,80,4,-2,7,9,9,-1,7
77,74,81,1,80,2,-2,7,7,7,-1,6
78,71,82,2,105,11,-3,7,4,4,-1,5
79,71,84,1,80,11,0,7,4,4,0,5
80,69,85,1,80,9,-2,7,2,2,-1,4
81,67,86,1,95,7,-2,7,0,0,-1,3
82,69,87,1,80,9,2,7,2,2,1,4
83,71,88,1,80,11,2,7,4,4,1,5
84,74,89,1,80,2,3,7,7,7,1,6
85,76,90,0,105,4,2,7,9,9,1,7
86,78,90,0,80,6,2,7,11,11,1,8
87,79,91,0,80,7,1,7,12,0,1,9
88,78,92,1,80,6,-1,7,11,11,-1,8
89,81,93,1,80,9,3,7,14,2,1,9
90,79,94,1,95,7,-2,7,12,0,-1,8
91,78,95,1,80,6,-1,7,11,11,-1,7
92,76,96,1,80,4,-2,7,9,9,-1,6
93,78,97,1,80,6,2,7,11,11,1,7
94,79,98,1,105,7,1,7,12,0,1,8
95,78,99,1,80,6,-1,7,11,11,-1,7
96,79,100,1,80,7,1,7,12,0,1,8
97,81,101,1,80,9,2,7,14,2,1,9
98,83,102,1,95,11,2,7,16,4,1,10
99,81,103,1,80,9,-2,7,14,2,-1,9
100,81,104,1,80,9,0,7,14,2,0,9
101,78,105,1,80,6,-3,7,11,11,-1,8
102,79,106,1,105,7,1,7,12,0,1,9
103,81,107,1,80,9,2,7,14,2,1,10
104,83,108,1,80,11,2,7,16,4,1,11
105,81,109,1,80,9,-2,7,14,2,-1,10
106,79,110,1,95,7,-2,7,12,0,-1,9
107,78,111,1,80,6,-1,7,11,11,-1,8
108,76,112,1,80,4,-2,7,9,9,-1,7
109,74,113,1,80,2,-2,7,7,7,-1,6
110,71,114,1,105,11,-3,7,4,4,-1,5
111,74,115,1,80,2,3,7,7,7,1,6
112,69,116,1,80,9,-5,7,2,2,-1,5
113,71,117,1,80,11,2,7,4,4,1,6
114,67,118,1,95,7,-4,7,0,0,-1,5
115,69,119,1,80,9,2,7,2,2,1,6
116,71,120,1,80,11,2,7,4,4,1,7
117,74,121,1,80,2,3,7,7,7,1,8
118,76,122,0,105,4,2,7,9,9,1,9
119,78,122,0,80,6,2,7,11,11,1,10
120,79,123,0,80,7,1,7,12,0,1,11
121,78,124,1,80,6,-1,7,11,11,-1,10
122,81,125,1,80,9,3,7,14,2,1,11
123,79,126,1,95,7,-2,7,12,0,-1,10
124,76,127,1,80,4,-3,7,9,9,-1,9
125,74,128,1,80,2,-2,7,7,7,-1,8
126,71,129,1,80,11,-3,7,4,4,-1,7
