,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,7,2,2,0,0
1,62,1,1,80,2,-7,7,-5,7,-1,-1
2,64,2,0,80,4,2,7,-3,9,1,0
3,62,2,1,80,2,-2,7,-5,7,-1,-1
4,66,4,1,95,6,4,7,-1,11,1,0
5,67,5,1,80,7,1,7,0,0,1,1
6,69,6,1,80,9,2,7,2,2,1,2
7,71,7,1,80,11,2,7,4,4,1,3
8,72,8,1,105,0,1,7,5,5,1,4
9,69,9,1,80,9,-3,7,2,2,-1,3
10,74,10,1,80,2,5,7,7,7,1,4
11,71,11,1,80,11,-3,7,4,4,-1,3
12,72,12,1,95,0,1,7,5,5,1,4
13,69,13,1,80,9,-3,7,2,2,-1,3
14,67,14,1,80,7,-2,7,0,0,-1,2
15,64,15,1,80,4,-3,7,-3,9,-1,1
16,69,16,1,105,9,5,7,2,2,1,2
17,62,17,1,80,2,-7,7,-5,7,-1,1
18,64,18,0,80,4,2,7,-3,9,1,2
19,62,18,1,80,2,-2,7,-5,7,-1,1
20,66,20,1,95,6,4,7,-1,11,1,2
21,67,21,1,80,7,1,7,0,0,1,3
22,69,22,1,80,9,2,7,2,2,1,4
23,71,23,1,80,11,2,7,4,4,1,5
24,72,24,1,105,0,1,7,5,5,1,6
25,69,25,1,80,9,-3,7,2,2,-1,5
26,67,26,1,80,7,-2,7,0,0,-1,4
27,64,27,1,80,4,-3,7,-3,9,-1,3
28,66,28,1,95,6,2,7,-1,11,1,4
29,62,29,1,80,2,-4,7,-5,7,-1,3
30,62,30,2,80,2,0,7,-5,7,0,3
31,69,32,1,105,9,7,7,2,2,1,4
32,62,33,1,80,2,-7,7,-5,7,-1,3
33,64,34,0,80,4,2,7,-3,9,1,4
34,62,34,1,80,2,-2,7,-5,7,-1,3
35,66,36,1,95,6,4,7,-1,11,1,4
36,67,37,1,80,7,1,7,0,0,1,5
37,69,38,1,80,9,2,7,2,2,1,6
38,71,39,1,80,11,2,7,4,4,1,7
39,72,40,1,105,0,1,7,5,5,1,8
40,69,41,1,80,9,-3,7,2,2,-1,7
41,74,42,1,80,2,5,7,7,7,1,8
42,71,43,1,80,11,-3,7,4,4,-1,7
43,72,44,1,95,0,1,7,5,5,1,8
44,74,45,1,80,2,2,7,7,7,1,9
45,76,46,1,80,4,2,7,9,9,1,10
46,79,47,1,80,7,3,7,12,0,1,11
47,78,48,1,105,6,-1,7,11,11,-1,10
48,81,49,1,80,9,3,7,14,2,1,11
49,79,50,1,80,7,-2,7,12,0,-1,10
50,76,51,1,80,4,-3,7,9,9,-1,9
51,74,52,1,95,2,-2,7,7,7,-1,8
52,73,53,1,80,1,-1,7,6,6,-1,7
53,69,54,1,80,9,-4,7,2,2,-1,6
54,66,55,1,80,6,-3,7,-1,11,-1,5
55,72,56,1,105,0,6,7,5,5,1,6
56,69,57,1,80,9,-3,7,2,2,-1,5
57,67,58,1,80,7,-2,7,0,0,-1,4
58,64,59,1,80,4,-3,7,-3,9,-1,3
59,66,60,1,95,6,2,7,-1,11,1,4
60,62,61,1,80,2,-4,7,-5,7,-1,3
61,62,62,2,80,2,0,7,-5,7,0,3
62,69,64,1,105,9,7,7,2,2,1,4
63,62,65,1,80,2,-7,7,-5,7,-1,3
64,64,66,0,80,4,2,7,-3,9,1,4
65,62,66,1,80,2,-2,7,-5,7,-1,3
66,66,68,1,95,6,4,7,-1,11,1,4
67,67,69,1,80,7,1,7,0,0,1,5
68,69,70,1,80,9,2,7,2,2,1,6
69,71,71,1,80,11,2,7,4,4,1,7
70,72,72,1,105,0,1,7,5,5,1,8
71,69,73,1,80,9,-3,7,2,2,-1,7
72,74,74,1,80,2,5,7,7,7,1,8
73,71,75,1,80,11,-3,7,4,4,-1,7
74,72,76,1,95,0,1,7,5,5,1,8
75,69,77,1,80,9,-3,7,2,2,-1,7
76,67,78,1,80,7,-2,7,0,0,-1,6
77,64,79,1,80,4,-3,7,-3,9,-1,5
78,69,80,1,105,9,5,7,2,2,1,6
79,62,81,1,80,2,-7,7,-5,7,-1,5
80,64,82,0,80,4,2,7,-3,9,1,6
81,62,82,1,80,2,-2,7,-5,7,-1,5
82,66,84,1,95,6,4,7,-1,11,1,6
83,67,85,1,80,7,1,7,0,0,1,7
84,69,86,1,80,9,2,7,2,2,1,8
85,71,87,1,80,11,2,7,4,4,1,9
86,72,88,1,105,0,1,7,5,5,1,10
87,69,89,1,80,9,-3,7,2,2,-1,9
88,67,90,1,80,7,-2,7,0,0,-1,8
89,64,91,1,80,4,-3,7,-3,9,-1,7
90,66,92,1,95,6,2,7,-1,11,1,8
91,62,93,1,80,2,-4,7,-5,7,-1,7
92,62,94,2,80,2,0,7,-5,7,0,7
93,69,96,1,105,9,7,7,2,2,1,8
94,62,97,1,80,2,-7,7,-5,7,-1,7
95,64,98,0,80,4,2,7,-3,9,1,8
96,62,98,1,80,2,-2,7,-5,7,-1,7
97,66,100,1,95,6,4,7,-1,11,1,8
98,67,101,1,80,7,1,7,0,0,1,9
99,69,102,1,80,9,2,7,2,2,1,10
100,71,103,1,80,11,2,7,4,4,1,11
101,72,104,1,105,0,1,7,5,5,1,12
102,69,105,1,80,9,-3,7,2,2,-1,11
103,74,106,1,80,2,5,7,7,7,1,12
104,71,107,1,80,11,-3,7,4,4,-1,11
105,72,108,1,95,0,1,7,5,5,1,12
106,74,109,1,80,2,2,7,7,7,1,13
107,76,110,1,80,4,2,7,9,9,1,14
108,79,111,1,80,7,3,7,12,0,1,15
109,78,112,1,105,6,-1,7,11,11,-1,14
110,81,113,1,80,9,3,7,14,2,1,15
111,79,114,1,80,7,-2,7,12,0,-1,14
112,76,115,1,80,4,-3,7,9,9,-1,13
113,74,116,1,95,2,-2,7,7,7,-1,12
114,73,117,1,80,1,-1,7,6,6,-1,11
115,69,118,1,80,9,-4,7,2,2,-1,10
116,66,119,1,80,6,-3,7,-1,11,-1,9
117,72,120,1,105,0,6,7,5,5,1,10
118,69,121,1,80,9,-3,7,2,2,-1,9
119,67,122,1,80,7,-2,7,0,0,-1,8
120,64,123,1,80,4,-3,7,-3,9,-1,7
121,66,124,1,95,6,2,7,-1,11,1,8
122,62,125,1,80,2,-4,7,-5,7,-1,7
123,62,126,2,80,2,0,7,-5,7,0,7
124,74,128,1,105,2,12,7,7,7,1,8
125,76,129,1,80,4,2,7,9,9,1,9
126,78,130,1,80,6,2,7,11,11,1,10
127,79,131,1,80,7,1,7,12,0,1,11
128,81,132,1,95,9,2,7,14,2,1,12
129,74,133,1,80,2,-7,7,7,7,-1,11
130,78,134,1,80,6,4,7,11,11,1,12
131,81,135,1,80,9,3,7,14,2,1,13
132,79,136,1,105,7,-2,7,12,0,-1,12
133,76,137,1,80,4,-3,7,9,9,-1,11
134,78,138,1,80,6,2,7,11,11,1,12
135,74,139,1,80,2,-4,7,7,7,-1,11
136,76,140,1,95,4,2,7,9,9,1,12
137,74,141,1,80,2,-2,7,7,7,-1,11
138,71,142,1,80,11,-3,7,4,4,-1,10
139,73,143,1,80,1,2,7,6,6,1,11
140,74,144,1,105,2,1,7,7,7,1,12
141,76,145,1,80,4,2,7,9,9,1,13
142,78,146,1,80,6,2,7,11,11,1,14
143,79,147,1,80,7,1,7,12,0,1,15
144,81,148,1,95,9,2,7,14,2,1,16
145,74,149,1,80,2,-7,7,7,7,-1,15
146,78,150,1,80,6,4,7,11,11,1,16
147,74,151,1,80,2,-4,7,7,7,-1,15
148,79,152,1,105,7,5,7,12,0,1,16
149,78,153,1,80,6,-1,7,11,11,-1,15
150,76,154,1,80,4,-2,7,9,9,-1,14
151,74,155,1,80,2,-2,7,7,7,-1,13
152,71,156,1,95,11,-3,7,4,4,-1,12
153,76,157,1,80,4,5,7,9,9,1,13
154,76,158,1,80,4,0,7,9,9,0,13
155,78,159,1,80,6,2,7,11,11,1,14
156,79,160,1,105,7,1,7,12,0,1,15
157,78,161,1,80,6,-1,7,11,11,-1,14
158,76,162,1,80,4,-2,7,9,9,-1,13
159,73,163,1,80,1,-3,7,6,6,-1,12
160,74,164,2,95,2,1,7,7,7,1,13
161,78,166,1,80,6,4,7,11,11,1,14
162,74,167,1,80,2,-4,7,7,7,-1,13
163,74,168,1,105,2,0,7,7,7,0,13
164,76,169,1,80,4,2,7,9,9,1,14
165,78,170,1,80,6,2,7,11,11,1,15
166,74,171,1,80,2,-4,7,7,7,-1,14
167,76,172,1,95,4,2,7,9,9,1,15
168,73,173,1,80,1,-3,7,6,6,-1,14
169,69,174,1,80,9,-4,7,2,2,-1,13
170,76,175,1,80,4,7,7,9,9,1,14
171,78,176,1,105,6,2,7,11,11,1,15
172,81,177,1,80,9,3,7,14,2,1,16
173,79,178,1,80,7,-2,7,12,0,-1,15
174,76,179,1,80,4,-3,7,9,9,-1,14
175,74,180,1,95,2,-2,7,7,7,-1,13
176,73,181,1,80,1,-1,7,6,6,-1,12
177,69,182,1,80,9,-4,7,2,2,-1,11
178,67,183,1,80,7,-2,7,0,0,-1,10
179,66,184,1,105,6,-1,7,-1,11,-1,9
180,69,185,1,80,9,3,7,2,2,1,10
181,67,186,1,80,7,-2,7,0,0,-1,9
182,64,187,1,80,4,-3,7,-3,9,-1,8
183,66,188,1,95,6,2,7,-1,11,1,9
184,62,189,1,80,2,-4,7,-5,7,-1,8
185,62,190,2,80,2,0,7,-5,7,0,8
186,74,192,1,105,2,12,7,7,7,1,9
187,76,193,1,80,4,2,7,9,9,1,10
188,78,194,1,80,6,2,7,11,11,1,11
189,79,195,1,80,7,1,7,12,0,1,12
190,81,196,1,95,9,2,7,14,2,1,13
191,74,197,1,80,2,-7,7,7,7,-1,12
192,78,198,1,80,6,4,7,11,11,1,13
193,81,199,1,80,9,3,7,14,2,1,14
194,79,200,1,105,7,-2,7,12,0,-1,13
195,76,201,1,80,4,-3,7,9,9,-1,12
196,78,202,1,80,6,2,7,11,11,1,13
197,74,203,1,80,2,-4,7,7,7,-1,12
198,76,204,1,95,4,2,7,9,9,1,13
199,74,205,1,80,2,-2,7,7,7,-1,12
200,71,206,1,80,11,-3,7,4,4,-1,11
201,73,207,1,80,1,2,7,6,6,1,12
202,74,208,1,105,2,1,7,7,7,1,13
203,76,209,1,80,4,2,7,9,9,1,14
204,78,210,1,80,6,2,7,11,11,1,15
205,79,211,1,80,7,1,7,12,0,1,16
206,81,212,1,95,9,2,7,14,2,1,17
207,74,213,1,80,2,-7,7,7,7,-1,16
208,78,214,1,80,6,4,7,11,11,1,17
209,74,215,1,80,2,-4,7,7,7,-1,16
210,79,216,1,105,7,5,7,12,0,1,17
211,78,217,1,80,6,-1,7,11,11,-1,16
212,76,218,1,80,4,-2,7,9,9,-1,15
213,74,219,1,80,2,-2,7,7,7,-1,14
214,71,220,1,95,11,-3,7,4,4,-1,13
215,76,221,1,80,4,5,7,9,9,1,14
216,76,222,1,80,4,0,7,9,9,0,14
217,78,223,1,80,6,2,7,11,11,1,15
218,79,224,1,105,7,1,7,12,0,1,16
219,78,225,1,80,6,-1,7,11,11,-1,15
220,76,226,1,80,4,-2,7,9,9,-1,14
221,73,227,1,80,1,-3,7,6,6,-1,13
222,74,228,2,95,2,1,7,7,7,1,14
223,78,230,1,80,6,4,7,11,11,1,15
224,74,231,1,80,2,-4,7,7,7,-1,14
225,74,232,1,105,2,0,7,7,7,0,14
226,76,233,1,80,4,2,7,9,9,1,15
227,78,234,1,80,6,2,7,11,11,1,16
228,74,235,1,80,2,-4,7,7,7,-1,15
229,76,236,1,95,4,2,7,9,9,1,16
230,73,237,1,80,1,-3,7,6,6,-1,15
231,69,238,1,80,9,-4,7,2,2,-1,14
232,76,239,1,80,4,7,7,9,9,1,15
233,78,240,1,105,6,2,7,11,11,1,16
234,81,241,1,80,9,3,7,14,2,1,17
235,79,242,1,80,7,-2,7,12,0,-1,16
236,76,243,1,80,4,-3,7,9,9,-1,15
237,74,244,1,95,2,-2,7,7,7,-1,14
238,73,245,1,80,1,-1,7,6,6,-1,13
239,69,246,1,80,9,-4,7,2,2,-1,12
240,67,247,1,80,7,-2,7,0,0,-1,11
241,66,248,1,105,6,-1,7,-1,11,-1,10
242,69,249,1,80,9,3,7,2,2,1,11
243,67,250,1,80,7,-2,7,0,0,-1,10
244,64,251,1,80,4,-3,7,-3,9,-1,9
245,66,252,1,95,6,2,7,-1,11,1,10
246,62,253,1,80,2,-4,7,-5,7,-1,9
247,62,254,2,80,2,0,7,-5,7,0,9
248,38,0,1,80,2,-24,7,-29,7,-1,8
249,50,2,1,75,2,12,7,-17,7,1,9
250,38,4,1,80,2,-12,7,-29,7,-1,8
251,50,6,1,75,2,12,7,-17,7,1,9
252,38,8,1,80,2,-12,7,-29,7,-1,8
253,50,10,1,75,2,12,7,-17,7,1,9
254,38,12,1,80,2,-12,7,-29,7,-1,8
255,50,14,1,75,2,12,7,-17,7,1,9
256,38,16,1,80,2,-12,7,-29,7,-1,8
257,50,18,1,75,2,12,7,-17,7,1,9
258,38,20,1,80,2,-12,7,-29,7,-1,8
259,50,22,1,75,2,12,7,-17,7,1,9
260,38,24,1,80,2,-12,7,-29,7,-1,8
261,50,26,1,75,2,12,7,-17,7,1,9
262,38,28,1,80,2,-12,7,-29,7,-1,8
263,50,30,1,75,2,12,7,-17,7,1,9
264,38,32,1,80,2,-12,7,-29,7,-1,8
265,50,34,1,75,2,12,7,-17,7,1,9
266,38,36,1,80,2,-12,7,-29,7,-1,8
267,50,38,1,75,2,12,7,-17,7,1,9
268,38,40,1,80,2,-12,7,-29,7,-1,8
269,50,42,1,75,2,12,7,-17,7,1,9
270,38,44,1,80,2,-12,7,-29,7,-1,8
271,50,46,1,75,2,12,7,-17,7,1,9
272,38,48,1,80,2,-12,7,-29,7,-1,8
273,50,50,1,75,2,12,7,-17,7,1,9
274,38,52,1,80,2,-12,7,-29,7,-1,8
275,50,54,1,75,2,12,7,-17,7,1,9
276,38,56,1,80,2,-12,7,-29,7,-1,8
277,50,58,1,75,2,12,7,-17,7,1,9
278,38,60,1,80,2,-12,7,-29,7,-1,8
279,50,62,1,75,2,12,7,-17,7,1,9
280,38,64,1,80,2,-12,7,-29,7,-1,8
281,50,66,1,75,2,12,7,-17,7,1,9
282,38,68,1,80,2,-12,7,-29,7,-1,8
283,50,70,1,75,2,12,7,-17,7,1,9
284,38,72,1,80,2,-12,7,-29,7,-1,8
285,50,74,1,75,2,12,7,-17,7,1,9
286,38,76,1,80,2,-12,7,-29,7,-1,8
287,50,78,1,75,2,12,7,-17,7,1,9
