,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,1,105,2,0,7,-5,7,0,0
1,67,1,2,105,7,5,7,0,0,1,1
2,71,3,1,80,11,4,7,4,4,1,2
3,67,4,1,80,7,-4,7,0,0,-1,1
4,64,5,1,95,4,-3,7,-3,9,-1,0
5,67,6,1,80,7,3,7,0,0,1,1
6,62,7,1,80,2,-5,7,-5,7,-1,0
7,66,8,1,80,6,4,7,-1,11,1,1
8,67,9,1,105,7,1,7,0,0,1,2
9,69,10,1,80,9,2,7,2,2,1,3
10,71,11,1,80,11,2,7,4,4,1,4
11,74,12,1,80,2,3,7,7,7,1,5
12,79,13,1,95,7,5,7,12,0,1,6
13,76,14,1,80,4,-3,7,9,9,-1,5
14,74,15,1,80,2,-2,7,7,7,-1,4
15,71,16,1,80,11,-3,7,4,4,-1,3
16,67,17,1,105,7,-4,7,0,0,-1,2
17,69,18,1,80,9,2,7,2,2,1,3
18,71,19,1,80,11,2,7,4,4,1,4
19,67,20,1,80,7,-4,7,0,0,-1,3
20,64,21,1,95,4,-3,7,-3,9,-1,2
21,67,22,1,80,7,3,7,0,0,1,3
22,62,23,2,80,2,-5,7,-5,7,-1,2
23,71,25,1,105,11,9,7,4,4,1,3
24,67,26,1,80,7,-4,7,0,0,-1,2
25,69,27,1,80,9,2,7,2,2,1,3
26,66,28,1,80,6,-3,7,-1,11,-1,2
27,67,29,1,95,7,1,7,0,0,1,3
28,66,30,1,80,6,-1,7,-1,11,-1,2
29,64,31,1,80,4,-2,7,-3,9,-1,1
30,62,32,1,80,2,-2,7,-5,7,-1,0
31,67,33,2,105,7,5,7,0,0,1,1
32,71,35,1,80,11,4,7,4,4,1,2
33,67,36,1,80,7,-4,7,0,0,-1,1
34,64,37,1,95,4,-3,7,-3,9,-1,0
35,67,38,1,80,7,3,7,0,0,1,1
36,62,39,1,80,2,-5,7,-5,7,-1,0
37,66,40,1,80,6,4,7,-1,11,1,1
38,67,41,1,105,7,1,7,0,0,1,2
39,69,42,1,80,9,2,7,2,2,1,3
40,71,43,1,80,11,2,7,4,4,1,4
41,74,44,1,80,2,3,7,7,7,1,5
42,79,45,1,95,7,5,7,12,0,1,6
43,76,46,1,80,4,-3,7,9,9,-1,5
44,74,47,1,80,2,-2,7,7,7,-1,4
45,71,48,1,80,11,-3,7,4,4,-1,3
46,67,49,2,105,7,-4,7,0,0,-1,2
47,71,51,1,80,11,4,7,4,4,1,3
48,67,52,1,80,7,-4,7,0,0,-1,2
49,64,53,1,95,4,-3,7,-3,9,-1,1
50,67,54,1,80,7,3,7,0,0,1,2
51,62,55,1,80,2,-5,7,-5,7,-1,1
52,67,56,1,80,7,5,7,0,0,1,2
53,71,57,0,105,11,4,7,4,4,1,3
54,69,57,0,80,9,-2,7,2,2,-1,2
55,67,58,0,80,7,-2,7,0,0,-1,1
56,69,59,1,80,9,2,7,2,2,1,2
57,66,60,1,80,6,-3,7,-1,11,-1,1
58,67,61,1,95,7,1,7,0,0,1,2
59,66,62,1,80,6,-1,7,-1,11,-1,1
60,64,63,1,80,4,-2,7,-3,9,-1,0
61,62,64,1,80,2,-2,7,-5,7,-1,-1
62,67,65,2,105,7,5,7,0,0,1,0
63,71,67,1,80,11,4,7,4,4,1,1
64,67,68,1,80,7,-4,7,0,0,-1,0
65,64,69,1,95,4,-3,7,-3,9,-1,-1
66,67,70,1,80,7,3,7,0,0,1,0
67,62,71,1,80,2,-5,7,-5,7,-1,-1
68,66,72,1,80,6,4,7,-1,11,1,0
69,67,73,1,105,7,1,7,0,0,1,1
70,69,74,1,80,9,2,7,2,2,1,2
71,71,75,1,80,11,2,7,4,4,1,3
72,74,76,1,80,2,3,7,7,7,1,4
73,79,77,1,95,7,5,7,12,0,1,5
74,76,78,1,80,4,-3,7,9,9,-1,4
75,74,79,1,80,2,-2,7,7,7,-1,3
76,71,80,1,80,11,-3,7,4,4,-1,2
77,67,81,1,105,7,-4,7,0,0,-1,1
78,69,82,1,80,9,2,7,2,2,1,2
79,71,83,1,80,11,2,7,4,4,1,3
80,67,84,1,80,7,-4,7,0,0,-1,2
81,64,85,1,95,4,-3,7,-3,9,-1,1
82,67,86,1,80,7,3,7,0,0,1,2
83,62,87,2,80,2,-5,7,-5,7,-1,1
84,71,89,1,105,11,9,7,4,4,1,2
85,67,90,1,80,7,-4,7,0,0,-1,1
86,69,91,1,80,9,2,7,2,2,1,2
