,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,69,0,1,105,9,0,2,7,7,0,0
1,62,1,1,80,2,-7,2,0,0,-1,-1
2,66,2,0,80,6,4,2,4,4,1,0
3,64,2,0,80,4,-2,2,2,2,-1,-1
4,62,3,0,80,2,-2,2,0,0,-1,-2
5,66,4,1,95,6,4,2,4,4,1,-1
6,69,5,1,80,9,3,2,7,7,1,0
7,69,6,1,80,9,0,2,7,7,0,0
8,73,7,1,80,1,4,2,11,11,1,1
9,71,8,1,105,11,-2,2,9,9,-1,0
10,74,9,1,80,2,3,2,12,0,1,1
11,76,10,1,80,4,2,2,14,2,1,2
12,79,11,1,80,7,3,2,17,5,1,3
13,78,12,1,95,6,-1,2,16,4,-1,2
14,74,13,1,80,2,-4,2,12,0,-1,1
15,74,14,1,80,2,0,2,12,0,0,1
16,71,15,1,80,11,-3,2,9,9,-1,0
17,69,16,1,105,9,-2,2,7,7,-1,-1
18,62,17,1,80,2,-7,2,0,0,-1,-2
19,66,18,0,80,6,4,2,4,4,1,-1
20,64,18,0,80,4,-2,2,2,2,-1,-2
21,62,19,0,80,2,-2,2,0,0,-1,-3
22,66,20,1,95,6,4,2,4,4,1,-2
23,69,21,1,80,9,3,2,7,7,1,-1
24,69,22,1,80,9,0,2,7,7,0,-1
25,73,23,1,80,1,4,2,11,11,1,0
26,71,24,1,105,11,-2,2,9,9,-1,-1
27,67,25,1,80,7,-4,2,5,5,-1,-2
28,66,26,1,80,6,-1,2,4,4,-1,-3
29,67,27,1,80,7,1,2,5,5,1,-2
30,64,28,2,95,4,-3,2,2,2,-1,-3
31,62,30,2,80,2,-2,2,0,0,-1,-4
32,69,32,1,105,9,7,2,7,7,1,-3
33,62,33,1,80,2,-7,2,0,0,-1,-4
34,66,34,0,80,6,4,2,4,4,1,-3
35,64,34,0,80,4,-2,2,2,2,-1,-4
36,62,35,0,80,2,-2,2,0,0,-1,-5
37,66,36,1,95,6,4,2,4,4,1,-4
38,69,37,1,80,9,3,2,7,7,1,-3
39,69,38,1,80,9,0,2,7,7,0,-3
40,73,39,1,80,1,4,2,11,11,1,-2
41,71,40,1,105,11,-2,2,9,9,-1,-3
42,74,41,1,80,2,3,2,12,0,1,-2
43,76,42,1,80,4,2,2,14,2,1,-1
44,79,43,1,80,7,3,2,17,5,1,0
45,78,44,1,95,6,-1,2,16,4,-1,-1
46,74,45,1,80,2,-4,2,12,0,-1,-2
47,74,46,1,80,2,0,2,12,0,0,-2
48,71,47,1,80,11,-3,2,9,9,-1,-3
49,69,48,1,105,9,-2,2,7,7,-1,-4
50,62,49,1,80,2,-7,2,0,0,-1,-5
51,66,50,0,80,6,4,2,4,4,1,-4
52,64,50,0,80,4,-2,2,2,2,-1,-5
53,62,51,0,80,2,-2,2,0,0,-1,-6
54,66,52,1,95,6,4,2,4,4,1,-5
55,69,53,1,80,9,3,2,7,7,1,-4
56,69,54,1,80,9,0,2,7,7,0,-4
57,73,55,1,80,1,4,2,11,11,1,-3
58,71,56,1,105,11,-2,2,9,9,-1,-4
59,67,57,1,80,7,-4,2,5,5,-1,-5
60,66,58,1,80,6,-1,2,4,4,-1,-6
61,67,59,1,80,7,1,2,5,5,1,-5
62,64,60,2,95,4,-3,2,2,2,-1,-6
63,62,62,2,80,2,-2,2,0,0,-1,-7
64,74,64,2,105,2,12,2,12,0,1,-6
65,78,66,1,80,6,4,2,16,4,1,-5
66,74,67,1,80,2,-4,2,12,0,-1,-6
67,69,68,1,95,9,-5,2,7,7,-1,-7
68,74,69,1,80,2,5,2,12,0,1,-6
69,78,70,1,80,6,4,2,16,4,1,-5
70,74,71,1,80,2,-4,2,12,0,-1,-6
71,76,72,1,105,4,2,2,14,2,1,-5
72,78,73,1,80,6,2,2,16,4,1,-4
73,79,74,1,80,7,1,2,17,5,1,-3
74,76,75,1,80,4,-3,2,14,2,-1,-4
75,78,76,1,95,6,2,2,16,4,1,-3
76,74,77,1,80,2,-4,2,12,0,-1,-4
77,71,78,1,80,11,-3,2,9,9,-1,-5
78,73,79,1,80,1,2,2,11,11,1,-4
79,74,80,2,105,2,1,2,12,0,1,-3
80,78,82,1,80,6,4,2,16,4,1,-2
81,74,83,1,80,2,-4,2,12,0,-1,-3
82,69,84,1,95,9,-5,2,7,7,-1,-4
83,74,85,1,80,2,5,2,12,0,1,-3
84,78,86,1,80,6,4,2,16,4,1,-2
85,74,87,1,80,2,-4,2,12,0,-1,-3
86,76,88,1,105,4,2,2,14,2,1,-2
87,74,89,1,80,2,-2,2,12,0,-1,-3
88,73,90,1,80,1,-1,2,11,11,-1,-4
89,74,91,1,80,2,1,2,12,0,1,-3
90,71,92,2,95,11,-3,2,9,9,-1,-4
91,69,94,2,80,9,-2,2,7,7,-1,-5
92,74,96,2,105,2,5,2,12,0,1,-4
93,78,98,1,80,6,4,2,16,4,1,-3
94,74,99,1,80,2,-4,2,12,0,-1,-4
95,69,100,1,95,9,-5,2,7,7,-1,-5
96,74,101,1,80,2,5,2,12,0,1,-4
97,78,102,1,80,6,4,2,16,4,1,-3
98,74,103,1,80,2,-4,2,12,0,-1,-4
99,76,104,1,105,4,2,2,14,2,1,-3
100,78,105,1,80,6,2,2,16,4,1,-2
101,79,106,1,80,7,1,2,17,5,1,-1
102,76,107,1,80,4,-3,2,14,2,-1,-2
103,78,108,1,95,6,2,2,16,4,1,-1
104,74,109,1,80,2,-4,2,12,0,-1,-2
105,71,110,1,80,11,-3,2,9,9,-1,-3
106,79,111,1,80,7,8,2,17,5,1,-2
107,78,112,1,105,6,-1,2,16,4,-1,-3
108,79,113,1,80,7,1,2,17,5,1,-2
109,76,114,1,80,4,-3,2,14,2,-1,-3
110,79,115,1,80,7,3,2,17,5,1,-2
111,78,116,1,95,6,-1,2,16,4,-1,-3
112,74,117,1,80,2,-4,2,12,0,-1,-4
113,76,118,1,80,4,2,2,14,2,1,-3
114,73,119,1,80,1,-3,2,11,11,-1,-4
