,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,1,105,6,0,7,-1,11,0,0
1,62,1,1,105,2,-4,7,-5,7,-1,-1
2,67,2,1,80,7,5,7,0,0,1,0
3,71,3,1,80,11,4,7,4,4,1,1
4,67,4,1,80,7,-4,7,0,0,-1,0
5,74,5,1,95,2,7,7,7,7,1,1
6,67,6,1,80,7,-7,7,0,0,-1,0
7,71,7,1,80,11,4,7,4,4,1,1
8,67,8,1,80,7,-4,7,0,0,-1,0
9,62,9,1,105,2,-5,7,-5,7,-1,-1
10,66,10,1,80,6,4,7,-1,11,1,0
11,69,11,2,80,9,3,7,2,2,1,1
12,72,13,1,95,0,3,7,5,5,1,2
13,66,14,1,80,6,-6,7,-1,11,-1,1
14,69,15,1,80,9,3,7,2,2,1,2
15,66,16,1,80,6,-3,7,-1,11,-1,1
16,62,17,1,105,2,-4,7,-5,7,-1,0
17,67,18,1,80,7,5,7,0,0,1,1
18,71,19,1,80,11,4,7,4,4,1,2
19,67,20,1,80,7,-4,7,0,0,-1,1
20,74,21,1,95,2,7,7,7,7,1,2
21,67,22,1,80,7,-7,7,0,0,-1,1
22,71,23,1,80,11,4,7,4,4,1,2
23,67,24,1,80,7,-4,7,0,0,-1,1
24,71,25,0,105,11,4,7,4,4,1,2
25,72,25,0,80,0,1,7,5,5,1,3
26,74,26,0,80,2,2,7,7,7,1,4
27,72,27,1,80,0,-2,7,5,5,-1,3
28,69,28,1,80,9,-3,7,2,2,-1,2
29,71,29,1,95,11,2,7,4,4,1,3
30,67,30,1,80,7,-4,7,0,0,-1,2
31,67,31,1,80,7,0,7,0,0,0,2
32,66,32,1,80,6,-1,7,-1,11,-1,1
33,62,33,1,105,2,-4,7,-5,7,-1,0
34,67,34,1,80,7,5,7,0,0,1,1
35,71,35,1,80,11,4,7,4,4,1,2
36,67,36,1,80,7,-4,7,0,0,-1,1
37,74,37,1,95,2,7,7,7,7,1,2
38,67,38,1,80,7,-7,7,0,0,-1,1
39,71,39,1,80,11,4,7,4,4,1,2
40,67,40,1,80,7,-4,7,0,0,-1,1
41,62,41,1,105,2,-5,7,-5,7,-1,0
42,66,42,1,80,6,4,7,-1,11,1,1
43,69,43,1,80,9,3,7,2,2,1,2
44,66,44,1,80,6,-3,7,-1,11,-1,1
45,72,45,1,95,0,6,7,5,5,1,2
46,66,46,1,80,6,-6,7,-1,11,-1,1
47,69,47,1,80,9,3,7,2,2,1,2
48,66,48,1,80,6,-3,7,-1,11,-1,1
49,62,49,1,105,2,-4,7,-5,7,-1,0
50,67,50,1,80,7,5,7,0,0,1,1
51,71,51,1,80,11,4,7,4,4,1,2
52,67,52,1,80,7,-4,7,0,0,-1,1
53,74,53,1,95,2,7,7,7,7,1,2
54,67,54,1,80,7,-7,7,0,0,-1,1
55,71,55,1,80,11,4,7,4,4,1,2
56,67,56,1,80,7,-4,7,0,0,-1,1
57,71,57,0,105,11,4,7,4,4,1,2
58,72,57,0,80,0,1,7,5,5,1,3
59,74,58,0,80,2,2,7,7,7,1,4
60,72,59,1,80,0,-2,7,5,5,-1,3
61,69,60,1,80,9,-3,7,2,2,-1,2
62,67,61,2,95,7,-2,7,0,0,-1,1
63,71,63,1,80,11,4,7,4,4,1,2
64,74,64,1,80,2,3,7,7,7,1,3
65,79,65,2,105,7,5,7,12,0,1,4
66,81,67,0,80,9,2,7,14,2,1,5
67,79,67,0,80,7,-2,7,12,0,-1,4
68,78,68,0,80,6,-1,7,11,11,-1,3
69,79,69,1,95,7,1,7,12,0,1,4
70,83,70,1,80,11,4,7,16,4,1,5
