,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,7,7,7,0,0
1,71,1,1,80,11,-3,7,4,4,-1,-1
2,67,2,1,80,7,-4,7,0,0,-1,-2
3,67,3,1,95,7,0,7,0,0,0,-2
4,71,4,1,80,11,4,7,4,4,1,-1
5,67,5,1,80,7,-4,7,0,0,-1,-2
6,69,6,1,95,9,2,7,2,2,1,-1
7,66,7,1,80,6,-3,7,-1,11,-1,-2
8,62,8,1,80,2,-4,7,-5,7,-1,-3
9,74,9,1,105,2,12,7,7,7,1,-2
10,71,10,1,80,11,-3,7,4,4,-1,-3
11,67,11,1,80,7,-4,7,0,0,-1,-4
12,67,12,1,95,7,0,7,0,0,0,-4
13,71,13,1,80,11,4,7,4,4,1,-3
14,74,14,1,80,2,3,7,7,7,1,-2
15,76,15,2,95,4,2,7,9,9,1,-1
16,79,17,1,80,7,3,7,12,0,1,0
17,74,18,1,105,2,-5,7,7,7,-1,-1
18,71,19,1,80,11,-3,7,4,4,-1,-2
19,67,20,1,80,7,-4,7,0,0,-1,-3
20,67,21,1,95,7,0,7,0,0,0,-3
21,71,22,1,80,11,4,7,4,4,1,-2
22,67,23,1,80,7,-4,7,0,0,-1,-3
23,69,24,1,95,9,2,7,2,2,1,-2
24,66,25,1,80,6,-3,7,-1,11,-1,-3
25,62,26,1,80,2,-4,7,-5,7,-1,-4
26,79,27,1,105,7,17,7,12,0,1,-3
27,83,28,1,80,11,4,7,16,4,1,-2
28,79,29,1,80,7,-4,7,12,0,-1,-3
29,78,30,1,95,6,-1,7,11,11,-1,-4
30,81,31,1,80,9,3,7,14,2,1,-3
31,78,32,1,80,6,-3,7,11,11,-1,-4
32,79,33,2,95,7,1,7,12,0,1,-3
33,74,36,1,105,2,-5,7,7,7,-1,-4
34,71,37,1,80,11,-3,7,4,4,-1,-5
35,67,38,1,80,7,-4,7,0,0,-1,-6
36,67,39,1,95,7,0,7,0,0,0,-6
37,71,40,1,80,11,4,7,4,4,1,-5
38,67,41,1,80,7,-4,7,0,0,-1,-6
39,69,42,1,95,9,2,7,2,2,1,-5
40,66,43,1,80,6,-3,7,-1,11,-1,-6
41,62,44,1,80,2,-4,7,-5,7,-1,-7
42,74,45,1,105,2,12,7,7,7,1,-6
43,71,46,1,80,11,-3,7,4,4,-1,-7
44,67,47,1,80,7,-4,7,0,0,-1,-8
45,67,48,1,95,7,0,7,0,0,0,-8
46,71,49,1,80,11,4,7,4,4,1,-7
47,74,50,1,80,2,3,7,7,7,1,-6
48,76,51,2,95,4,2,7,9,9,1,-5
49,79,53,1,80,7,3,7,12,0,1,-4
50,74,54,1,105,2,-5,7,7,7,-1,-5
51,71,55,1,80,11,-3,7,4,4,-1,-6
52,67,56,1,80,7,-4,7,0,0,-1,-7
53,67,57,1,95,7,0,7,0,0,0,-7
54,71,58,1,80,11,4,7,4,4,1,-6
55,67,59,1,80,7,-4,7,0,0,-1,-7
56,69,60,1,95,9,2,7,2,2,1,-6
57,66,61,1,80,6,-3,7,-1,11,-1,-7
58,62,62,1,80,2,-4,7,-5,7,-1,-8
59,79,63,1,105,7,17,7,12,0,1,-7
60,83,64,1,80,11,4,7,16,4,1,-6
61,79,65,1,80,7,-4,7,12,0,-1,-7
62,78,66,1,95,6,-1,7,11,11,-1,-8
63,81,67,1,80,9,3,7,14,2,1,-7
64,78,68,1,80,6,-3,7,11,11,-1,-8
65,79,69,2,95,7,1,7,12,0,1,-7
66,74,72,1,105,2,-5,7,7,7,-1,-8
67,76,73,1,80,4,2,7,9,9,1,-7
68,78,74,1,80,6,2,7,11,11,1,-6
69,79,75,3,95,7,1,7,12,0,1,-5
70,76,78,1,95,4,-3,7,9,9,-1,-6
71,74,79,1,80,2,-2,7,7,7,-1,-7
72,71,80,1,80,11,-3,7,4,4,-1,-8
73,74,81,1,105,2,3,7,7,7,1,-7
74,76,82,1,80,4,2,7,9,9,1,-6
75,78,83,1,80,6,2,7,11,11,1,-5
76,79,84,3,95,7,1,7,12,0,1,-4
77,81,87,2,95,9,2,7,14,2,1,-3
78,76,89,1,80,4,-5,7,9,9,-1,-4
79,74,90,1,105,2,-2,7,7,7,-1,-5
