,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,71,0,1,105,11,0,9,2,2,0,0
1,74,1,1,80,2,3,9,5,5,1,1
2,76,2,1,105,4,2,9,7,7,1,2
3,69,3,1,80,9,-7,9,0,0,-1,1
4,69,4,2,80,9,0,9,0,0,0,1
5,69,6,1,95,9,0,9,0,0,0,1
6,67,7,1,80,7,-2,9,-2,10,-1,0
7,64,8,1,80,4,-3,9,-5,7,-1,-1
8,66,9,1,80,6,2,9,-3,9,1,0
9,67,10,2,105,7,1,9,-2,10,1,1
10,69,12,1,80,9,2,9,0,0,1,2
11,66,13,1,80,6,-3,9,-3,9,-1,1
12,67,14,1,95,7,1,9,-2,10,1,2
13,64,15,1,80,4,-3,9,-5,7,-1,1
14,62,16,2,80,2,-2,9,-7,5,-1,0
15,72,18,1,105,0,10,9,3,3,1,1
16,71,19,1,80,11,-1,9,2,2,-1,0
17,72,20,1,80,0,1,9,3,3,1,1
18,74,21,1,80,2,2,9,5,5,1,2
19,76,22,1,95,4,2,9,7,7,1,3
20,79,23,1,80,7,3,9,10,10,1,4
21,76,24,1,80,4,-3,9,7,7,-1,3
22,74,25,1,80,2,-2,9,5,5,-1,2
23,71,26,1,105,11,-3,9,2,2,-1,1
24,74,27,1,80,2,3,9,5,5,1,2
25,76,28,1,80,4,2,9,7,7,1,3
26,78,29,1,80,6,2,9,9,9,1,4
27,79,30,1,95,7,1,9,10,10,1,5
28,76,31,1,80,4,-3,9,7,7,-1,4
29,74,32,1,80,2,-2,9,5,5,-1,3
30,71,33,1,80,11,-3,9,2,2,-1,2
31,76,34,1,105,4,5,9,7,7,1,3
32,69,35,1,80,9,-7,9,0,0,-1,2
33,69,36,2,80,9,0,9,0,0,0,2
34,69,38,1,95,9,0,9,0,0,0,2
35,67,39,1,80,7,-2,9,-2,10,-1,1
36,64,40,1,80,4,-3,9,-5,7,-1,0
37,66,41,1,80,6,2,9,-3,9,1,1
38,67,42,2,105,7,1,9,-2,10,1,2
39,69,44,1,80,9,2,9,0,0,1,3
40,66,45,1,80,6,-3,9,-3,9,-1,2
41,67,46,1,95,7,1,9,-2,10,1,3
42,64,47,1,80,4,-3,9,-5,7,-1,2
43,62,48,2,80,2,-2,9,-7,5,-1,1
44,72,50,1,105,0,10,9,3,3,1,2
45,71,51,1,80,11,-1,9,2,2,-1,1
46,72,52,1,80,0,1,9,3,3,1,2
47,74,53,1,80,2,2,9,5,5,1,3
48,76,54,1,95,4,2,9,7,7,1,4
49,79,55,1,80,7,3,9,10,10,1,5
50,76,56,1,80,4,-3,9,7,7,-1,4
51,74,57,1,80,2,-2,9,5,5,-1,3
52,72,58,1,105,0,-2,9,3,3,-1,2
53,69,59,1,80,9,-3,9,0,0,-1,1
54,71,60,1,80,11,2,9,2,2,1,2
55,67,61,1,80,7,-4,9,-2,10,-1,1
