,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,66,0,1,105,6,0,2,4,4,0,0
1,69,1,0,80,9,3,2,7,7,1,1
2,74,2,2,105,2,5,2,12,0,1,2
3,74,4,1,80,2,0,2,12,0,0,2
4,78,5,0,80,6,4,2,16,4,1,3
5,76,6,1,95,4,-2,2,14,2,-1,2
6,74,7,0,80,2,-2,2,12,0,-1,1
7,73,8,1,80,1,-1,2,11,11,-1,0
8,71,9,0,80,11,-2,2,9,9,-1,-1
9,69,10,1,105,9,-2,2,7,7,-1,-2
10,68,11,0,80,8,-1,2,6,6,-1,-3
11,69,12,1,80,9,1,2,7,7,1,-2
12,71,13,0,80,11,2,2,9,9,1,-1
13,69,14,1,95,9,-2,2,7,7,-1,-2
14,67,15,0,80,7,-2,2,5,5,-1,-3
15,66,16,1,80,6,-1,2,4,4,-1,-4
16,64,17,0,80,4,-2,2,2,2,-1,-5
17,62,18,1,105,2,-2,2,0,0,-1,-6
18,66,19,0,80,6,4,2,4,4,1,-5
19,69,20,1,80,9,3,2,7,7,1,-4
20,66,21,0,80,6,-3,2,4,4,-1,-5
21,62,22,1,95,2,-4,2,0,0,-1,-6
22,71,23,0,80,11,9,2,9,9,1,-5
23,69,24,1,80,9,-2,2,7,7,-1,-6
24,66,25,0,80,6,-3,2,4,4,-1,-7
25,71,26,2,105,11,5,2,9,9,1,-6
26,64,28,2,80,4,-7,2,2,2,-1,-7
27,64,30,2,95,4,0,2,2,2,0,-7
28,69,32,2,80,9,5,2,7,7,1,-6
29,74,34,2,105,2,5,2,12,0,1,-5
30,74,36,1,80,2,0,2,12,0,0,-5
31,78,37,0,80,6,4,2,16,4,1,-4
32,76,38,1,95,4,-2,2,14,2,-1,-5
33,74,39,0,80,2,-2,2,12,0,-1,-6
34,73,40,1,80,1,-1,2,11,11,-1,-7
35,71,41,0,80,11,-2,2,9,9,-1,-8
36,69,42,1,105,9,-2,2,7,7,-1,-9
37,68,43,0,80,8,-1,2,6,6,-1,-10
38,69,44,1,80,9,1,2,7,7,1,-9
39,71,45,0,80,11,2,2,9,9,1,-8
40,69,46,1,95,9,-2,2,7,7,-1,-9
41,67,47,0,80,7,-2,2,5,5,-1,-10
42,66,48,1,80,6,-1,2,4,4,-1,-11
43,64,49,0,80,4,-2,2,2,2,-1,-12
44,62,50,1,105,2,-2,2,0,0,-1,-13
45,66,51,0,80,6,4,2,4,4,1,-12
46,69,52,1,80,9,3,2,7,7,1,-11
47,66,53,0,80,6,-3,2,4,4,-1,-12
48,71,54,1,95,11,5,2,9,9,1,-11
49,67,55,0,80,7,-4,2,5,5,-1,-12
50,64,56,1,80,4,-3,2,2,2,-1,-13
51,61,57,0,80,1,-3,2,-1,11,-1,-14
52,62,58,2,105,2,1,2,0,0,1,-13
53,62,60,2,80,2,0,2,0,0,0,-13
54,62,62,2,95,2,0,2,0,0,0,-13
55,66,64,1,80,6,4,2,4,4,1,-12
56,69,65,0,80,9,3,2,7,7,1,-11
57,74,66,2,105,2,5,2,12,0,1,-10
58,74,68,1,80,2,0,2,12,0,0,-10
59,78,69,0,80,6,4,2,16,4,1,-9
60,76,70,1,95,4,-2,2,14,2,-1,-10
61,74,71,0,80,2,-2,2,12,0,-1,-11
62,73,72,1,80,1,-1,2,11,11,-1,-12
63,71,73,0,80,11,-2,2,9,9,-1,-13
64,69,74,1,105,9,-2,2,7,7,-1,-14
65,68,75,0,80,8,-1,2,6,6,-1,-15
66,69,76,1,80,9,1,2,7,7,1,-14
67,71,77,0,80,11,2,2,9,9,1,-13
68,69,78,1,95,9,-2,2,7,7,-1,-14
69,67,79,0,80,7,-2,2,5,5,-1,-15
70,66,80,1,80,6,-1,2,4,4,-1,-16
71,64,81,0,80,4,-2,2,2,2,-1,-17
72,62,82,1,105,2,-2,2,0,0,-1,-18
73,66,83,0,80,6,4,2,4,4,1,-17
74,69,84,1,80,9,3,2,7,7,1,-16
75,66,85,0,80,6,-3,2,4,4,-1,-17
76,62,86,1,95,2,-4,2,0,0,-1,-18
77,71,87,0,80,11,9,2,9,9,1,-17
78,69,88,1,80,9,-2,2,7,7,-1,-18
79,66,89,0,80,6,-3,2,4,4,-1,-19
80,71,90,2,105,11,5,2,9,9,1,-18
81,64,92,2,80,4,-7,2,2,2,-1,-19
82,64,94,2,95,4,0,2,2,2,0,-19
83,69,96,2,80,9,5,2,7,7,1,-18
84,74,98,2,105,2,5,2,12,0,1,-17
85,74,100,1,80,2,0,2,12,0,0,-17
86,78,101,0,80,6,4,2,16,4,1,-16
87,76,102,1,95,4,-2,2,14,2,-1,-17
88,74,103,0,80,2,-2,2,12,0,-1,-18
