,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,79,0,1,105,7,0,7,12,0,0,0
1,76,1,1,80,4,-3,7,9,9,-1,-1
2,74,2,1,80,2,-2,7,7,7,-1,-2
3,71,3,1,80,11,-3,7,4,4,-1,-3
4,67,4,2,95,7,-4,7,0,0,-1,-4
5,67,6,1,80,7,0,7,0,0,0,-4
6,69,7,1,80,9,2,7,2,2,1,-3
7,71,8,1,105,11,2,7,4,4,1,-2
8,69,9,1,80,9,-2,7,2,2,-1,-3
9,67,10,1,80,7,-2,7,0,0,-1,-4
10,71,11,1,80,11,4,7,4,4,1,-3
11,69,12,1,95,9,-2,7,2,2,-1,-4
12,64,13,1,80,4,-5,7,-3,9,-1,-5
13,64,14,0,80,4,0,7,-3,9,0,-5
14,64,14,0,80,4,0,7,-3,9,0,-5
15,64,15,0,80,4,0,7,-3,9,0,-5
16,62,16,1,105,2,-2,7,-5,7,-1,-6
17,64,17,1,80,4,2,7,-3,9,1,-5
18,67,18,1,80,7,3,7,0,0,1,-4
19,69,19,1,80,9,2,7,2,2,1,-3
20,71,20,1,95,11,2,7,4,4,1,-2
21,74,21,1,80,2,3,7,7,7,1,-1
22,74,22,1,80,2,0,7,7,7,0,-1
23,74,23,1,80,2,0,7,7,7,0,-1
24,76,24,1,105,4,2,7,9,9,1,0
25,74,25,1,80,2,-2,7,7,7,-1,-1
26,79,26,1,80,7,5,7,12,0,1,0
27,74,27,1,80,2,-5,7,7,7,-1,-1
28,76,28,1,95,4,2,7,9,9,1,0
29,79,29,1,80,7,3,7,12,0,1,1
30,79,30,2,80,7,0,7,12,0,0,1
31,79,32,1,105,7,0,7,12,0,0,1
32,76,33,1,80,4,-3,7,9,9,-1,0
33,74,34,1,80,2,-2,7,7,7,-1,-1
34,71,35,1,80,11,-3,7,4,4,-1,-2
35,67,36,2,95,7,-4,7,0,0,-1,-3
36,67,38,1,80,7,0,7,0,0,0,-3
37,69,39,1,80,9,2,7,2,2,1,-2
38,71,40,1,105,11,2,7,4,4,1,-1
39,69,41,1,80,9,-2,7,2,2,-1,-2
40,67,42,1,80,7,-2,7,0,0,-1,-3
41,71,43,1,80,11,4,7,4,4,1,-2
42,69,44,1,95,9,-2,7,2,2,-1,-3
43,64,45,1,80,4,-5,7,-3,9,-1,-4
44,64,46,0,80,4,0,7,-3,9,0,-4
45,64,46,0,80,4,0,7,-3,9,0,-4
46,64,47,0,80,4,0,7,-3,9,0,-4
47,71,48,1,105,11,7,7,4,4,1,-3
48,74,49,1,80,2,3,7,7,7,1,-2
49,74,50,1,80,2,0,7,7,7,0,-2
50,74,51,1,80,2,0,7,7,7,0,-2
51,76,52,1,95,4,2,7,9,9,1,-1
52,74,53,1,80,2,-2,7,7,7,-1,-2
53,79,54,1,80,7,5,7,12,0,1,-1
54,76,55,1,80,4,-3,7,9,9,-1,-2
55,74,56,1,105,2,-2,7,7,7,-1,-3
56,71,57,1,80,11,-3,7,4,4,-1,-4
57,69,58,1,80,9,-2,7,2,2,-1,-5
58,72,59,1,80,0,3,7,5,5,1,-4
59,71,60,1,95,11,-1,7,4,4,-1,-5
60,67,61,1,80,7,-4,7,0,0,-1,-6
61,67,62,2,80,7,0,7,0,0,0,-6
62,79,64,1,105,7,12,7,12,0,1,-5
63,76,65,1,80,4,-3,7,9,9,-1,-6
64,74,66,1,80,2,-2,7,7,7,-1,-7
65,71,67,1,80,11,-3,7,4,4,-1,-8
66,67,68,2,95,7,-4,7,0,0,-1,-9
67,67,70,1,80,7,0,7,0,0,0,-9
68,69,71,1,80,9,2,7,2,2,1,-8
69,71,72,1,105,11,2,7,4,4,1,-7
70,69,73,1,80,9,-2,7,2,2,-1,-8
71,67,74,1,80,7,-2,7,0,0,-1,-9
72,71,75,1,80,11,4,7,4,4,1,-8
73,69,76,1,95,9,-2,7,2,2,-1,-9
74,64,77,1,80,4,-5,7,-3,9,-1,-10
75,64,78,0,80,4,0,7,-3,9,0,-10
