,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,62,0,1,105,2,0,7,-5,7,0,0
1,67,1,1,105,7,5,7,0,0,1,1
2,71,2,1,80,11,4,7,4,4,1,2
3,74,3,1,80,2,3,7,7,7,1,3
4,74,4,1,95,2,0,7,7,7,0,3
5,71,5,1,80,11,-3,7,4,4,-1,2
6,67,6,1,80,7,-4,7,0,0,-1,1
7,67,7,1,105,7,0,7,0,0,0,1
8,71,8,1,80,11,4,7,4,4,1,2
9,74,9,1,80,2,3,7,7,7,1,3
10,76,10,1,95,4,2,7,9,9,1,4
11,78,11,1,80,6,2,7,11,11,1,5
12,79,12,1,80,7,1,7,12,0,1,6
13,74,13,1,105,2,-5,7,7,7,-1,5
14,71,14,1,80,11,-3,7,4,4,-1,4
15,67,15,1,80,7,-4,7,0,0,-1,3
16,69,16,1,95,9,2,7,2,2,1,4
17,71,17,1,80,11,2,7,4,4,1,5
18,72,18,1,80,0,1,7,5,5,1,6
19,71,19,1,105,11,-1,7,4,4,-1,5
20,67,20,1,80,7,-4,7,0,0,-1,4
21,64,21,1,80,4,-3,7,-3,9,-1,3
22,69,22,1,95,9,5,7,2,2,1,4
23,66,23,1,80,6,-3,7,-1,11,-1,3
24,62,24,1,80,2,-4,7,-5,7,-1,2
25,67,25,1,105,7,5,7,0,0,1,3
26,71,26,1,80,11,4,7,4,4,1,4
27,74,27,1,80,2,3,7,7,7,1,5
28,74,28,1,95,2,0,7,7,7,0,5
29,71,29,1,80,11,-3,7,4,4,-1,4
30,67,30,1,80,7,-4,7,0,0,-1,3
31,67,31,1,105,7,0,7,0,0,0,3
32,71,32,1,80,11,4,7,4,4,1,4
33,74,33,1,80,2,3,7,7,7,1,5
34,76,34,1,95,4,2,7,9,9,1,6
35,78,35,1,80,6,2,7,11,11,1,7
36,79,36,1,80,7,1,7,12,0,1,8
37,74,37,1,105,2,-5,7,7,7,-1,7
38,71,38,1,80,11,-3,7,4,4,-1,6
39,67,39,1,80,7,-4,7,0,0,-1,5
40,69,40,1,95,9,2,7,2,2,1,6
41,71,41,1,80,11,2,7,4,4,1,7
42,67,42,1,80,7,-4,7,0,0,-1,6
43,64,43,2,105,4,-3,7,-3,9,-1,5
44,66,45,1,80,6,2,7,-1,11,1,6
45,67,46,2,95,7,1,7,0,0,1,7
46,62,48,1,80,2,-5,7,-5,7,-1,6
47,67,49,1,105,7,5,7,0,0,1,7
48,71,50,1,80,11,4,7,4,4,1,8
49,74,51,1,80,2,3,7,7,7,1,9
50,74,52,1,95,2,0,7,7,7,0,9
51,71,53,1,80,11,-3,7,4,4,-1,8
52,67,54,1,80,7,-4,7,0,0,-1,7
53,67,55,1,105,7,0,7,0,0,0,7
54,71,56,1,80,11,4,7,4,4,1,8
55,74,57,1,80,2,3,7,7,7,1,9
56,76,58,1,95,4,2,7,9,9,1,10
57,78,59,1,80,6,2,7,11,11,1,11
58,79,60,1,80,7,1,7,12,0,1,12
59,74,61,1,105,2,-5,7,7,7,-1,11
60,71,62,1,80,11,-3,7,4,4,-1,10
61,67,63,1,80,7,-4,7,0,0,-1,9
62,69,64,1,95,9,2,7,2,2,1,10
63,71,65,1,80,11,2,7,4,4,1,11
64,72,66,1,80,0,1,7,5,5,1,12
65,71,67,1,105,11,-1,7,4,4,-1,11
66,67,68,1,80,7,-4,7,0,0,-1,10
67,64,69,1,80,4,-3,7,-3,9,-1,9
68,69,70,1,95,9,5,7,2,2,1,10
69,66,71,1,80,6,-3,7,-1,11,-1,9
70,62,72,1,80,2,-4,7,-5,7,-1,8
71,67,73,1,105,7,5,7,0,0,1,9
72,71,74,1,80,11,4,7,4,4,1,10
73,74,75,1,80,2,3,7,7,7,1,11
74,74,76,1,95,2,0,7,7,7,0,11
75,71,77,1,80,11,-3,7,4,4,-1,10
76,67,78,1,80,7,-4,7,0,0,-1,9
77,67,79,1,105,7,0,7,0,0,0,9
78,71,80,1,80,11,4,7,4,4,1,10
79,74,81,1,80,2,3,7,7,7,1,11
80,76,82,1,95,4,2,7,9,9,1,12
81,78,83,1,80,6,2,7,11,11,1,13
82,79,84,1,80,7,1,7,12,0,1,14
83,74,85,1,105,2,-5,7,7,7,-1,13
84,71,86,1,80,11,-3,7,4,4,-1,12
85,67,87,1,80,7,-4,7,0,0,-1,11
86,69,88,1,95,9,2,7,2,2,1,12
87,71,89,1,80,11,2,7,4,4,1,13
88,67,90,1,80,7,-4,7,0,0,-1,12
89,64,91,2,105,4,-3,7,-3,9,-1,11
90,66,93,1,80,6,2,7,-1,11,1,12
91,67,94,2,95,7,1,7,0,0,1,13
92,62,96,1,80,2,-5,7,-5,7,-1,12
93,67,97,1,105,7,5,7,0,0,1,13
94,71,98,1,80,11,4,7,4,4,1,14
95,74,99,1,80,2,3,7,7,7,1,15
96,79,100,2,95,7,5,7,12,0,1,16
97,83,102,1,80,11,4,7,16,4,1,17
98,81,103,1,105,9,-2,7,14,2,-1,16
99,78,104,1,80,6,-3,7,11,11,-1,15
100,74,105,1,80,2,-4,7,7,7,-1,14
101,74,106,1,95,2,0,7,7,7,0,14
102,71,107,1,80,11,-3,7,4,4,-1,13
103,67,108,1,80,7,-4,7,0,0,-1,12
104,67,109,1,105,7,0,7,0,0,0,12
105,71,110,1,80,11,4,7,4,4,1,13
106,74,111,1,80,2,3,7,7,7,1,14
107,79,112,1,95,7,5,7,12,0,1,15
108,78,113,1,80,6,-1,7,11,11,-1,14
109,79,114,1,80,7,1,7,12,0,1,15
110,81,115,1,105,9,2,7,14,2,1,16
111,78,116,1,80,6,-3,7,11,11,-1,15
112,74,117,1,80,2,-4,7,7,7,-1,14
113,76,118,2,95,4,2,7,9,9,1,15
114,78,120,1,80,6,2,7,11,11,1,16
115,79,121,1,105,7,1,7,12,0,1,17
116,78,122,1,80,6,-1,7,11,11,-1,16
117,79,123,1,80,7,1,7,12,0,1,17
118,81,124,1,95,9,2,7,14,2,1,18
119,79,125,1,80,7,-2,7,12,0,-1,17
120,81,126,1,80,9,2,7,14,2,1,18
121,83,127,1,105,11,2,7,16,4,1,19
122,79,128,1,80,7,-4,7,12,0,-1,18
123,76,129,1,80,4,-3,7,9,9,-1,17
124,76,130,1,95,4,0,7,9,9,0,17
125,79,131,1,80,7,3,7,12,0,1,18
126,76,132,1,80,4,-3,7,9,9,-1,17
127,74,133,1,105,2,-2,7,7,7,-1,16
128,71,134,1,80,11,-3,7,4,4,-1,15
129,67,135,1,80,7,-4,7,0,0,-1,14
130,69,136,1,95,9,2,7,2,2,1,15
131,71,137,1,80,11,2,7,4,4,1,16
132,67,138,1,80,7,-4,7,0,0,-1,15
133,64,139,2,105,4,-3,7,-3,9,-1,14
134,66,141,1,80,6,2,7,-1,11,1,15
135,67,142,2,95,7,1,7,0,0,1,16
136,62,144,1,80,2,-5,7,-5,7,-1,15
137,67,145,1,105,7,5,7,0,0,1,16
138,71,146,1,80,11,4,7,4,4,1,17
139,74,147,1,80,2,3,7,7,7,1,18
140,79,148,2,95,7,5,7,12,0,1,19
141,83,150,1,80,11,4,7,16,4,1,20
142,81,151,1,105,9,-2,7,14,2,-1,19
143,78,152,1,80,6,-3,7,11,11,-1,18
144,74,153,1,80,2,-4,7,7,7,-1,17
145,74,154,1,95,2,0,7,7,7,0,17
146,71,155,1,80,11,-3,7,4,4,-1,16
147,67,156,1,80,7,-4,7,0,0,-1,15
148,67,157,1,105,7,0,7,0,0,0,15
149,71,158,1,80,11,4,7,4,4,1,16
150,74,159,1,80,2,3,7,7,7,1,17
151,79,160,1,95,7,5,7,12,0,1,18
152,78,161,1,80,6,-1,7,11,11,-1,17
153,79,162,1,80,7,1,7,12,0,1,18
154,81,163,1,105,9,2,7,14,2,1,19
155,78,164,1,80,6,-3,7,11,11,-1,18
156,74,165,1,80,2,-4,7,7,7,-1,17
157,76,166,2,95,4,2,7,9,9,1,18
158,78,168,1,80,6,2,7,11,11,1,19
159,79,169,1,105,7,1,7,12,0,1,20
160,78,170,1,80,6,-1,7,11,11,-1,19
161,79,171,1,80,7,1,7,12,0,1,20
162,81,172,1,95,9,2,7,14,2,1,21
163,79,173,1,80,7,-2,7,12,0,-1,20
164,81,174,1,80,9,2,7,14,2,1,21
165,83,175,1,105,11,2,7,16,4,1,22
166,79,176,1,80,7,-4,7,12,0,-1,21
167,76,177,1,80,4,-3,7,9,9,-1,20
168,76,178,1,95,4,0,7,9,9,0,20
169,79,179,1,80,7,3,7,12,0,1,21
170,76,180,1,80,4,-3,7,9,9,-1,20
171,74,181,1,105,2,-2,7,7,7,-1,19
172,71,182,1,80,11,-3,7,4,4,-1,18
173,67,183,1,80,7,-4,7,0,0,-1,17
174,69,184,1,95,9,2,7,2,2,1,18
175,71,185,1,80,11,2,7,4,4,1,19
176,67,186,1,80,7,-4,7,0,0,-1,18
177,64,187,2,105,4,-3,7,-3,9,-1,17
178,66,189,1,80,6,2,7,-1,11,1,18
179,67,190,2,95,7,1,7,0,0,1,19
