,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,2,12,0,0,0
1,76,1,1,80,4,2,2,14,2,1,1
2,78,2,2,105,6,2,2,16,4,1,2
3,69,4,1,80,9,-9,2,7,7,-1,1
4,69,5,1,95,9,0,2,7,7,0,1
5,66,6,1,80,6,-3,2,4,4,-1,0
6,69,7,1,80,9,3,2,7,7,1,1
7,71,8,1,105,11,2,2,9,9,1,2
8,69,9,1,80,9,-2,2,7,7,-1,1
9,66,10,1,80,6,-3,2,4,4,-1,0
10,69,11,3,95,9,3,2,7,7,1,1
11,71,14,1,105,11,2,2,9,9,1,2
12,73,15,0,80,1,2,2,11,11,1,3
13,74,15,0,80,2,1,2,12,0,1,4
14,71,16,1,80,11,-3,2,9,9,-1,3
15,69,17,1,95,9,-2,2,7,7,-1,2
16,66,18,1,80,6,-3,2,4,4,-1,1
17,69,19,1,80,9,3,2,7,7,1,2
18,71,20,1,105,11,2,2,9,9,1,3
19,73,21,1,80,1,2,2,11,11,1,4
20,74,22,1,80,2,1,2,12,0,1,5
21,76,23,1,95,4,2,2,14,2,1,6
22,78,24,1,80,6,2,2,16,4,1,7
23,79,25,1,80,7,1,2,17,5,1,8
24,78,26,3,105,6,-1,2,16,4,-1,7
25,69,29,3,95,9,-9,2,7,7,-1,6
26,71,32,1,105,11,2,2,9,9,1,7
27,69,33,1,80,9,-2,2,7,7,-1,6
28,66,34,1,80,6,-3,2,4,4,-1,5
29,69,35,3,95,9,3,2,7,7,1,6
30,71,38,1,105,11,2,2,9,9,1,7
31,73,39,0,80,1,2,2,11,11,1,8
32,74,39,0,80,2,1,2,12,0,1,9
33,71,40,1,80,11,-3,2,9,9,-1,8
34,69,41,1,95,9,-2,2,7,7,-1,7
35,66,42,1,80,6,-3,2,4,4,-1,6
36,69,43,1,80,9,3,2,7,7,1,7
37,71,44,1,105,11,2,2,9,9,1,8
38,74,45,1,80,2,3,2,12,0,1,9
39,73,46,1,80,1,-1,2,11,11,-1,8
40,74,47,1,95,2,1,2,12,0,1,9
41,73,48,0,80,1,-1,2,11,11,-1,8
42,74,48,0,80,2,1,2,12,0,1,9
43,76,49,1,80,4,2,2,14,2,1,10
44,78,50,2,105,6,2,2,16,4,1,11
45,69,52,1,80,9,-9,2,7,7,-1,10
46,69,53,1,95,9,0,2,7,7,0,10
47,66,54,1,80,6,-3,2,4,4,-1,9
48,69,55,1,80,9,3,2,7,7,1,10
49,71,56,1,105,11,2,2,9,9,1,11
50,69,57,1,80,9,-2,2,7,7,-1,10
51,66,58,1,80,6,-3,2,4,4,-1,9
52,69,59,3,95,9,3,2,7,7,1,10
53,71,62,1,105,11,2,2,9,9,1,11
54,73,63,0,80,1,2,2,11,11,1,12
55,74,63,0,80,2,1,2,12,0,1,13
56,71,64,1,80,11,-3,2,9,9,-1,12
57,69,65,1,95,9,-2,2,7,7,-1,11
58,66,66,1,80,6,-3,2,4,4,-1,10
59,69,67,1,80,9,3,2,7,7,1,11
60,71,68,1,105,11,2,2,9,9,1,12
61,73,69,1,80,1,2,2,11,11,1,13
62,74,70,1,80,2,1,2,12,0,1,14
63,76,71,1,95,4,2,2,14,2,1,15
64,78,72,1,80,6,2,2,16,4,1,16
65,79,73,1,80,7,1,2,17,5,1,17
66,78,74,3,105,6,-1,2,16,4,-1,16
67,69,77,3,95,9,-9,2,7,7,-1,15
68,71,80,1,105,11,2,2,9,9,1,16
69,69,81,1,80,9,-2,2,7,7,-1,15
70,66,82,1,80,6,-3,2,4,4,-1,14
71,69,83,3,95,9,3,2,7,7,1,15
72,71,86,1,105,11,2,2,9,9,1,16
73,73,87,0,80,1,2,2,11,11,1,17
74,74,87,0,80,2,1,2,12,0,1,18
75,71,88,1,80,11,-3,2,9,9,-1,17
76,69,89,1,95,9,-2,2,7,7,-1,16
77,66,90,1,80,6,-3,2,4,4,-1,15
78,69,91,1,80,9,3,2,7,7,1,16
79,71,92,1,105,11,2,2,9,9,1,17
80,74,93,1,80,2,3,2,12,0,1,18
81,69,94,1,80,9,-5,2,7,7,-1,17
82,74,95,3,95,2,5,2,12,0,1,18
83,76,98,1,105,4,2,2,14,2,1,19
84,78,99,1,80,6,2,2,16,4,1,20
85,78,100,1,80,6,0,2,16,4,0,20
86,76,101,1,95,4,-2,2,14,2,-1,19
87,78,102,1,80,6,2,2,16,4,1,20
88,76,103,1,80,4,-2,2,14,2,-1,19
89,74,104,1,105,2,-2,2,12,0,-1,18
90,71,105,1,80,11,-3,2,9,9,-1,17
91,69,106,1,80,9,-2,2,7,7,-1,16
92,74,107,1,95,2,5,2,12,0,1,17
93,73,108,0,80,1,-1,2,11,11,-1,16
94,74,108,0,80,2,1,2,12,0,1,17
95,76,109,1,80,4,2,2,14,2,1,18
96,78,110,2,105,6,2,2,16,4,1,19
97,81,112,1,80,9,3,2,19,7,1,20
98,81,113,1,95,9,0,2,19,7,0,20
99,78,114,1,80,6,-3,2,16,4,-1,19
100,74,115,1,80,2,-4,2,12,0,-1,18
101,78,116,1,105,6,4,2,16,4,1,19
102,81,117,1,80,9,3,2,19,7,1,20
103,81,118,1,80,9,0,2,19,7,0,20
104,81,119,1,95,9,0,2,19,7,0,20
105,83,120,1,80,11,2,2,21,9,1,21
106,81,121,1,80,9,-2,2,19,7,-1,20
107,78,122,3,105,6,-3,2,16,4,-1,19
108,76,125,1,95,4,-2,2,14,2,-1,18
109,78,126,1,80,6,2,2,16,4,1,19
110,76,127,1,80,4,-2,2,14,2,-1,18
111,74,128,1,105,2,-2,2,12,0,-1,17
112,71,129,1,80,11,-3,2,9,9,-1,16
113,69,130,1,80,9,-2,2,7,7,-1,15
114,73,131,1,95,1,4,2,11,11,1,16
115,74,132,1,80,2,1,2,12,0,1,17
116,76,133,1,80,4,2,2,14,2,1,18
117,78,134,1,105,6,2,2,16,4,1,19
118,69,135,1,80,9,-9,2,7,7,-1,18
119,69,136,1,80,9,0,2,7,7,0,18
120,69,137,1,95,9,0,2,7,7,0,18
121,66,138,1,80,6,-3,2,4,4,-1,17
122,69,139,1,80,9,3,2,7,7,1,18
123,71,140,1,105,11,2,2,9,9,1,19
124,74,141,1,80,2,3,2,12,0,1,20
125,69,142,1,80,9,-5,2,7,7,-1,19
126,74,143,3,95,2,5,2,12,0,1,20
127,76,146,1,105,4,2,2,14,2,1,21
128,78,147,1,80,6,2,2,16,4,1,22
129,78,148,1,80,6,0,2,16,4,0,22
130,76,149,1,95,4,-2,2,14,2,-1,21
131,78,150,1,80,6,2,2,16,4,1,22
132,76,151,1,80,4,-2,2,14,2,-1,21
133,74,152,1,105,2,-2,2,12,0,-1,20
134,71,153,1,80,11,-3,2,9,9,-1,19
135,69,154,1,80,9,-2,2,7,7,-1,18
136,74,155,1,95,2,5,2,12,0,1,19
137,73,156,0,80,1,-1,2,11,11,-1,18
138,74,156,0,80,2,1,2,12,0,1,19
139,76,157,1,80,4,2,2,14,2,1,20
140,78,158,2,105,6,2,2,16,4,1,21
141,81,160,1,80,9,3,2,19,7,1,22
142,81,161,1,95,9,0,2,19,7,0,22
143,78,162,1,80,6,-3,2,16,4,-1,21
144,74,163,1,80,2,-4,2,12,0,-1,20
145,78,164,1,105,6,4,2,16,4,1,21
146,81,165,1,80,9,3,2,19,7,1,22
147,81,166,1,80,9,0,2,19,7,0,22
148,81,167,1,95,9,0,2,19,7,0,22
149,83,168,1,80,11,2,2,21,9,1,23
150,81,169,1,80,9,-2,2,19,7,-1,22
151,78,170,3,105,6,-3,2,16,4,-1,21
152,76,173,1,95,4,-2,2,14,2,-1,20
153,78,174,1,80,6,2,2,16,4,1,21
154,76,175,1,80,4,-2,2,14,2,-1,20
155,74,176,1,105,2,-2,2,12,0,-1,19
156,71,177,1,80,11,-3,2,9,9,-1,18
157,69,178,1,80,9,-2,2,7,7,-1,17
158,73,179,1,95,1,4,2,11,11,1,18
159,74,180,1,80,2,1,2,12,0,1,19
160,76,181,1,80,4,2,2,14,2,1,20
161,78,182,1,105,6,2,2,16,4,1,21
162,69,183,1,80,9,-9,2,7,7,-1,20
163,69,184,1,80,9,0,2,7,7,0,20
164,69,185,1,95,9,0,2,7,7,0,20
165,66,186,1,80,6,-3,2,4,4,-1,19
166,69,187,1,80,9,3,2,7,7,1,20
167,71,188,1,105,11,2,2,9,9,1,21
168,74,189,1,80,2,3,2,12,0,1,22
169,69,190,1,80,9,-5,2,7,7,-1,21
170,74,191,3,95,2,5,2,12,0,1,22
