,midi_note,onset,duration,velocity,pitch_class,interval,root,relative_pitch,relative_pitch_class,parsons_code,parsons_cumsum
0,74,0,1,105,2,0,7,7,7,0,0
1,62,1,1,80,2,-12,7,-5,7,-1,-1
2,62,2,2,80,2,0,7,-5,7,0,-1
3,66,4,1,95,6,4,7,-1,11,1,0
4,69,5,1,80,9,3,7,2,2,1,1
5,67,6,1,80,7,-2,7,0,0,-1,0
6,66,7,1,80,6,-1,7,-1,11,-1,-1
7,64,8,1,105,4,-2,7,-3,9,-1,-2
8,60,9,1,80,0,-4,7,-7,5,-1,-3
9,60,10,2,80,0,0,7,-7,5,0,-3
10,64,12,1,95,4,4,7,-3,9,1,-2
11,66,13,1,80,6,2,7,-1,11,1,-1
12,67,14,1,80,7,1,7,0,0,1,0
13,69,15,1,80,9,2,7,2,2,1,1
14,74,16,1,105,2,5,7,7,7,1,2
15,62,17,1,80,2,-12,7,-5,7,-1,1
16,62,18,2,80,2,0,7,-5,7,0,1
17,66,20,1,95,6,4,7,-1,11,1,2
18,69,21,1,80,9,3,7,2,2,1,3
19,67,22,1,80,7,-2,7,0,0,-1,2
20,66,23,1,80,6,-1,7,-1,11,-1,1
21,64,24,1,105,4,-2,7,-3,9,-1,0
22,62,25,1,80,2,-2,7,-5,7,-1,-1
23,60,26,1,80,0,-2,7,-7,5,-1,-2
24,64,27,1,80,4,4,7,-3,9,1,-1
25,62,28,2,95,2,-2,7,-5,7,-1,-2
26,66,30,1,80,6,4,7,-1,11,1,-1
27,69,31,1,80,9,3,7,2,2,1,0
28,74,32,1,105,2,5,7,7,7,1,1
29,62,33,1,80,2,-12,7,-5,7,-1,0
30,62,34,2,80,2,0,7,-5,7,0,0
31,66,36,1,95,6,4,7,-1,11,1,1
32,69,37,1,80,9,3,7,2,2,1,2
33,67,38,1,80,7,-2,7,0,0,-1,1
34,66,39,1,80,6,-1,7,-1,11,-1,0
35,64,40,1,105,4,-2,7,-3,9,-1,-1
36,60,41,1,80,0,-4,7,-7,5,-1,-2
37,60,42,2,80,0,0,7,-7,5,0,-2
38,64,44,1,95,4,4,7,-3,9,1,-1
39,66,45,1,80,6,2,7,-1,11,1,0
40,67,46,1,80,7,1,7,0,0,1,1
41,72,47,1,80,0,5,7,5,5,1,2
42,69,48,1,105,9,-3,7,2,2,-1,1
43,74,49,1,80,2,5,7,7,7,1,2
44,74,50,1,80,2,0,7,7,7,0,2
45,71,51,1,80,11,-3,7,4,4,-1,1
46,72,52,1,95,0,1,7,5,5,1,2
47,71,53,1,80,11,-1,7,4,4,-1,1
48,69,54,1,80,9,-2,7,2,2,-1,0
49,67,55,1,80,7,-2,7,0,0,-1,-1
50,64,56,1,105,4,-3,7,-3,9,-1,-2
51,60,57,1,80,0,-4,7,-7,5,-1,-3
52,67,58,1,80,7,7,7,0,0,1,-2
53,64,59,1,80,4,-3,7,-3,9,-1,-3
54,62,60,3,95,2,-2,7,-5,7,-1,-4
55,71,63,1,80,11,9,7,4,4,1,-3
56,74,64,1,105,2,3,7,7,7,1,-2
57,69,65,1,80,9,-5,7,2,2,-1,-3
58,74,66,1,80,2,5,7,7,7,1,-2
59,78,67,1,80,6,4,7,11,11,1,-1
60,81,68,1,95,9,3,7,14,2,1,0
61,78,69,1,80,6,-3,7,11,11,-1,-1
62,74,70,1,80,2,-4,7,7,7,-1,-2
63,78,71,1,80,6,4,7,11,11,1,-1
64,76,72,1,105,4,-2,7,9,9,-1,-2
65,72,73,1,80,0,-4,7,5,5,-1,-3
66,79,74,1,80,7,7,7,12,0,1,-2
67,72,75,1,80,0,-7,7,5,5,-1,-3
68,81,76,1,95,9,9,7,14,2,1,-2
69,72,77,1,80,0,-9,7,5,5,-1,-3
70,79,78,1,80,7,7,7,12,0,1,-2
71,72,79,1,80,0,-7,7,5,5,-1,-3
72,74,80,1,105,2,2,7,7,7,1,-2
73,69,81,1,80,9,-5,7,2,2,-1,-3
74,74,82,1,80,2,5,7,7,7,1,-2
75,78,83,1,80,6,4,7,11,11,1,-1
76,81,84,1,95,9,3,7,14,2,1,0
77,78,85,1,80,6,-3,7,11,11,-1,-1
78,74,86,1,80,2,-4,7,7,7,-1,-2
79,78,87,1,80,6,4,7,11,11,1,-1
80,76,88,1,105,4,-2,7,9,9,-1,-2
81,74,89,1,80,2,-2,7,7,7,-1,-3
82,72,90,1,80,0,-2,7,5,5,-1,-4
83,76,91,1,80,4,4,7,9,9,1,-3
