eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,7,105
1,67,0,105
2,66,11,80
3,67,0,80
4,71,4,80
5,74,7,105
6,72,5,80
7,69,2,80
8,71,4,80
9,72,5,105
10,71,4,80
11,72,5,80
12,74,7,80
13,76,9,105
14,74,7,80
15,71,4,80
16,74,7,80
17,67,0,105
18,66,11,80
19,67,0,80
20,71,4,80
21,74,7,105
22,72,5,80
23,69,2,80
24,71,4,80
25,72,5,105
26,69,2,80
27,76,9,80
28,72,5,80
29,71,4,105
30,67,0,80
31,67,0,80
32,62,7,80
33,67,0,105
34,66,11,80
35,67,0,80
36,71,4,80
37,74,7,105
38,72,5,80
39,69,2,80
40,71,4,80
41,72,5,105
42,71,4,80
43,72,5,80
44,74,7,80
45,76,9,105
46,74,7,80
47,71,4,80
48,74,7,80
49,67,0,105
50,66,11,80
51,67,0,80
52,71,4,80
53,74,7,105
54,72,5,80
55,69,2,80
56,71,4,80
57,72,5,105
58,69,2,80
59,76,9,80
60,72,5,80
61,71,4,105
62,67,0,80
63,67,0,80
64,74,7,80
65,79,0,105
66,78,11,80
67,78,11,80
68,79,0,80
69,76,9,105
70,74,7,80
71,71,4,80
72,74,7,80
73,72,5,105
74,71,4,80
75,72,5,80
76,74,7,80
77,76,9,105
78,74,7,80
79,71,4,80
80,74,7,80
81,79,0,105
82,78,11,80
83,78,11,80
84,79,0,80
85,76,9,105
86,74,7,80
87,71,4,80
88,74,7,80
89,72,5,105
90,69,2,80
91,76,9,80
92,72,5,80
93,71,4,105
94,67,0,80
95,67,0,80
96,74,7,80
97,79,0,105
98,78,11,80
99,78,11,80
100,79,0,80
101,76,9,105
102,74,7,80
103,71,4,80
104,74,7,80
105,72,5,105
106,71,4,80
107,72,5,80
108,74,7,80
109,76,9,105
110,74,7,80
111,71,4,80
112,74,7,80
113,79,0,105
114,78,11,80
115,78,11,80
116,79,0,80
117,76,9,105
118,74,7,80
119,71,4,80
120,74,7,80
121,72,5,105
122,69,2,80
123,76,9,80
124,72,5,80
125,71,4,105
126,67,0,80
127,67,0,80
