eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,10,105
1,64,0,105
2,66,2,80
3,67,3,80
4,69,5,80
5,71,7,105
6,76,0,80
7,74,10,80
8,69,5,80
9,71,7,105
10,73,9,80
11,74,10,80
12,69,5,80
13,64,0,105
14,66,2,80
15,62,10,80
16,64,0,105
17,64,0,105
18,66,2,80
19,67,3,80
20,69,5,80
21,71,7,105
22,76,0,80
23,74,10,80
24,69,5,80
25,71,7,105
26,73,9,80
27,74,10,80
28,69,5,80
29,62,10,105
30,66,2,80
31,64,0,80
32,62,10,80
33,64,0,105
34,66,2,80
35,67,3,80
36,69,5,80
37,71,7,105
38,76,0,80
39,74,10,80
40,69,5,80
41,71,7,105
42,73,9,80
43,74,10,80
44,69,5,80
45,64,0,105
46,66,2,80
47,62,10,80
48,64,0,105
49,64,0,105
50,66,2,80
51,67,3,80
52,69,5,80
53,71,7,105
54,76,0,80
55,74,10,80
56,69,5,80
57,71,7,105
58,73,9,80
59,74,10,80
60,69,5,80
61,62,10,105
62,66,2,80
63,64,0,80
64,71,7,80
65,76,0,105
66,74,10,80
67,76,0,80
68,74,10,80
69,78,2,105
70,76,0,80
71,74,10,80
72,71,7,80
73,74,10,105
74,74,10,80
75,74,10,80
76,73,9,80
77,71,7,105
78,73,9,80
79,74,10,80
80,71,7,80
81,76,0,105
82,74,10,80
83,76,0,80
84,74,10,80
85,78,2,105
86,76,0,80
87,74,10,80
88,69,5,80
89,71,7,105
90,73,9,80
91,74,10,80
92,69,5,80
93,62,10,105
94,66,2,80
95,64,0,80
96,71,7,80
97,76,0,105
98,74,10,80
99,76,0,80
100,74,10,80
101,78,2,105
102,76,0,80
103,74,10,80
104,71,7,80
105,74,10,105
106,74,10,80
107,74,10,80
108,73,9,80
109,71,7,105
110,73,9,80
111,74,10,80
112,71,7,80
113,76,0,105
114,74,10,80
115,76,0,80
116,74,10,80
117,78,2,105
118,76,0,80
119,74,10,80
120,69,5,80
121,71,7,105
122,73,9,80
123,74,10,80
124,69,5,80
125,62,10,105
126,66,2,80
127,64,0,80
