eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,64,0,105
1,71,7,80
2,71,7,80
3,71,7,95
4,69,5,80
5,71,7,80
6,66,2,105
7,64,0,80
8,66,2,80
9,69,5,95
10,66,2,80
11,62,10,80
12,64,0,105
13,71,7,80
14,71,7,80
15,71,7,95
16,69,5,80
17,71,7,80
18,69,5,105
19,66,2,80
20,62,10,80
21,64,0,95
22,64,0,105
23,64,0,105
24,64,0,105
25,71,7,80
26,71,7,80
27,71,7,95
28,69,5,80
29,71,7,80
30,66,2,105
31,64,0,80
32,66,2,80
33,69,5,95
34,66,2,80
35,62,10,80
36,64,0,105
37,71,7,80
38,71,7,80
39,64,0,95
40,71,7,80
41,71,7,80
42,69,5,105
43,66,2,80
44,62,10,80
45,64,0,95
46,64,0,105
47,64,0,105
48,64,0,105
49,71,7,80
50,71,7,80
51,71,7,95
52,69,5,80
53,71,7,80
54,66,2,105
55,64,0,80
56,66,2,80
57,69,5,95
58,66,2,80
59,62,10,80
60,64,0,105
61,71,7,80
62,71,7,80
63,71,7,95
64,69,5,80
65,71,7,80
66,69,5,105
67,66,2,80
68,62,10,80
69,64,0,95
70,64,0,105
71,64,0,105
72,64,0,105
73,71,7,80
74,71,7,80
75,71,7,95
76,69,5,80
77,71,7,80
78,66,2,105
79,64,0,80
80,66,2,80
81,69,5,95
82,66,2,80
83,62,10,80
84,64,0,105
85,71,7,80
86,71,7,80
87,64,0,95
88,71,7,80
89,71,7,80
90,69,5,105
91,66,2,80
92,62,10,80
93,64,0,95
94,71,7,105
95,71,7,105
96,71,7,105
97,76,0,80
98,76,0,80
99,76,0,95
100,74,10,80
101,76,0,80
102,78,2,105
103,76,0,80
104,71,7,80
105,74,10,95
106,71,7,80
107,69,5,80
108,71,7,105
109,76,0,80
110,76,0,80
111,76,0,95
112,74,10,80
113,76,0,80
114,76,0,105
115,74,10,80
116,71,7,80
117,74,10,95
118,71,7,105
119,71,7,105
120,71,7,105
121,76,0,80
122,76,0,80
123,76,0,95
124,74,10,80
125,76,0,80
126,78,2,105
127,74,10,80
128,76,0,80
129,74,10,95
130,71,7,80
131,69,5,80
132,66,2,105
133,67,3,80
134,69,5,80
135,71,7,95
136,67,3,80
137,71,7,80
138,69,5,105
139,66,2,80
140,62,10,80
141,64,0,95
142,71,7,105
143,71,7,105
144,71,7,105
145,76,0,80
146,76,0,80
147,76,0,95
148,74,10,80
149,76,0,80
150,78,2,105
151,76,0,80
152,71,7,80
153,74,10,95
154,71,7,80
155,69,5,80
156,71,7,105
157,76,0,80
158,76,0,80
159,76,0,95
160,74,10,80
161,76,0,80
162,76,0,105
163,74,10,80
164,71,7,80
165,74,10,95
166,71,7,105
167,71,7,105
168,71,7,105
169,76,0,80
170,76,0,80
171,76,0,95
172,74,10,80
173,76,0,80
174,78,2,105
175,74,10,80
176,76,0,80
177,74,10,95
178,71,7,80
179,69,5,80
180,66,2,105
181,67,3,80
182,69,5,80
183,71,7,95
184,67,3,80
185,71,7,80
186,69,5,105
187,66,2,80
188,62,10,80
189,64,0,95
