eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,0,105
1,71,4,80
2,71,4,80
3,67,0,95
4,67,0,95
5,71,4,80
6,74,7,80
7,71,4,80
8,67,0,105
9,71,4,80
10,71,4,80
11,69,2,95
12,69,2,95
13,66,11,80
14,66,11,80
15,62,7,80
16,67,0,105
17,71,4,80
18,71,4,80
19,67,0,95
20,67,0,95
21,71,4,80
22,74,7,80
23,71,4,80
24,72,5,105
25,71,4,80
26,71,4,80
27,72,5,80
28,69,2,95
29,66,11,80
30,66,11,80
31,62,7,80
32,67,0,105
33,71,4,80
34,71,4,80
35,67,0,95
36,67,0,95
37,71,4,80
38,74,7,80
39,71,4,80
40,67,0,105
41,71,4,80
42,71,4,80
43,69,2,95
44,69,2,95
45,66,11,80
46,66,11,80
47,62,7,80
48,67,0,105
49,71,4,80
50,71,4,80
51,67,0,95
52,67,0,95
53,71,4,80
54,74,7,80
55,71,4,80
56,72,5,105
57,71,4,80
58,71,4,80
59,72,5,80
60,69,2,95
61,62,7,80
62,62,7,80
63,62,7,80
64,64,9,105
65,71,4,80
66,71,4,80
67,64,9,80
68,64,9,95
69,71,4,80
70,71,4,80
71,64,9,80
72,64,9,105
73,71,4,80
74,71,4,80
75,64,9,80
76,69,2,95
77,66,11,80
78,66,11,80
79,62,7,80
80,64,9,105
81,71,4,80
82,71,4,80
83,64,9,80
84,64,9,95
85,71,4,80
86,71,4,80
87,74,7,80
88,72,5,105
89,71,4,80
90,71,4,80
91,72,5,80
92,69,2,95
93,66,11,80
94,66,11,80
95,62,7,80
96,64,9,105
97,71,4,80
98,71,4,80
99,64,9,80
100,64,9,95
101,71,4,80
102,71,4,80
103,64,9,80
104,64,9,105
105,71,4,80
106,71,4,80
107,64,9,80
108,69,2,95
109,66,11,80
110,66,11,80
111,62,7,80
112,64,9,105
113,71,4,80
114,71,4,80
115,64,9,80
116,64,9,95
117,71,4,80
118,71,4,80
119,74,7,80
120,72,5,105
121,71,4,80
122,71,4,80
123,72,5,80
124,69,2,95
125,69,2,80
126,69,2,80
