eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,67,5,80
2,69,7,105
3,62,0,80
4,62,0,80
5,62,0,95
6,62,0,95
7,64,2,80
8,66,4,80
9,67,5,80
10,69,7,105
11,67,5,80
12,69,7,80
13,71,9,80
14,72,10,95
15,69,7,80
16,71,9,80
17,73,11,80
18,74,0,105
19,73,11,80
20,74,0,80
21,76,2,80
22,78,4,95
23,74,0,80
24,76,2,80
25,74,0,80
26,73,11,105
27,69,7,80
28,78,4,80
29,76,2,80
30,74,0,95
31,73,11,80
32,69,7,80
33,67,5,80
34,69,7,105
35,62,0,80
36,62,0,80
37,62,0,95
38,62,0,95
39,64,2,80
40,66,4,80
41,67,5,80
42,69,7,105
43,67,5,80
44,69,7,80
45,71,9,80
46,72,10,95
47,69,7,80
48,71,9,80
49,73,11,80
50,74,0,105
51,73,11,80
52,74,0,80
53,76,2,80
54,78,4,95
55,74,0,80
56,76,2,80
57,74,0,80
58,73,11,105
59,69,7,80
60,71,9,80
61,73,11,80
62,74,0,95
63,66,4,80
64,66,4,80
65,67,5,80
66,69,7,105
67,62,0,80
68,62,0,80
69,62,0,95
70,62,0,95
71,64,2,80
72,66,4,80
73,67,5,80
74,69,7,105
75,67,5,80
76,69,7,80
77,71,9,80
78,72,10,95
79,69,7,80
80,71,9,80
81,73,11,80
82,74,0,105
83,73,11,80
84,74,0,80
85,76,2,80
86,78,4,95
87,74,0,80
88,76,2,80
89,74,0,80
90,73,11,105
91,69,7,80
92,78,4,80
93,76,2,80
94,74,0,95
95,73,11,80
96,69,7,80
97,67,5,80
98,69,7,105
99,62,0,80
100,62,0,80
101,62,0,95
102,62,0,95
103,64,2,80
104,66,4,80
105,67,5,80
106,69,7,105
107,67,5,80
108,69,7,80
109,71,9,80
110,72,10,95
111,69,7,80
112,71,9,80
113,73,11,80
114,74,0,105
115,73,11,80
116,74,0,80
117,76,2,80
118,78,4,95
119,74,0,80
120,76,2,80
121,74,0,80
122,73,11,105
123,69,7,80
124,71,9,80
125,73,11,80
126,74,0,95
127,79,5,80
128,79,5,80
129,79,5,80
130,78,4,105
131,74,0,80
132,74,0,80
133,73,11,80
134,74,0,95
135,78,4,80
136,81,7,80
137,78,4,80
138,79,5,105
139,76,2,80
140,76,2,80
141,74,0,80
142,71,9,95
143,74,0,80
144,76,2,80
145,79,5,80
146,78,4,105
147,74,0,80
148,74,0,80
149,73,11,80
150,74,0,95
151,78,4,80
152,81,7,80
153,78,4,80
154,79,5,105
155,76,2,80
156,76,2,80
157,74,0,80
158,71,9,95
159,74,0,80
160,76,2,80
161,79,5,80
162,78,4,105
163,74,0,80
164,74,0,80
165,73,11,80
166,74,0,95
167,78,4,80
168,81,7,80
169,78,4,80
170,79,5,105
171,76,2,80
172,76,2,80
173,74,0,80
174,71,9,95
175,74,0,80
176,76,2,80
177,79,5,80
178,78,4,105
179,79,5,80
180,81,7,80
181,78,4,80
182,79,5,95
183,83,9,80
184,81,7,80
185,79,5,80
186,78,4,105
187,81,7,80
188,76,2,80
189,79,5,80
190,78,4,95
191,74,0,80
192,79,5,80
193,79,5,80
194,78,4,105
195,74,0,80
196,74,0,80
197,73,11,80
198,74,0,95
199,78,4,80
200,81,7,80
201,78,4,80
202,79,5,105
203,76,2,80
204,76,2,80
205,74,0,80
206,71,9,95
207,74,0,80
208,76,2,80
209,79,5,80
210,78,4,105
211,74,0,80
212,74,0,80
213,73,11,80
214,74,0,95
215,78,4,80
216,81,7,80
217,78,4,80
218,79,5,105
219,76,2,80
220,76,2,80
221,74,0,80
222,71,9,95
223,74,0,80
224,76,2,80
225,79,5,80
226,78,4,105
227,74,0,80
228,74,0,80
229,73,11,80
230,74,0,95
231,78,4,80
232,81,7,80
233,78,4,80
234,79,5,105
235,76,2,80
236,76,2,80
237,74,0,80
238,71,9,95
239,74,0,80
240,76,2,80
241,79,5,80
242,78,4,105
243,79,5,80
244,81,7,80
245,78,4,80
246,79,5,95
247,83,9,80
248,81,7,80
249,79,5,80
250,78,4,105
251,81,7,80
252,76,2,80
253,79,5,80
254,78,4,95
255,74,0,80
256,76,2,80
257,76,2,80
258,78,4,105
259,78,4,80
260,78,4,80
