eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,79,0,105
1,79,0,80
2,79,0,80
3,81,2,80
4,79,0,95
5,71,4,80
6,71,4,80
7,74,7,80
8,79,0,105
9,71,4,80
10,71,4,80
11,74,7,80
12,76,9,95
13,81,2,80
14,81,2,80
15,79,0,105
16,79,0,105
17,79,0,80
18,79,0,80
19,81,2,80
20,79,0,95
21,71,4,80
22,71,4,80
23,74,7,80
24,76,9,105
25,69,2,80
26,69,2,80
27,72,5,80
28,71,4,95
29,67,0,80
30,67,0,80
31,74,7,80
32,79,0,105
33,79,0,80
34,79,0,80
35,81,2,80
36,79,0,95
37,74,7,80
38,71,4,80
39,74,7,80
40,79,0,105
41,74,7,80
42,71,4,80
43,74,7,80
44,76,9,95
45,81,2,80
46,81,2,80
47,79,0,105
48,79,0,105
49,79,0,80
50,79,0,80
51,81,2,80
52,79,0,95
53,74,7,80
54,71,4,80
55,74,7,80
56,76,9,105
57,72,5,80
58,69,2,80
59,72,5,80
60,71,4,95
61,67,0,80
62,67,0,80
63,62,7,80
64,67,0,105
65,62,7,80
66,71,4,80
67,74,7,80
68,67,0,95
69,67,0,80
70,67,0,80
71,74,7,80
72,67,0,105
73,62,7,80
74,71,4,80
75,74,7,80
76,76,9,95
77,69,2,80
78,69,2,80
79,67,0,105
80,67,0,105
81,62,7,80
82,71,4,80
83,74,7,80
84,79,0,95
85,79,0,80
86,79,0,80
87,76,9,80
88,78,11,105
89,74,7,80
90,72,5,80
91,69,2,80
92,69,2,95
93,67,0,80
94,67,0,80
95,62,7,80
96,67,0,105
97,62,7,80
98,71,4,80
99,74,7,80
100,67,0,95
101,67,0,80
102,67,0,80
103,62,7,80
104,67,0,105
105,62,7,80
106,71,4,80
107,74,7,80
108,76,9,95
109,69,2,80
110,69,2,80
111,67,0,105
112,67,0,105
113,74,7,80
114,74,7,80
115,67,0,80
116,71,4,95
117,74,7,80
118,76,9,80
119,79,0,80
120,78,11,105
121,74,7,80
122,72,5,80
123,69,2,80
124,69,2,95
125,67,0,80
126,67,0,80
127,62,7,80
128,67,0,105
129,74,7,80
130,74,7,80
131,67,0,80
132,71,4,95
133,67,0,80
134,74,7,80
135,67,0,80
136,67,0,105
137,69,2,80
138,69,2,80
139,67,0,80
140,66,11,95
141,62,7,80
142,66,11,80
143,69,2,80
144,67,0,105
145,74,7,80
146,74,7,80
147,67,0,80
148,71,4,95
149,74,7,80
150,76,9,80
151,79,0,80
152,78,11,105
153,74,7,80
154,72,5,80
155,69,2,80
156,69,2,95
157,67,0,80
158,67,0,80
159,62,7,80
160,67,0,105
161,74,7,80
162,74,7,80
163,67,0,80
164,71,4,95
165,67,0,80
166,74,7,80
167,67,0,80
168,67,0,105
169,74,7,80
170,74,7,80
171,67,0,80
172,66,11,95
173,62,7,80
174,66,11,80
175,69,2,80
176,67,0,105
177,74,7,80
178,74,7,80
179,67,0,80
180,71,4,95
181,74,7,80
182,76,9,80
183,79,0,80
184,78,11,105
185,74,7,80
186,72,5,80
187,69,2,80
188,69,2,95
189,67,0,80
190,71,4,80
191,74,7,80
