eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,66,4,105
2,69,7,80
3,69,7,80
4,74,0,95
5,69,7,80
6,69,7,80
7,71,9,95
8,69,7,80
9,71,9,80
10,74,0,95
11,69,7,80
12,69,7,80
13,71,9,105
14,73,11,80
15,74,0,80
16,69,7,95
17,66,4,80
18,66,4,80
19,64,2,95
20,64,2,95
21,64,2,95
22,64,2,95
23,69,7,80
24,69,7,80
25,66,4,105
26,69,7,80
27,69,7,80
28,74,0,95
29,69,7,80
30,69,7,80
31,71,9,95
32,69,7,80
33,71,9,80
34,74,0,95
35,69,7,80
36,69,7,80
37,71,9,105
38,73,11,80
39,74,0,80
40,69,7,95
41,66,4,80
42,66,4,80
43,62,0,95
44,62,0,95
45,62,0,95
46,62,0,95
47,69,7,80
48,69,7,80
49,66,4,105
50,69,7,80
51,69,7,80
52,74,0,95
53,69,7,80
54,69,7,80
55,71,9,95
56,69,7,80
57,71,9,80
58,74,0,95
59,69,7,80
60,69,7,80
61,71,9,105
62,73,11,80
63,74,0,80
64,69,7,95
65,66,4,80
66,66,4,80
67,64,2,95
68,64,2,95
69,64,2,95
70,64,2,95
71,69,7,80
72,69,7,80
73,66,4,105
74,69,7,80
75,69,7,80
76,74,0,95
77,69,7,80
78,69,7,80
79,71,9,95
80,69,7,80
81,71,9,80
82,74,0,95
83,69,7,80
84,69,7,80
85,71,9,105
86,73,11,80
87,74,0,80
88,69,7,95
89,66,4,80
90,66,4,80
91,62,0,95
92,62,0,95
93,62,0,95
94,62,0,95
95,79,5,80
96,79,5,80
97,78,4,105
98,78,4,95
99,78,4,95
100,78,4,95
101,76,2,80
102,76,2,80
103,74,0,95
104,76,2,80
105,76,2,80
106,78,4,95
107,79,5,80
108,79,5,80
109,81,7,105
110,78,4,80
111,78,4,80
112,74,0,95
113,78,4,80
114,78,4,80
115,76,2,95
116,76,2,95
117,76,2,95
118,76,2,95
119,79,5,80
120,79,5,80
121,78,4,105
122,78,4,95
123,78,4,95
124,78,4,95
125,76,2,80
126,76,2,80
127,74,0,95
128,76,2,80
129,76,2,80
130,78,4,95
131,76,2,80
132,74,0,80
133,71,9,105
134,73,11,80
135,74,0,80
136,69,7,95
137,66,4,80
138,66,4,80
139,62,0,95
140,62,0,95
141,62,0,95
142,62,0,95
143,79,5,80
144,79,5,80
145,78,4,105
146,78,4,95
147,78,4,95
148,78,4,95
149,76,2,80
150,76,2,80
151,74,0,95
152,76,2,80
153,76,2,80
154,78,4,95
155,79,5,80
156,79,5,80
157,81,7,105
158,78,4,80
159,78,4,80
160,74,0,95
161,78,4,80
162,78,4,80
163,76,2,95
164,76,2,95
165,76,2,95
166,76,2,95
167,79,5,80
168,79,5,80
169,78,4,105
170,78,4,95
171,78,4,95
172,78,4,95
173,76,2,80
174,76,2,80
175,74,0,95
176,76,2,80
177,76,2,80
178,78,4,95
179,76,2,80
180,74,0,80
181,71,9,105
182,73,11,80
183,74,0,80
184,69,7,95
185,66,4,80
186,66,4,80
187,62,0,95
188,62,0,95
189,62,0,95
190,62,0,95
