eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,76,2,105
1,79,5,105
2,74,0,80
3,72,10,80
4,71,9,95
5,69,7,80
6,71,9,80
7,71,9,105
8,67,5,80
9,69,7,80
10,71,9,95
11,74,0,80
12,74,0,80
13,76,2,105
14,79,5,80
15,76,2,80
16,76,2,95
17,74,0,80
18,71,9,80
19,74,0,105
20,69,7,80
21,69,7,80
22,69,7,95
23,71,9,80
24,74,0,80
25,79,5,105
26,74,0,80
27,72,10,80
28,71,9,95
29,67,5,80
30,69,7,80
31,71,9,105
32,67,5,80
33,69,7,80
34,71,9,95
35,74,0,80
36,74,0,80
37,76,2,105
38,78,4,80
39,79,5,80
40,76,2,95
41,81,7,80
42,79,5,80
43,78,4,105
44,74,0,80
45,74,0,80
46,74,0,95
47,76,2,80
48,76,2,80
49,79,5,105
50,74,0,80
51,72,10,80
52,71,9,95
53,69,7,80
54,71,9,80
55,71,9,105
56,67,5,80
57,69,7,80
58,71,9,95
59,74,0,80
60,74,0,80
61,76,2,105
62,79,5,80
63,76,2,80
64,76,2,95
65,74,0,80
66,71,9,80
67,74,0,105
68,69,7,80
69,69,7,80
70,69,7,95
71,71,9,80
72,74,0,80
73,79,5,105
74,74,0,80
75,72,10,80
76,71,9,95
77,67,5,80
78,69,7,80
79,71,9,105
80,67,5,80
81,69,7,80
82,71,9,95
83,74,0,80
84,74,0,80
85,76,2,105
86,78,4,80
87,79,5,80
88,76,2,95
89,81,7,80
90,79,5,80
91,78,4,105
92,74,0,80
93,74,0,80
94,74,0,95
95,74,0,80
96,74,0,80
97,78,4,105
98,81,7,80
99,74,0,80
100,78,4,95
101,81,7,80
102,74,0,80
103,78,4,105
104,81,7,80
105,81,7,80
106,81,7,95
107,79,5,80
108,78,4,80
109,79,5,105
110,83,9,80
111,76,2,80
112,79,5,95
113,83,9,80
114,76,2,80
115,79,5,105
116,83,9,80
117,83,9,80
118,83,9,95
119,81,7,80
120,79,5,80
121,78,4,105
122,81,7,80
123,74,0,80
124,78,4,95
125,81,7,80
126,74,0,80
127,78,4,105
128,81,7,80
129,81,7,80
130,81,7,95
131,78,4,80
132,81,7,80
133,83,9,105
134,81,7,80
135,79,5,80
136,78,4,95
137,81,7,80
138,76,2,80
139,78,4,105
140,74,0,80
141,74,0,80
142,74,0,95
143,74,0,80
144,74,0,80
145,78,4,105
146,81,7,80
147,74,0,80
148,78,4,95
149,81,7,80
150,74,0,80
151,78,4,105
152,81,7,80
153,81,7,80
154,81,7,95
155,79,5,80
156,78,4,80
157,79,5,105
158,83,9,80
159,76,2,80
160,79,5,95
161,83,9,80
162,76,2,80
163,79,5,105
164,83,9,80
165,83,9,80
166,83,9,95
167,81,7,80
168,79,5,80
169,78,4,105
170,81,7,80
171,74,0,80
172,78,4,95
173,81,7,80
174,74,0,80
175,78,4,105
176,81,7,80
177,81,7,80
178,81,7,95
179,78,4,80
180,81,7,80
181,83,9,105
182,81,7,80
183,79,5,80
184,78,4,95
185,81,7,80
186,76,2,80
187,78,4,105
188,74,0,80
189,74,0,80
190,74,0,95
