eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,4,105
1,66,4,80
2,66,4,80
3,64,2,95
4,66,4,80
5,64,2,80
6,62,0,105
7,66,4,80
8,69,7,80
9,74,0,95
10,69,7,80
11,69,7,80
12,74,0,105
13,76,2,80
14,74,0,80
15,73,11,95
16,69,7,80
17,67,5,80
18,64,2,105
19,66,4,80
20,67,5,80
21,69,7,95
22,66,4,80
23,62,0,80
24,66,4,105
25,66,4,80
26,66,4,80
27,64,2,95
28,64,2,80
29,64,2,80
30,62,0,105
31,66,4,80
32,69,7,80
33,74,0,95
34,73,11,80
35,74,0,80
36,76,2,105
37,74,0,80
38,73,11,80
39,69,7,95
40,71,9,80
41,73,11,80
42,74,0,105
43,78,4,80
44,76,2,80
45,74,0,95
46,66,4,105
47,66,4,105
48,66,4,105
49,66,4,80
50,66,4,80
51,64,2,95
52,66,4,80
53,64,2,80
54,62,0,105
55,66,4,80
56,69,7,80
57,74,0,95
58,69,7,80
59,69,7,80
60,74,0,105
61,76,2,80
62,74,0,80
63,73,11,95
64,69,7,80
65,67,5,80
66,64,2,105
67,66,4,80
68,67,5,80
69,69,7,95
70,66,4,80
71,62,0,80
72,66,4,105
73,66,4,80
74,66,4,80
75,64,2,95
76,64,2,80
77,64,2,80
78,62,0,105
79,66,4,80
80,69,7,80
81,74,0,95
82,73,11,80
83,74,0,80
84,76,2,105
85,74,0,80
86,73,11,80
87,69,7,95
88,71,9,80
89,73,11,80
90,74,0,105
91,78,4,80
92,76,2,80
93,74,0,95
94,76,2,80
95,76,2,80
96,78,4,105
97,81,7,80
98,81,7,80
99,79,5,95
100,76,2,80
101,76,2,80
102,78,4,105
103,74,0,80
104,71,9,80
105,69,7,95
106,71,9,80
107,72,10,80
108,71,9,105
109,71,9,80
110,71,9,80
111,64,2,95
112,66,4,80
113,67,5,80
114,69,7,105
115,64,2,80
116,64,2,80
117,66,4,95
118,64,2,80
119,62,0,80
120,78,4,105
121,81,7,80
122,81,7,80
123,79,5,95
124,76,2,80
125,76,2,80
126,78,4,105
127,74,0,80
128,71,9,80
129,69,7,95
130,69,7,80
131,69,7,80
132,71,9,105
133,73,11,80
134,74,0,80
135,76,2,95
136,73,11,80
137,69,7,80
138,74,0,105
139,74,0,95
140,74,0,95
141,74,0,95
142,76,2,80
143,76,2,80
144,78,4,105
145,81,7,80
146,81,7,80
147,79,5,95
148,76,2,80
149,76,2,80
150,78,4,105
151,74,0,80
152,71,9,80
153,69,7,95
154,71,9,80
155,72,10,80
156,71,9,105
157,71,9,80
158,71,9,80
159,64,2,95
160,66,4,80
161,67,5,80
162,69,7,105
163,64,2,80
164,64,2,80
165,66,4,95
166,64,2,80
167,62,0,80
168,78,4,105
169,81,7,80
170,81,7,80
171,79,5,95
172,76,2,80
173,76,2,80
174,78,4,105
175,74,0,80
176,71,9,80
177,69,7,95
178,69,7,80
179,69,7,80
180,71,9,105
181,73,11,80
182,74,0,80
183,76,2,95
184,73,11,80
185,69,7,80
186,74,0,105
187,74,0,95
188,74,0,95
189,74,0,95
