eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,4,105
1,72,5,80
2,71,4,80
3,67,0,95
4,71,4,80
5,71,4,80
6,67,0,95
7,71,4,105
8,71,4,105
9,71,4,105
10,72,5,80
11,71,4,80
12,69,2,95
13,71,4,80
14,71,4,80
15,72,5,95
16,71,4,80
17,69,2,80
18,71,4,105
19,72,5,80
20,71,4,80
21,67,0,95
22,71,4,80
23,71,4,80
24,67,0,95
25,81,2,105
26,81,2,105
27,81,2,105
28,69,2,80
29,69,2,80
30,69,2,95
31,71,4,80
32,71,4,80
33,72,5,95
34,71,4,80
35,69,2,80
36,71,4,105
37,72,5,80
38,71,4,80
39,67,0,95
40,71,4,80
41,71,4,80
42,67,0,95
43,71,4,105
44,71,4,105
45,71,4,105
46,72,5,80
47,71,4,80
48,69,2,95
49,71,4,80
50,71,4,80
51,72,5,95
52,71,4,80
53,69,2,80
54,71,4,105
55,72,5,80
56,71,4,80
57,67,0,95
58,71,4,80
59,71,4,80
60,67,0,95
61,81,2,105
62,81,2,105
63,81,2,105
64,69,2,80
65,69,2,80
66,69,2,95
67,71,4,80
68,71,4,80
69,72,5,95
70,71,4,80
71,69,2,80
72,67,0,105
73,79,0,80
74,79,0,80
75,79,0,95
76,81,2,80
77,79,0,80
78,78,11,95
79,76,9,80
80,74,7,80
81,76,9,105
82,78,11,80
83,78,11,80
84,79,0,95
85,81,2,80
86,81,2,80
87,83,4,95
88,81,2,80
89,79,0,80
90,83,4,105
91,81,2,80
92,79,0,80
93,81,2,95
94,79,0,80
95,78,11,80
96,79,0,95
97,78,11,80
98,76,9,80
99,81,2,105
100,69,2,80
101,69,2,80
102,69,2,95
103,71,4,80
104,71,4,80
105,72,5,95
106,71,4,80
107,69,2,80
108,67,0,105
109,79,0,80
110,79,0,80
111,79,0,95
112,81,2,80
113,79,0,80
114,78,11,95
115,76,9,80
116,74,7,80
117,76,9,105
118,78,11,80
119,78,11,80
120,79,0,95
121,81,2,80
122,81,2,80
123,83,4,95
124,81,2,80
125,79,0,80
126,83,4,105
127,81,2,80
128,79,0,80
129,81,2,95
130,79,0,80
131,78,11,80
132,79,0,95
133,78,11,80
134,76,9,80
135,81,2,105
136,69,2,80
137,69,2,80
138,69,2,95
139,71,4,80
140,71,4,80
141,72,5,95
142,71,4,80
143,69,2,80
