eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,5,105
1,71,2,80
2,69,0,105
3,69,0,80
4,69,0,80
5,69,0,80
6,69,0,95
7,71,2,80
8,71,2,80
9,74,5,80
10,76,7,105
11,78,9,80
12,76,7,80
13,74,5,80
14,69,0,95
15,71,2,80
16,69,0,80
17,67,10,80
18,62,5,105
19,67,10,80
20,67,10,80
21,67,10,95
22,67,10,95
23,69,0,80
24,69,0,80
25,69,0,80
26,71,2,105
27,69,0,80
28,67,10,80
29,71,2,80
30,74,5,95
31,71,2,80
32,67,10,80
33,71,2,80
34,69,0,105
35,69,0,80
36,67,10,80
37,71,2,80
38,69,0,95
39,71,2,80
40,71,2,80
41,74,5,80
42,76,7,105
43,78,9,80
44,76,7,80
45,74,5,80
46,71,2,95
47,74,5,80
48,74,5,80
49,74,5,80
50,76,7,105
51,79,10,80
52,78,9,80
53,81,0,80
54,79,10,95
55,76,7,80
56,74,5,80
57,71,2,80
58,71,2,105
59,69,0,80
60,69,0,80
61,69,0,95
62,69,0,95
63,74,5,80
64,74,5,80
65,71,2,80
66,69,0,105
67,69,0,80
68,69,0,80
69,69,0,80
70,69,0,95
71,71,2,80
72,71,2,80
73,74,5,80
74,76,7,105
75,78,9,80
76,76,7,80
77,74,5,80
78,69,0,95
79,71,2,80
80,69,0,80
81,67,10,80
82,62,5,105
83,67,10,80
84,67,10,80
85,67,10,95
86,67,10,95
87,69,0,80
88,69,0,80
89,69,0,80
90,71,2,105
91,69,0,80
92,67,10,80
93,71,2,80
94,74,5,95
95,71,2,80
96,67,10,80
97,71,2,80
98,69,0,105
99,69,0,80
100,67,10,80
101,71,2,80
102,69,0,95
103,71,2,80
104,71,2,80
105,74,5,80
106,76,7,105
107,78,9,80
108,76,7,80
109,74,5,80
110,71,2,95
111,74,5,80
112,74,5,80
113,74,5,80
114,76,7,105
115,79,10,80
116,78,9,80
117,81,0,80
118,79,10,95
119,76,7,80
120,74,5,80
121,71,2,80
122,71,2,105
123,69,0,80
124,69,0,80
125,69,0,95
126,69,0,95
127,69,0,80
128,69,0,80
129,71,2,80
130,72,3,105
131,72,3,80
132,72,3,80
133,74,5,80
134,72,3,95
135,67,10,80
136,67,10,80
137,72,3,105
138,72,3,105
