eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,66,4,80
2,74,0,80
3,69,7,80
4,74,0,105
5,69,7,80
6,78,4,80
7,79,5,105
8,79,5,105
9,76,2,80
10,76,2,80
11,76,2,105
12,76,2,105
13,73,11,80
14,69,7,80
15,67,5,80
16,66,4,105
17,62,0,80
18,69,7,80
19,66,4,80
20,74,0,105
21,69,7,80
22,78,4,80
23,79,5,105
24,79,5,105
25,76,2,80
26,76,2,80
27,76,2,105
28,76,2,105
29,73,11,80
30,69,7,80
31,67,5,80
32,69,7,105
33,66,4,80
34,74,0,80
35,69,7,80
36,74,0,105
37,69,7,80
38,78,4,80
39,79,5,105
40,79,5,105
41,76,2,80
42,76,2,80
43,76,2,105
44,76,2,105
45,73,11,80
46,69,7,80
47,67,5,80
48,66,4,105
49,62,0,80
50,69,7,80
51,66,4,80
52,74,0,105
53,69,7,80
54,78,4,80
55,79,5,105
56,79,5,105
57,76,2,80
58,76,2,80
59,76,2,105
60,76,2,105
61,73,11,80
62,69,7,80
63,67,5,80
64,66,4,105
65,69,7,80
66,74,0,80
67,69,7,80
68,78,4,105
69,78,4,80
70,81,7,80
71,78,4,80
72,66,4,105
73,74,0,80
74,81,7,80
75,66,4,105
76,66,4,105
77,74,0,80
78,81,7,80
79,66,4,105
80,66,4,105
81,69,7,80
82,74,0,80
83,69,7,80
84,78,4,105
85,78,4,80
86,81,7,80
87,78,4,80
88,69,7,105
89,68,6,80
90,78,4,80
91,76,2,80
92,74,0,105
93,74,0,80
94,74,0,80
95,66,4,105
96,66,4,105
97,69,7,80
98,74,0,80
99,69,7,80
100,78,4,105
101,78,4,80
102,81,7,80
103,78,4,80
104,66,4,105
105,74,0,80
106,81,7,80
107,66,4,105
108,66,4,105
109,74,0,80
110,81,7,80
111,66,4,105
112,66,4,105
113,69,7,80
114,74,0,80
115,69,7,80
116,78,4,105
117,78,4,80
118,81,7,80
119,78,4,80
120,69,7,105
121,68,6,80
122,78,4,80
123,76,2,80
124,74,0,105
125,74,0,80
126,74,0,80
127,62,0,105
128,62,0,105
129,74,0,80
130,71,9,80
131,74,0,80
132,66,4,105
133,66,4,80
134,66,4,80
135,66,4,80
136,62,0,105
137,61,11,80
138,71,9,80
139,73,11,80
140,64,2,105
141,64,2,80
142,64,2,80
143,66,4,80
144,62,0,105
145,73,11,80
146,71,9,80
147,73,11,80
148,66,4,105
149,66,4,80
150,66,4,80
151,66,4,80
152,71,9,105
153,71,9,80
154,74,0,80
155,74,0,80
156,78,4,105
157,74,0,80
158,74,0,80
159,62,0,105
160,62,0,105
161,74,0,80
162,71,9,80
163,74,0,80
164,66,4,105
165,66,4,80
166,66,4,80
167,66,4,80
168,62,0,105
169,61,11,80
170,71,9,80
171,73,11,80
172,64,2,105
173,64,2,80
174,64,2,80
175,66,4,80
176,62,0,105
177,73,11,80
178,71,9,80
179,73,11,80
180,66,4,105
181,66,4,80
182,66,4,80
183,66,4,80
184,71,9,105
185,71,9,80
186,74,0,80
187,74,0,80
188,78,4,105
189,74,0,80
190,74,0,80
