eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,66,11,105
1,67,0,105
2,69,2,95
3,69,2,95
4,69,2,95
5,67,0,80
6,66,11,80
7,67,0,95
8,74,7,80
9,74,7,80
10,79,0,95
11,74,7,80
12,74,7,80
13,67,0,105
14,71,4,80
15,71,4,80
16,67,0,95
17,71,4,80
18,71,4,80
19,69,2,95
20,66,11,80
21,64,9,80
22,62,7,95
23,64,9,80
24,66,11,80
25,67,0,105
26,69,2,95
27,69,2,95
28,69,2,95
29,67,0,80
30,66,11,80
31,67,0,95
32,74,7,80
33,74,7,80
34,79,0,95
35,78,11,105
36,78,11,105
37,78,11,105
38,81,2,80
39,78,11,80
40,79,0,95
41,76,9,80
42,76,9,80
43,78,11,95
44,74,7,80
45,74,7,80
46,69,2,95
47,66,11,80
48,66,11,80
49,67,0,105
50,69,2,95
51,69,2,95
52,69,2,95
53,67,0,80
54,66,11,80
55,67,0,95
56,74,7,80
57,74,7,80
58,79,0,95
59,74,7,80
60,74,7,80
61,67,0,105
62,71,4,80
63,71,4,80
64,67,0,95
65,71,4,80
66,71,4,80
67,69,2,95
68,66,11,80
69,64,9,80
70,62,7,95
71,64,9,80
72,66,11,80
73,67,0,105
74,69,2,95
75,69,2,95
76,69,2,95
77,67,0,80
78,66,11,80
79,67,0,95
80,74,7,80
81,74,7,80
82,79,0,95
83,78,11,105
84,78,11,105
85,78,11,105
86,81,2,80
87,78,11,80
88,79,0,95
89,78,11,80
90,76,9,80
91,74,7,95
92,76,9,80
93,76,9,80
94,78,11,95
95,79,0,80
96,79,0,80
97,81,2,105
98,78,11,80
99,78,11,80
100,74,7,95
101,78,11,80
102,78,11,80
103,81,2,95
104,83,4,80
105,81,2,80
106,81,2,95
107,78,11,80
108,78,11,80
109,81,2,105
110,78,11,80
111,78,11,80
112,74,7,95
113,78,11,80
114,78,11,80
115,76,9,95
116,73,6,80
117,71,4,80
118,69,2,95
119,78,11,105
120,78,11,105
121,81,2,105
122,78,11,80
123,78,11,80
124,74,7,95
125,78,11,80
126,78,11,80
127,81,2,95
128,78,11,80
129,78,11,80
130,83,4,95
131,79,0,80
132,79,0,80
133,78,11,105
134,81,2,80
135,78,11,80
136,79,0,95
137,78,11,80
138,76,9,80
139,74,7,95
140,76,9,80
141,76,9,80
142,78,11,95
143,79,0,80
144,79,0,80
145,81,2,105
146,78,11,80
147,78,11,80
148,74,7,95
149,78,11,80
150,78,11,80
151,81,2,95
152,83,4,80
153,81,2,80
154,81,2,95
155,78,11,80
156,78,11,80
157,81,2,105
158,78,11,80
159,78,11,80
160,74,7,95
161,78,11,80
162,78,11,80
163,76,9,95
164,73,6,80
165,71,4,80
166,69,2,95
167,79,0,105
168,79,0,105
169,78,11,105
170,81,2,80
171,78,11,80
172,79,0,95
173,76,9,80
174,76,9,80
175,81,2,95
176,78,11,80
177,78,11,80
178,83,4,95
179,79,0,80
180,79,0,80
181,78,11,105
182,81,2,80
183,78,11,80
184,79,0,95
185,76,9,80
186,76,9,80
187,74,7,95
