eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,7,105
1,69,7,80
2,69,7,80
3,66,4,80
4,62,0,95
5,66,4,80
6,69,7,80
7,66,4,80
8,67,5,105
9,66,4,80
10,64,2,80
11,66,4,80
12,67,5,95
13,66,4,80
14,67,5,80
15,71,9,80
16,69,7,105
17,62,0,80
18,62,0,80
19,69,7,95
20,69,7,95
21,62,0,80
22,62,0,80
23,69,7,105
24,69,7,105
25,66,4,80
26,67,5,80
27,64,2,80
28,62,0,95
29,66,4,80
30,66,4,80
31,66,4,80
32,69,7,105
33,69,7,80
34,69,7,80
35,66,4,80
36,62,0,95
37,66,4,80
38,69,7,80
39,66,4,80
40,67,5,105
41,66,4,80
42,64,2,80
43,66,4,80
44,67,5,95
45,71,9,80
46,71,9,80
47,71,9,80
48,69,7,105
49,66,4,80
50,69,7,80
51,74,0,80
52,71,9,95
53,67,5,80
54,71,9,80
55,74,0,80
56,73,11,105
57,69,7,80
58,67,5,80
59,64,2,80
60,62,0,95
61,69,7,80
62,69,7,80
63,72,10,80
64,74,0,105
65,78,4,80
66,78,4,80
67,74,0,80
68,72,10,95
69,69,7,80
70,69,7,80
71,71,9,80
72,72,10,105
73,69,7,80
74,74,0,80
75,69,7,80
76,72,10,95
77,69,7,80
78,69,7,80
79,74,0,105
80,74,0,105
81,78,4,80
82,78,4,80
83,74,0,80
84,72,10,95
85,69,7,80
86,69,7,80
87,71,9,80
88,72,10,105
89,69,7,80
90,67,5,80
91,64,2,80
92,64,2,95
93,62,0,80
94,62,0,80
95,74,0,105
96,74,0,105
97,78,4,80
98,78,4,80
99,74,0,80
100,72,10,95
101,69,7,80
102,69,7,80
103,71,9,80
104,72,10,105
105,69,7,80
106,74,0,80
107,69,7,80
108,72,10,95
109,69,7,80
110,69,7,80
111,78,4,105
112,78,4,105
113,74,0,80
114,74,0,80
115,74,0,80
116,76,2,95
117,79,5,80
118,76,2,80
119,74,0,80
120,72,10,105
121,69,7,80
122,67,5,80
123,64,2,80
124,64,2,95
125,62,0,80
126,62,0,80
