eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,7,105
1,67,0,105
2,69,2,80
3,72,5,80
4,76,9,80
5,74,7,105
6,67,0,80
7,71,4,80
8,74,7,105
9,74,7,105
10,76,9,80
11,72,5,80
12,69,2,80
13,69,2,105
14,67,0,80
15,71,4,80
16,69,2,80
17,67,0,105
18,69,2,80
19,72,5,80
20,76,9,80
21,74,7,105
22,67,0,80
23,71,4,80
24,74,7,105
25,74,7,105
26,76,9,80
27,72,5,80
28,69,2,80
29,69,2,105
30,67,0,80
31,67,0,80
32,67,0,105
33,67,0,105
34,69,2,80
35,72,5,80
36,76,9,80
37,74,7,105
38,67,0,80
39,71,4,80
40,74,7,105
41,74,7,105
42,76,9,80
43,72,5,80
44,69,2,80
45,69,2,105
46,67,0,80
47,71,4,80
48,69,2,80
49,67,0,105
50,69,2,80
51,72,5,80
52,76,9,80
53,74,7,105
54,67,0,80
55,71,4,80
56,74,7,105
57,74,7,105
58,76,9,80
59,72,5,80
60,69,2,80
61,69,2,105
62,67,0,80
63,67,0,80
64,74,7,105
65,74,7,105
66,76,9,80
67,79,0,80
68,78,11,80
69,74,7,105
70,67,0,80
71,71,4,80
72,74,7,105
73,74,7,105
74,76,9,80
75,72,5,80
76,69,2,80
77,69,2,105
78,67,0,80
79,71,4,80
80,74,7,105
81,74,7,105
82,76,9,80
83,79,0,80
84,78,11,80
85,74,7,105
86,67,0,80
87,71,4,80
88,74,7,105
89,74,7,105
90,76,9,80
91,72,5,80
92,69,2,80
93,69,2,105
94,67,0,80
95,67,0,80
96,74,7,105
97,74,7,105
98,76,9,80
99,79,0,80
100,78,11,80
101,74,7,105
102,67,0,80
103,71,4,80
104,74,7,105
105,74,7,105
106,76,9,80
107,72,5,80
108,69,2,80
109,69,2,105
110,67,0,80
111,71,4,80
112,74,7,105
113,74,7,105
114,76,9,80
115,79,0,80
116,78,11,80
117,74,7,105
118,67,0,80
119,71,4,80
120,74,7,105
121,74,7,105
122,76,9,80
123,72,5,80
124,69,2,80
125,69,2,105
126,67,0,80
127,67,0,80
