eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,60,5,105
1,59,4,105
2,59,4,105
3,62,7,80
4,67,0,80
5,69,2,80
6,71,4,95
7,67,0,80
8,62,7,80
9,59,4,80
10,60,5,105
11,64,9,80
12,64,9,80
13,69,2,80
14,72,5,95
15,69,2,80
16,66,11,80
17,62,7,80
18,59,4,105
19,62,7,80
20,67,0,80
21,71,4,80
22,72,5,95
23,71,4,80
24,72,5,80
25,71,4,80
26,69,2,105
27,69,2,80
28,67,0,80
29,64,9,80
30,62,7,95
31,62,7,80
32,60,5,80
33,57,2,80
34,59,4,105
35,62,7,80
36,67,0,80
37,69,2,80
38,71,4,95
39,67,0,80
40,62,7,80
41,59,4,80
42,60,5,105
43,64,9,80
44,69,2,80
45,71,4,80
46,72,5,95
47,69,2,80
48,66,11,80
49,62,7,80
50,59,4,105
51,62,7,80
52,67,0,80
53,71,4,80
54,72,5,95
55,74,7,80
56,71,4,80
57,72,5,80
58,69,2,105
59,69,2,80
60,67,0,80
61,67,0,95
62,67,0,95
63,60,5,80
64,60,5,80
65,59,4,105
66,59,4,105
67,62,7,80
68,67,0,80
69,69,2,80
70,71,4,95
71,67,0,80
72,62,7,80
73,59,4,80
74,60,5,105
75,64,9,80
76,64,9,80
77,69,2,80
78,72,5,95
79,69,2,80
80,66,11,80
81,62,7,80
82,59,4,105
83,62,7,80
84,67,0,80
85,71,4,80
86,72,5,95
87,71,4,80
88,72,5,80
89,71,4,80
90,69,2,105
91,69,2,80
92,67,0,80
93,64,9,80
94,62,7,95
95,62,7,80
96,60,5,80
97,57,2,80
98,59,4,105
99,62,7,80
100,67,0,80
101,69,2,80
102,71,4,95
103,67,0,80
104,62,7,80
105,59,4,80
106,60,5,105
107,64,9,80
108,69,2,80
109,71,4,80
110,72,5,95
111,69,2,80
112,66,11,80
113,62,7,80
114,59,4,105
115,62,7,80
116,67,0,80
117,71,4,80
118,72,5,95
119,74,7,80
120,71,4,80
121,72,5,80
122,69,2,105
123,69,2,80
124,67,0,80
125,67,0,95
126,67,0,95
127,79,0,80
128,79,0,80
129,81,2,80
130,83,4,105
131,79,0,80
132,79,0,80
133,74,7,95
134,74,7,95
135,79,0,80
136,71,4,80
137,79,0,80
138,74,7,105
139,79,0,80
140,71,4,80
141,79,0,80
142,74,7,95
143,79,0,80
144,71,4,80
145,79,0,80
146,83,4,105
147,79,0,80
148,78,11,80
149,79,0,80
150,74,7,95
151,79,0,80
152,71,4,80
153,79,0,80
154,76,9,105
155,81,2,80
156,81,2,80
157,79,0,80
158,81,2,95
159,79,0,80
160,79,0,80
161,81,2,80
162,83,4,105
163,79,0,80
164,79,0,80
165,74,7,95
166,74,7,95
167,79,0,80
168,71,4,80
169,74,7,80
170,71,4,105
171,72,5,80
172,72,5,80
173,71,4,80
174,72,5,95
175,74,7,80
176,76,9,80
177,78,11,80
178,79,0,105
179,74,7,80
180,71,4,80
181,67,0,80
182,66,11,95
183,67,0,80
184,69,2,80
185,72,5,80
186,71,4,105
187,67,0,80
188,67,0,80
189,67,0,95
190,67,0,95
191,79,0,80
192,79,0,80
193,81,2,80
194,83,4,105
195,79,0,80
196,79,0,80
197,74,7,95
198,74,7,95
199,79,0,80
200,71,4,80
201,79,0,80
202,74,7,105
203,79,0,80
204,71,4,80
205,79,0,80
206,74,7,95
207,79,0,80
208,71,4,80
209,79,0,80
210,83,4,105
211,79,0,80
212,78,11,80
213,79,0,80
214,74,7,95
215,79,0,80
216,71,4,80
217,79,0,80
218,76,9,105
219,81,2,80
220,81,2,80
221,79,0,80
222,81,2,95
223,79,0,80
224,79,0,80
225,81,2,80
226,83,4,105
227,79,0,80
228,79,0,80
229,74,7,95
230,74,7,95
231,79,0,80
232,71,4,80
233,74,7,80
234,71,4,105
235,72,5,80
236,72,5,80
237,71,4,80
238,72,5,95
239,74,7,80
240,76,9,80
241,78,11,80
242,79,0,105
243,74,7,80
244,71,4,80
245,67,0,80
246,66,11,95
247,67,0,80
248,69,2,80
249,72,5,80
250,71,4,105
251,67,0,80
252,67,0,80
253,67,0,95
254,67,0,95
