eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,0,105
1,71,9,80
2,69,7,105
3,68,6,80
4,69,7,80
5,66,4,80
6,62,0,95
7,66,4,80
8,69,7,80
9,73,11,80
10,74,0,105
11,73,11,80
12,76,2,80
13,73,11,80
14,74,0,95
15,71,9,80
16,69,7,80
17,66,4,80
18,67,5,105
19,71,9,80
20,71,9,80
21,67,5,80
22,66,4,95
23,69,7,80
24,69,7,80
25,66,4,80
26,67,5,105
27,64,2,80
28,66,4,80
29,64,2,80
30,62,0,95
31,61,11,80
32,59,9,80
33,57,7,80
34,69,7,105
35,69,7,80
36,69,7,80
37,66,4,80
38,62,0,95
39,66,4,80
40,69,7,80
41,73,11,80
42,74,0,105
43,73,11,80
44,76,2,80
45,73,11,80
46,69,7,95
47,73,11,80
48,76,2,80
49,78,4,80
50,79,5,105
51,78,4,80
52,78,4,80
53,78,4,80
54,76,2,95
55,74,0,80
56,74,0,80
57,73,11,80
58,74,0,105
59,78,4,80
60,78,4,80
61,74,0,95
62,74,0,95
63,74,0,80
64,74,0,80
65,71,9,80
66,69,7,105
67,68,6,80
68,69,7,80
69,66,4,80
70,62,0,95
71,66,4,80
72,69,7,80
73,73,11,80
74,74,0,105
75,73,11,80
76,76,2,80
77,73,11,80
78,74,0,95
79,71,9,80
80,69,7,80
81,66,4,80
82,67,5,105
83,71,9,80
84,71,9,80
85,67,5,80
86,66,4,95
87,69,7,80
88,69,7,80
89,66,4,80
90,67,5,105
91,64,2,80
92,66,4,80
93,64,2,80
94,62,0,95
95,61,11,80
96,59,9,80
97,57,7,80
98,69,7,105
99,69,7,80
100,69,7,80
101,66,4,80
102,62,0,95
103,66,4,80
104,69,7,80
105,73,11,80
106,74,0,105
107,73,11,80
108,76,2,80
109,73,11,80
110,69,7,95
111,73,11,80
112,76,2,80
113,78,4,80
114,79,5,105
115,78,4,80
116,78,4,80
117,78,4,80
118,76,2,95
119,74,0,80
120,74,0,80
121,73,11,80
122,74,0,105
123,78,4,80
124,78,4,80
125,74,0,95
126,74,0,95
127,73,11,80
128,73,11,80
129,74,0,80
130,76,2,105
131,75,1,80
132,76,2,80
133,73,11,80
134,69,7,95
135,73,11,80
136,76,2,80
137,78,4,80
138,79,5,105
139,78,4,80
140,81,7,80
141,78,4,80
142,74,0,95
143,73,11,80
144,73,11,80
145,74,0,80
146,71,9,105
147,74,0,80
148,69,7,80
149,74,0,80
150,71,9,95
151,74,0,80
152,69,7,80
153,74,0,80
154,71,9,105
155,79,5,80
156,78,4,80
157,76,2,80
158,74,0,95
159,73,11,80
160,74,0,80
161,71,9,80
162,69,7,105
163,68,6,80
164,69,7,80
165,66,4,80
166,62,0,95
167,66,4,80
168,69,7,80
169,73,11,80
170,74,0,105
171,73,11,80
172,76,2,80
173,73,11,80
174,69,7,95
175,73,11,80
176,76,2,80
177,78,4,80
178,79,5,105
179,78,4,80
180,78,4,80
181,78,4,80
182,76,2,95
183,74,0,80
184,74,0,80
185,73,11,80
186,74,0,105
187,78,4,80
188,78,4,80
189,74,0,95
190,74,0,95
191,73,11,80
192,73,11,80
193,74,0,80
194,76,2,105
195,75,1,80
196,76,2,80
197,73,11,80
198,69,7,95
199,73,11,80
200,76,2,80
201,78,4,80
202,79,5,105
203,78,4,80
204,81,7,80
205,78,4,80
206,74,0,95
207,73,11,80
208,73,11,80
209,74,0,80
210,71,9,105
211,74,0,80
212,69,7,80
213,74,0,80
214,71,9,95
215,74,0,80
216,69,7,80
217,74,0,80
218,71,9,105
219,79,5,80
220,78,4,80
221,76,2,80
222,74,0,95
223,73,11,80
224,74,0,80
225,71,9,80
226,69,7,105
227,68,6,80
228,69,7,80
229,66,4,80
230,62,0,95
231,66,4,80
232,69,7,80
233,73,11,80
234,74,0,105
235,73,11,80
236,76,2,80
237,73,11,80
238,69,7,95
239,73,11,80
240,76,2,80
241,78,4,80
242,79,5,105
243,78,4,80
244,78,4,80
245,78,4,80
246,76,2,95
247,74,0,80
248,74,0,80
249,73,11,80
250,74,0,105
251,78,4,80
252,78,4,80
253,74,0,95
254,74,0,95
