eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,67,0,105
1,71,4,80
2,71,4,80
3,67,0,80
4,69,2,95
5,67,0,80
6,71,4,80
7,74,7,80
8,79,0,105
9,76,9,80
10,74,7,80
11,71,4,80
12,69,2,95
13,67,0,80
14,64,9,80
15,66,11,80
16,67,0,105
17,71,4,80
18,71,4,80
19,67,0,80
20,69,2,95
21,67,0,80
22,69,2,80
23,74,7,80
24,79,0,105
25,76,9,80
26,74,7,80
27,71,4,80
28,69,2,95
29,72,5,80
30,71,4,80
31,69,2,80
32,67,0,105
33,71,4,80
34,71,4,80
35,67,0,80
36,69,2,95
37,67,0,80
38,71,4,80
39,74,7,80
40,79,0,105
41,76,9,80
42,74,7,80
43,71,4,80
44,74,7,95
45,76,9,80
46,79,0,80
47,81,2,80
48,83,4,105
49,79,0,80
50,81,2,80
51,79,0,80
52,76,9,95
53,79,0,80
54,79,0,80
55,76,9,80
56,74,7,105
57,71,4,80
58,69,2,80
59,71,4,80
60,67,0,95
61,67,0,80
62,67,0,80
63,67,0,105
64,67,0,105
65,71,4,80
66,71,4,80
67,67,0,80
68,69,2,95
69,67,0,80
70,71,4,80
71,74,7,80
72,79,0,105
73,76,9,80
74,74,7,80
75,71,4,80
76,69,2,95
77,67,0,80
78,64,9,80
79,66,11,80
80,67,0,105
81,71,4,80
82,71,4,80
83,67,0,80
84,69,2,95
85,67,0,80
86,69,2,80
87,74,7,80
88,79,0,105
89,76,9,80
90,74,7,80
91,71,4,80
92,69,2,95
93,72,5,80
94,71,4,80
95,69,2,80
96,67,0,105
97,71,4,80
98,71,4,80
99,67,0,80
100,69,2,95
101,67,0,80
102,71,4,80
103,74,7,80
104,79,0,105
105,76,9,80
106,74,7,80
107,71,4,80
108,74,7,95
109,76,9,80
110,79,0,80
111,81,2,80
112,83,4,105
113,79,0,80
114,81,2,80
115,79,0,80
116,76,9,95
117,79,0,80
118,79,0,80
119,76,9,80
120,74,7,105
121,71,4,80
122,69,2,80
123,71,4,80
124,67,0,95
125,67,0,80
126,67,0,80
127,79,0,105
128,79,0,105
129,83,4,80
130,83,4,80
131,79,0,80
132,81,2,95
133,79,0,80
134,83,4,80
135,81,2,80
136,79,0,105
137,76,9,80
138,74,7,80
139,71,4,80
140,74,7,95
141,76,9,80
142,78,11,80
143,81,2,80
144,79,0,105
145,83,4,80
146,83,4,80
147,79,0,80
148,81,2,95
149,79,0,80
150,76,9,80
151,81,2,80
152,79,0,105
153,76,9,80
154,74,7,80
155,71,4,80
156,71,4,95
157,69,2,80
158,69,2,80
159,79,0,105
160,79,0,105
161,83,4,80
162,83,4,80
163,79,0,80
164,81,2,95
165,79,0,80
166,83,4,80
167,81,2,80
168,79,0,105
169,76,9,80
170,74,7,80
171,71,4,80
172,74,7,95
173,76,9,80
174,79,0,80
175,81,2,80
176,83,4,105
177,79,0,80
178,81,2,80
179,79,0,80
180,76,9,95
181,78,11,80
182,79,0,80
183,76,9,80
184,74,7,105
185,71,4,80
186,69,2,80
187,71,4,80
188,67,0,95
189,67,0,80
190,67,0,80
191,67,0,80
192,79,0,105
193,83,4,80
194,83,4,80
195,79,0,80
196,81,2,95
197,79,0,80
198,83,4,80
199,81,2,80
200,79,0,105
201,76,9,80
202,74,7,80
203,71,4,80
204,74,7,95
205,76,9,80
206,78,11,80
207,81,2,80
208,79,0,105
209,83,4,80
210,83,4,80
211,79,0,80
212,81,2,95
213,79,0,80
214,76,9,80
215,81,2,80
216,79,0,105
217,76,9,80
218,74,7,80
219,71,4,80
220,71,4,95
221,69,2,80
222,69,2,80
223,79,0,105
224,79,0,105
225,83,4,80
226,83,4,80
227,79,0,80
228,81,2,95
229,79,0,80
230,83,4,80
231,81,2,80
232,79,0,105
233,76,9,80
234,74,7,80
235,71,4,80
236,74,7,95
237,76,9,80
238,79,0,80
239,81,2,80
240,83,4,105
241,79,0,80
242,81,2,80
243,79,0,80
244,76,9,95
245,78,11,80
246,79,0,80
247,76,9,80
248,74,7,105
249,71,4,80
250,69,2,80
251,71,4,80
252,67,0,95
253,62,7,80
254,64,9,80
255,66,11,80
