eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,79,3,105
1,78,2,80
2,76,0,105
3,74,10,80
4,71,7,80
5,69,5,80
6,67,3,95
7,64,0,80
8,64,0,80
9,64,0,80
10,62,10,105
11,64,0,80
12,67,3,80
13,71,7,80
14,69,5,95
15,64,0,80
16,64,0,80
17,67,3,105
18,67,3,105
19,64,0,80
20,62,10,80
21,59,7,80
22,62,10,95
23,64,0,80
24,67,3,80
25,69,5,80
26,71,7,105
27,74,10,80
28,74,10,80
29,74,10,80
30,76,0,95
31,78,2,80
32,79,3,80
33,76,0,80
34,76,0,105
35,74,10,80
36,71,7,80
37,69,5,80
38,67,3,95
39,66,2,80
40,67,3,80
41,64,0,80
42,62,10,105
43,64,0,80
44,67,3,80
45,71,7,80
46,69,5,95
47,64,0,80
48,64,0,80
49,67,3,105
50,67,3,105
51,64,0,80
52,62,10,80
53,59,7,80
54,62,10,95
55,64,0,80
56,67,3,80
57,69,5,80
58,71,7,105
59,74,10,80
60,79,3,80
61,78,2,80
62,76,0,95
63,76,0,80
64,76,0,80
65,78,2,80
66,79,3,105
67,79,3,80
68,79,3,80
69,78,2,80
70,79,3,95
71,78,2,80
72,76,0,80
73,74,10,80
74,71,7,105
75,72,8,80
76,74,10,80
77,78,2,80
78,76,0,95
79,74,10,80
80,71,7,80
81,74,10,80
82,79,3,105
83,81,5,80
84,83,7,80
85,78,2,80
86,79,3,95
87,78,2,80
88,76,0,80
89,74,10,80
90,71,7,105
91,74,10,80
92,79,3,80
93,78,2,80
94,76,0,95
95,76,0,80
96,76,0,80
97,78,2,80
98,79,3,105
99,76,0,80
100,76,0,80
101,76,0,80
102,78,2,95
103,81,5,80
104,78,2,80
105,81,5,80
106,76,0,105
107,81,5,80
108,78,2,80
109,74,10,80
110,76,0,95
111,74,10,80
112,71,7,80
113,74,10,80
114,74,10,105
115,71,7,80
116,69,5,80
117,66,2,80
118,67,3,95
119,66,2,80
120,67,3,80
121,69,5,80
122,71,7,105
123,74,10,80
124,74,10,80
125,74,10,80
126,76,0,95
127,78,2,80
128,79,3,80
129,78,2,80
