eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,7,105
1,64,9,105
2,62,7,80
3,64,9,80
4,69,2,95
5,67,0,80
6,64,9,80
7,67,0,95
8,69,2,80
9,69,2,80
10,71,4,95
11,74,7,80
12,74,7,80
13,64,9,105
14,62,7,80
15,64,9,80
16,69,2,95
17,67,0,80
18,64,9,80
19,67,0,95
20,64,9,80
21,64,9,80
22,62,7,95
23,64,9,105
24,64,9,105
25,64,9,105
26,69,2,95
27,69,2,95
28,69,2,95
29,67,0,80
30,64,9,80
31,67,0,95
32,69,2,80
33,69,2,80
34,71,4,95
35,74,7,80
36,74,7,80
37,76,9,105
38,74,7,80
39,74,7,80
40,71,4,95
41,69,2,80
42,67,0,80
43,69,2,95
44,69,2,95
45,69,2,95
46,69,2,95
47,62,7,80
48,62,7,80
49,64,9,105
50,62,7,80
51,64,9,80
52,69,2,95
53,67,0,80
54,64,9,80
55,67,0,95
56,69,2,80
57,69,2,80
58,71,4,95
59,74,7,80
60,74,7,80
61,64,9,105
62,62,7,80
63,64,9,80
64,69,2,95
65,67,0,80
66,64,9,80
67,67,0,95
68,64,9,80
69,64,9,80
70,62,7,95
71,64,9,105
72,64,9,105
73,64,9,105
74,69,2,95
75,69,2,95
76,69,2,95
77,67,0,80
78,64,9,80
79,67,0,95
80,69,2,80
81,69,2,80
82,71,4,95
83,74,7,80
84,74,7,80
85,76,9,105
86,74,7,80
87,74,7,80
88,71,4,95
89,69,2,80
90,67,0,80
91,69,2,95
92,69,2,95
93,69,2,95
94,69,2,95
95,74,7,80
96,74,7,80
97,76,9,105
98,76,9,95
99,76,9,95
100,76,9,95
101,74,7,80
102,71,4,80
103,74,7,95
104,74,7,95
105,74,7,95
106,74,7,95
107,71,4,80
108,74,7,80
109,76,9,105
110,76,9,80
111,76,9,80
112,76,9,95
113,78,11,80
114,78,11,80
115,79,0,95
116,76,9,80
117,76,9,80
118,74,7,95
119,71,4,80
120,71,4,80
121,72,5,105
122,72,5,80
123,72,5,80
124,72,5,95
125,69,2,80
126,69,2,80
127,71,4,95
128,71,4,80
129,71,4,80
130,71,4,95
131,67,0,80
132,67,0,80
133,69,2,105
134,72,5,80
135,72,5,80
136,71,4,95
137,69,2,80
138,69,2,80
139,67,0,95
140,64,9,80
141,64,9,80
142,62,7,95
143,62,7,105
144,62,7,105
145,64,9,105
146,62,7,80
147,64,9,80
148,69,2,95
149,67,0,80
150,64,9,80
151,67,0,95
152,69,2,80
153,69,2,80
154,71,4,95
155,74,7,80
156,74,7,80
157,64,9,105
158,62,7,80
159,64,9,80
160,69,2,95
161,67,0,80
162,64,9,80
163,67,0,95
164,64,9,80
165,64,9,80
166,62,7,95
167,64,9,105
168,64,9,105
169,64,9,105
170,69,2,95
171,69,2,95
172,69,2,95
173,67,0,80
174,64,9,80
175,67,0,95
176,69,2,80
177,69,2,80
178,71,4,95
179,74,7,80
180,74,7,80
181,76,9,105
182,74,7,80
183,74,7,80
184,72,5,95
185,69,2,80
186,66,11,80
187,67,0,95
188,67,0,95
189,67,0,95
190,67,0,95
