eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,62,7,105
1,62,7,80
2,67,0,105
3,62,7,80
4,71,4,80
5,62,7,80
6,67,0,95
7,71,4,80
8,74,7,80
9,79,0,80
10,78,11,105
11,76,9,80
12,76,9,80
13,74,7,80
14,76,9,95
15,72,5,80
16,69,2,80
17,67,0,80
18,66,11,105
19,69,2,80
20,62,7,80
21,69,2,80
22,66,11,95
23,69,2,80
24,62,7,80
25,69,2,80
26,71,4,105
27,62,7,80
28,69,2,80
29,62,7,80
30,67,0,95
31,66,11,80
32,64,9,80
33,62,7,80
34,67,0,105
35,62,7,80
36,71,4,80
37,62,7,80
38,67,0,95
39,71,4,80
40,74,7,80
41,79,0,80
42,78,11,105
43,76,9,80
44,76,9,80
45,74,7,80
46,76,9,95
47,72,5,80
48,69,2,80
49,67,0,80
50,66,11,105
51,69,2,80
52,74,7,80
53,71,4,80
54,72,5,95
55,69,2,80
56,66,11,80
57,67,0,80
58,69,2,105
59,69,2,80
60,67,0,80
61,66,11,80
62,67,0,95
63,62,7,80
64,62,7,80
65,62,7,80
66,67,0,105
67,62,7,80
68,71,4,80
69,62,7,80
70,67,0,95
71,71,4,80
72,74,7,80
73,79,0,80
74,78,11,105
75,76,9,80
76,76,9,80
77,74,7,80
78,76,9,95
79,72,5,80
80,69,2,80
81,67,0,80
82,66,11,105
83,69,2,80
84,62,7,80
85,69,2,80
86,66,11,95
87,69,2,80
88,62,7,80
89,69,2,80
90,71,4,105
91,62,7,80
92,69,2,80
93,62,7,80
94,67,0,95
95,66,11,80
96,64,9,80
97,62,7,80
98,67,0,105
99,62,7,80
100,71,4,80
101,62,7,80
102,67,0,95
103,71,4,80
104,74,7,80
105,79,0,80
106,78,11,105
107,76,9,80
108,76,9,80
109,74,7,80
110,76,9,95
111,72,5,80
112,69,2,80
113,67,0,80
114,66,11,105
115,69,2,80
116,74,7,80
117,71,4,80
118,72,5,95
119,69,2,80
120,66,11,80
121,67,0,80
122,69,2,105
123,69,2,80
124,67,0,80
125,66,11,80
126,67,0,95
127,71,4,80
128,71,4,80
129,72,5,80
130,74,7,105
131,72,5,80
132,71,4,80
133,74,7,80
134,79,0,95
135,74,7,80
136,71,4,80
137,74,7,80
138,79,0,105
139,79,0,80
140,81,2,80
141,78,11,80
142,79,0,95
143,74,7,80
144,71,4,80
145,74,7,80
146,79,0,105
147,79,0,80
148,78,11,80
149,79,0,80
150,76,9,95
151,74,7,80
152,72,5,80
153,74,7,80
154,76,9,105
155,76,9,80
156,74,7,80
157,72,5,80
158,74,7,95
159,76,9,80
160,76,9,80
161,78,11,80
162,79,0,105
163,79,0,80
164,74,7,80
165,72,5,80
166,71,4,95
167,71,4,80
168,67,0,80
169,76,9,105
170,76,9,105
171,72,5,80
172,69,2,80
173,67,0,80
174,66,11,95
175,69,2,80
176,62,7,80
177,67,0,105
178,67,0,105
179,71,4,80
180,71,4,80
181,62,7,80
182,72,5,95
183,69,2,80
184,66,11,80
185,67,0,80
186,69,2,105
187,69,2,80
188,67,0,80
189,66,11,80
190,67,0,95
191,71,4,80
192,71,4,80
193,72,5,80
194,74,7,105
195,72,5,80
196,71,4,80
197,74,7,80
198,79,0,95
199,74,7,80
200,71,4,80
201,74,7,80
202,79,0,105
203,79,0,80
204,81,2,80
205,78,11,80
206,79,0,95
207,74,7,80
208,71,4,80
209,74,7,80
210,79,0,105
211,79,0,80
212,78,11,80
213,79,0,80
214,76,9,95
215,74,7,80
216,72,5,80
217,74,7,80
218,76,9,105
219,76,9,80
220,74,7,80
221,72,5,80
222,74,7,95
223,76,9,80
224,76,9,80
225,78,11,80
226,79,0,105
227,79,0,80
228,74,7,80
229,72,5,80
230,71,4,95
231,71,4,80
232,67,0,80
233,76,9,105
234,76,9,105
235,72,5,80
236,69,2,80
237,67,0,80
238,66,11,95
239,69,2,80
240,62,7,80
241,67,0,105
242,67,0,105
243,71,4,80
244,71,4,80
245,62,7,80
246,72,5,95
247,69,2,80
248,66,11,80
249,67,0,80
250,69,2,105
251,69,2,80
252,67,0,80
253,66,11,80
254,67,0,95
