eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,64,7,105
1,62,5,80
2,69,0,80
3,71,2,80
4,72,3,95
5,71,2,80
6,69,0,80
7,66,9,80
8,67,10,105
9,71,2,80
10,71,2,80
11,67,10,80
12,74,5,95
13,67,10,80
14,71,2,80
15,67,10,80
16,64,7,105
17,62,5,80
18,69,0,80
19,71,2,80
20,72,3,95
21,74,5,80
22,76,7,80
23,78,9,80
24,79,10,105
25,78,9,80
26,79,10,80
27,83,2,80
28,71,2,95
29,69,0,80
30,69,0,80
31,64,7,105
32,64,7,105
33,62,5,80
34,69,0,80
35,71,2,80
36,72,3,95
37,71,2,80
38,69,0,80
39,66,9,80
40,67,10,105
41,71,2,80
42,71,2,80
43,67,10,80
44,74,5,95
45,67,10,80
46,71,2,80
47,67,10,80
48,64,7,105
49,62,5,80
50,69,0,80
51,71,2,80
52,72,3,95
53,74,5,80
54,76,7,80
55,78,9,80
56,79,10,105
57,78,9,80
58,79,10,80
59,83,2,80
60,71,2,95
61,69,0,80
62,69,0,80
63,81,0,105
64,81,0,105
65,76,7,80
66,76,7,80
67,81,0,80
68,81,0,95
69,79,10,80
70,76,7,80
71,78,9,80
72,79,10,105
73,76,7,80
74,76,7,80
75,78,9,80
76,79,10,95
77,76,7,80
78,78,9,80
79,79,10,80
80,81,0,105
81,76,7,80
82,76,7,80
83,81,0,80
84,81,0,95
85,79,10,80
86,76,7,80
87,78,9,80
88,79,10,105
89,78,9,80
90,79,10,80
91,83,2,80
92,71,2,95
93,69,0,80
94,69,0,80
95,78,9,80
96,81,0,105
97,76,7,80
98,76,7,80
99,81,0,80
100,81,0,95
101,79,10,80
102,76,7,80
103,78,9,80
104,79,10,105
105,76,7,80
106,76,7,80
107,78,9,80
108,79,10,95
109,76,7,80
110,78,9,80
111,79,10,80
112,81,0,105
113,83,2,80
114,81,0,80
115,78,9,80
116,79,10,95
117,78,9,80
118,76,7,80
119,78,9,80
120,79,10,105
121,78,9,80
122,79,10,80
123,83,2,80
124,71,2,95
125,69,0,80
126,69,0,80
