eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,7,105
1,72,5,80
2,71,4,105
3,67,0,80
4,67,0,80
5,67,0,80
6,69,2,95
7,62,7,80
8,64,9,80
9,59,4,105
10,59,4,105
11,62,7,80
12,67,0,80
13,71,4,80
14,69,2,95
15,62,7,80
16,66,11,80
17,69,2,80
18,71,4,105
19,69,2,80
20,67,0,80
21,66,11,80
22,67,0,95
23,69,2,80
24,71,4,80
25,74,7,80
26,76,9,105
27,79,0,80
28,78,11,80
29,81,2,80
30,79,0,95
31,76,9,80
32,74,7,80
33,72,5,80
34,71,4,105
35,67,0,80
36,67,0,80
37,67,0,80
38,69,2,95
39,62,7,80
40,64,9,80
41,59,4,105
42,59,4,105
43,62,7,80
44,67,0,80
45,71,4,80
46,69,2,95
47,62,7,80
48,66,11,80
49,69,2,80
50,71,4,105
51,69,2,80
52,67,0,80
53,66,11,80
54,67,0,95
55,69,2,80
56,71,4,80
57,74,7,80
58,76,9,105
59,78,11,80
60,78,11,80
61,78,11,80
62,79,0,95
63,74,7,80
64,74,7,80
65,72,5,80
66,71,4,105
67,67,0,80
68,67,0,80
69,67,0,80
70,69,2,95
71,62,7,80
72,64,9,80
73,59,4,105
74,59,4,105
75,62,7,80
76,67,0,80
77,71,4,80
78,69,2,95
79,62,7,80
80,66,11,80
81,69,2,80
82,71,4,105
83,69,2,80
84,67,0,80
85,66,11,80
86,67,0,95
87,69,2,80
88,71,4,80
89,74,7,80
90,76,9,105
91,79,0,80
92,78,11,80
93,81,2,80
94,79,0,95
95,76,9,80
96,74,7,80
97,72,5,80
98,71,4,105
99,67,0,80
100,67,0,80
101,67,0,80
102,69,2,95
103,62,7,80
104,64,9,80
105,59,4,105
106,59,4,105
107,62,7,80
108,67,0,80
109,71,4,80
110,69,2,95
111,62,7,80
112,66,11,80
113,69,2,80
114,71,4,105
115,69,2,80
116,67,0,80
117,66,11,80
118,67,0,95
119,69,2,80
120,71,4,80
121,74,7,80
122,76,9,105
123,78,11,80
124,78,11,80
125,78,11,80
126,79,0,95
127,74,7,80
128,74,7,80
129,78,11,80
130,79,0,105
131,79,0,80
132,79,0,80
133,78,11,80
134,79,0,95
135,74,7,80
136,71,4,80
137,74,7,80
138,72,5,105
139,71,4,80
140,69,2,80
141,67,0,80
142,66,11,95
143,69,2,80
144,71,4,80
145,74,7,80
146,79,0,105
147,79,0,80
148,79,0,80
149,78,11,80
150,79,0,95
151,74,7,80
152,71,4,80
153,74,7,80
154,72,5,105
155,71,4,80
156,69,2,80
157,66,11,80
158,62,7,95
159,67,0,80
160,69,2,80
161,79,0,105
162,79,0,105
163,78,11,80
164,81,2,80
165,78,11,80
166,79,0,95
167,74,7,80
168,71,4,80
169,74,7,80
170,72,5,105
171,71,4,80
172,69,2,80
173,67,0,80
174,66,11,95
175,67,0,80
176,69,2,80
177,72,5,80
178,71,4,105
179,74,7,80
180,67,0,80
181,71,4,80
182,72,5,95
183,74,7,80
184,76,9,80
185,79,0,80
186,78,11,105
187,81,2,80
188,74,7,80
189,78,11,80
190,79,0,95
191,74,7,80
192,74,7,80
193,78,11,80
194,79,0,105
195,79,0,80
196,79,0,80
197,78,11,80
198,79,0,95
199,74,7,80
200,71,4,80
201,74,7,80
202,72,5,105
203,71,4,80
204,69,2,80
205,67,0,80
206,66,11,95
207,69,2,80
208,71,4,80
209,74,7,80
210,79,0,105
211,79,0,80
212,79,0,80
213,78,11,80
214,79,0,95
215,74,7,80
216,71,4,80
217,74,7,80
218,72,5,105
219,71,4,80
220,69,2,80
221,66,11,80
222,62,7,95
223,67,0,80
224,69,2,80
225,79,0,105
226,79,0,105
227,78,11,80
228,81,2,80
229,78,11,80
230,79,0,95
231,74,7,80
232,71,4,80
233,74,7,80
234,72,5,105
235,71,4,80
236,69,2,80
237,67,0,80
238,66,11,95
239,67,0,80
240,69,2,80
241,72,5,80
242,71,4,105
243,74,7,80
244,67,0,80
245,71,4,80
246,72,5,95
247,74,7,80
248,76,9,80
249,79,0,80
250,78,11,105
251,81,2,80
252,74,7,80
253,78,11,80
254,79,0,95
255,78,11,80
256,78,11,80
257,74,7,80
258,71,4,105
259,74,7,80
260,76,9,80
261,74,7,80
262,71,4,95
263,74,7,80
264,76,9,80
265,74,7,80
266,76,9,105
267,79,0,80
268,74,7,80
269,71,4,80
270,69,2,95
271,62,7,80
272,66,11,80
273,69,2,80
274,71,4,105
275,74,7,80
276,76,9,80
277,74,7,80
278,71,4,95
279,74,7,80
280,76,9,80
281,74,7,80
282,76,9,105
283,79,0,80
284,81,2,80
285,78,11,80
286,79,0,95
287,76,9,80
288,74,7,80
289,72,5,80
290,71,4,105
291,74,7,80
292,76,9,80
293,74,7,80
294,71,4,95
295,74,7,80
296,76,9,80
297,74,7,80
298,76,9,105
299,79,0,80
300,74,7,80
301,71,4,80
302,69,2,95
303,62,7,80
304,66,11,80
305,69,2,80
306,74,7,105
307,76,9,95
308,76,9,95
309,76,9,95
310,76,9,95
311,74,7,80
312,72,5,80
313,74,7,80
314,76,9,105
315,79,0,80
316,74,7,80
317,78,11,80
318,79,0,95
319,78,11,80
320,78,11,80
321,74,7,80
322,71,4,105
323,74,7,80
324,76,9,80
325,74,7,80
326,71,4,95
327,74,7,80
328,76,9,80
329,74,7,80
330,76,9,105
331,79,0,80
332,74,7,80
333,71,4,80
334,69,2,95
335,62,7,80
336,66,11,80
337,69,2,80
338,71,4,105
339,74,7,80
340,76,9,80
341,74,7,80
342,71,4,95
343,74,7,80
344,76,9,80
345,74,7,80
346,76,9,105
347,79,0,80
348,81,2,80
349,78,11,80
350,79,0,95
351,76,9,80
352,74,7,80
353,72,5,80
354,71,4,105
355,74,7,80
356,76,9,80
357,74,7,80
358,71,4,95
359,74,7,80
360,76,9,80
361,74,7,80
362,76,9,105
363,79,0,80
364,74,7,80
365,71,4,80
366,69,2,95
367,62,7,80
368,66,11,80
369,69,2,80
370,74,7,105
371,76,9,95
372,76,9,95
373,76,9,95
374,76,9,95
375,74,7,80
376,72,5,80
377,74,7,80
378,76,9,105
379,79,0,80
380,74,7,80
381,78,11,80
382,79,0,95
