eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,71,4,105
1,69,2,80
2,67,0,105
3,71,4,80
4,71,4,80
5,67,0,80
6,64,9,80
7,66,11,80
8,67,0,80
9,69,2,80
10,71,4,105
11,72,5,80
12,71,4,80
13,69,2,80
14,71,4,80
15,72,5,80
16,71,4,80
17,69,2,80
18,67,0,105
19,69,2,80
20,71,4,80
21,67,0,80
22,64,9,80
23,66,11,80
24,67,0,80
25,71,4,80
26,69,2,105
27,67,0,80
28,67,0,80
29,64,9,80
30,62,7,80
31,72,5,80
32,71,4,80
33,69,2,80
34,67,0,105
35,71,4,80
36,71,4,80
37,67,0,80
38,64,9,80
39,66,11,80
40,67,0,80
41,69,2,80
42,71,4,105
43,74,7,80
44,76,9,80
45,78,11,80
46,79,0,80
47,81,2,80
48,78,11,80
49,79,0,80
50,76,9,105
51,72,5,80
52,69,2,80
53,67,0,80
54,66,11,80
55,69,2,80
56,74,7,80
57,72,5,80
58,71,4,105
59,67,0,80
60,69,2,80
61,66,11,80
62,67,0,80
63,62,7,80
64,62,7,80
65,66,11,80
66,67,0,105
67,71,4,80
68,71,4,80
69,67,0,80
70,64,9,80
71,66,11,80
72,67,0,80
73,69,2,80
74,71,4,105
75,72,5,80
76,71,4,80
77,69,2,80
78,71,4,80
79,72,5,80
80,71,4,80
81,69,2,80
82,67,0,105
83,69,2,80
84,71,4,80
85,67,0,80
86,64,9,80
87,66,11,80
88,67,0,80
89,71,4,80
90,69,2,105
91,67,0,80
92,67,0,80
93,64,9,80
94,62,7,80
95,72,5,80
96,71,4,80
97,69,2,80
98,67,0,105
99,71,4,80
100,71,4,80
101,67,0,80
102,64,9,80
103,66,11,80
104,67,0,80
105,69,2,80
106,71,4,105
107,74,7,80
108,76,9,80
109,78,11,80
110,79,0,80
111,81,2,80
112,78,11,80
113,79,0,80
114,76,9,105
115,72,5,80
116,69,2,80
117,67,0,80
118,66,11,80
119,69,2,80
120,74,7,80
121,72,5,80
122,71,4,105
123,67,0,80
124,69,2,80
125,66,11,80
126,67,0,80
127,71,4,80
128,71,4,80
129,72,5,80
130,74,7,105
131,78,11,80
132,78,11,80
133,78,11,80
134,79,0,80
135,76,9,80
136,76,9,80
137,76,9,80
138,74,7,105
139,71,4,80
140,71,4,80
141,71,4,80
142,67,0,80
143,69,2,80
144,69,2,80
145,67,0,80
146,72,5,105
147,76,9,80
148,76,9,80
149,72,5,80
150,71,4,80
151,72,5,80
152,74,7,80
153,71,4,80
154,69,2,105
155,67,0,80
156,67,0,80
157,64,9,80
158,62,7,80
159,72,5,80
160,71,4,80
161,69,2,80
162,67,0,105
163,71,4,80
164,71,4,80
165,67,0,80
166,64,9,80
167,66,11,80
168,67,0,80
169,69,2,80
170,71,4,105
171,74,7,80
172,76,9,80
173,78,11,80
174,79,0,80
175,81,2,80
176,78,11,80
177,79,0,80
178,76,9,105
179,72,5,80
180,69,2,80
181,67,0,80
182,66,11,80
183,69,2,80
184,74,7,80
185,72,5,80
186,71,4,105
187,67,0,80
188,69,2,80
189,66,11,80
190,67,0,80
191,71,4,80
192,71,4,80
193,72,5,80
194,74,7,105
195,78,11,80
196,78,11,80
197,78,11,80
198,79,0,80
199,76,9,80
200,76,9,80
201,76,9,80
202,74,7,105
203,71,4,80
204,71,4,80
205,71,4,80
206,67,0,80
207,69,2,80
208,69,2,80
209,67,0,80
210,72,5,105
211,76,9,80
212,76,9,80
213,72,5,80
214,71,4,80
215,72,5,80
216,74,7,80
217,71,4,80
218,69,2,105
219,67,0,80
220,67,0,80
221,64,9,80
222,62,7,80
223,72,5,80
224,71,4,80
225,69,2,80
226,67,0,105
227,71,4,80
228,71,4,80
229,67,0,80
230,64,9,80
231,66,11,80
232,67,0,80
233,69,2,80
234,71,4,105
235,74,7,80
236,76,9,80
237,78,11,80
238,79,0,80
239,81,2,80
240,78,11,80
241,79,0,80
242,76,9,105
243,72,5,80
244,69,2,80
245,67,0,80
246,66,11,80
247,69,2,80
248,74,7,80
249,72,5,80
250,71,4,105
251,67,0,80
252,69,2,80
253,66,11,80
254,67,0,80
