eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,64,9,105
1,62,7,105
2,67,0,80
3,71,4,80
4,62,7,95
5,67,0,80
6,71,4,80
7,74,7,105
8,72,5,80
9,71,4,80
10,72,5,95
11,76,9,80
12,76,9,80
13,74,7,105
14,71,4,80
15,67,0,80
16,66,11,95
17,67,0,80
18,69,2,80
19,71,4,105
20,69,2,80
21,67,0,80
22,69,2,95
23,71,4,80
24,76,9,80
25,74,7,105
26,71,4,80
27,71,4,80
28,69,2,95
29,71,4,80
30,74,7,105
31,72,5,80
32,71,4,80
33,72,5,95
34,76,9,80
35,76,9,80
36,74,7,105
37,71,4,80
38,67,0,80
39,66,11,95
40,67,0,80
41,69,2,80
42,69,2,105
43,67,0,80
44,66,11,80
45,67,0,95
46,64,9,80
47,64,9,80
48,62,7,105
49,67,0,80
50,71,4,80
51,62,7,95
52,67,0,80
53,71,4,80
54,74,7,105
55,72,5,80
56,71,4,80
57,72,5,95
58,76,9,80
59,76,9,80
60,74,7,105
61,71,4,80
62,67,0,80
63,66,11,95
64,67,0,80
65,69,2,80
66,71,4,105
67,69,2,80
68,67,0,80
69,69,2,95
70,71,4,80
71,76,9,80
72,74,7,105
73,71,4,80
74,71,4,80
75,69,2,95
76,71,4,80
77,74,7,105
78,72,5,80
79,71,4,80
80,72,5,95
81,76,9,80
82,76,9,80
83,74,7,105
84,71,4,80
85,67,0,80
86,66,11,95
87,67,0,80
88,69,2,80
89,69,2,105
90,67,0,80
91,66,11,80
92,67,0,95
93,62,7,80
94,62,7,80
95,67,0,105
96,71,4,80
97,74,7,80
98,79,0,95
99,74,7,105
100,74,7,105
101,74,7,105
102,72,5,80
103,71,4,80
104,72,5,95
105,76,9,80
106,76,9,80
107,74,7,105
108,71,4,80
109,67,0,80
110,66,11,95
111,67,0,80
112,69,2,80
113,71,4,105
114,69,2,80
115,67,0,80
116,69,2,95
117,66,11,80
118,62,7,80
119,67,0,105
120,71,4,80
121,74,7,80
122,79,0,95
123,74,7,105
124,74,7,105
125,74,7,105
126,72,5,80
127,71,4,80
128,72,5,95
129,76,9,80
130,76,9,80
131,74,7,105
132,71,4,80
133,67,0,80
134,66,11,95
135,67,0,80
136,69,2,80
137,69,2,105
138,67,0,80
139,66,11,80
140,67,0,95
141,62,7,80
142,62,7,80
143,67,0,105
144,71,4,80
145,74,7,80
146,79,0,95
147,74,7,105
148,74,7,105
149,74,7,105
150,72,5,80
151,71,4,80
152,72,5,95
153,76,9,80
154,76,9,80
155,74,7,105
156,71,4,80
157,67,0,80
158,66,11,95
159,67,0,80
160,69,2,80
161,71,4,105
162,69,2,80
163,67,0,80
164,69,2,95
165,66,11,80
166,62,7,80
167,67,0,105
168,71,4,80
169,74,7,80
170,79,0,95
171,74,7,105
172,74,7,105
173,74,7,105
174,72,5,80
175,71,4,80
176,72,5,95
177,76,9,80
178,76,9,80
179,74,7,105
180,71,4,80
181,67,0,80
182,66,11,95
183,67,0,80
184,69,2,80
185,69,2,105
186,67,0,80
187,66,11,80
188,67,0,95
