eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,69,0,105
1,69,0,80
2,69,0,80
3,71,2,80
4,72,3,95
5,71,2,80
6,72,3,80
7,69,0,80
8,67,10,105
9,66,9,80
10,67,10,80
11,69,0,80
12,67,10,95
13,64,7,80
14,60,3,80
15,64,7,80
16,69,0,105
17,69,0,80
18,69,0,80
19,71,2,80
20,72,3,95
21,71,2,80
22,72,3,80
23,81,0,80
24,79,10,105
25,76,7,80
26,74,5,80
27,71,2,80
28,72,3,95
29,69,0,80
30,74,5,80
31,71,2,80
32,69,0,105
33,71,2,80
34,71,2,80
35,71,2,80
36,72,3,95
37,71,2,80
38,72,3,80
39,69,0,80
40,67,10,105
41,67,10,80
42,67,10,80
43,66,9,80
44,64,7,95
45,67,10,80
46,60,3,80
47,64,7,80
48,69,0,105
49,69,0,80
50,69,0,80
51,71,2,80
52,72,3,95
53,71,2,80
54,72,3,80
55,81,0,80
56,79,10,105
57,76,7,80
58,74,5,80
59,71,2,80
60,74,5,95
61,72,3,80
62,76,7,80
63,78,9,80
64,79,10,105
65,72,3,80
66,72,3,80
67,79,10,80
68,79,10,95
69,72,3,80
70,81,0,80
71,72,3,80
72,79,10,105
73,72,3,80
74,74,5,80
75,71,2,95
76,71,2,95
77,72,3,80
78,74,5,80
79,78,9,80
80,79,10,105
81,72,3,80
82,72,3,80
83,81,0,95
84,81,0,95
85,79,10,80
86,81,0,80
87,83,2,80
88,79,10,105
89,76,7,80
90,74,5,80
91,71,2,80
92,72,3,95
93,74,5,80
94,76,7,80
95,78,9,80
96,79,10,105
97,72,3,80
98,74,5,80
99,81,0,95
100,81,0,95
101,72,3,80
102,74,5,80
103,79,10,105
104,79,10,105
105,72,3,80
106,74,5,80
107,71,2,95
108,71,2,95
109,72,3,80
110,72,3,80
111,72,3,80
112,69,0,105
113,67,10,80
114,69,0,80
115,71,2,80
116,72,3,95
117,71,2,80
118,72,3,80
119,81,0,80
120,79,10,105
121,76,7,80
122,74,5,80
123,71,2,80
124,72,3,95
125,74,5,80
126,76,7,80
127,78,9,80
128,79,10,105
129,79,10,80
130,79,10,80
131,78,9,80
132,79,10,95
133,83,2,80
134,81,0,80
135,78,9,80
136,79,10,105
137,72,3,80
138,74,5,80
139,71,2,95
140,71,2,95
141,72,3,80
142,74,5,80
143,78,9,80
144,79,10,105
145,72,3,80
146,74,5,80
147,81,0,95
148,81,0,95
149,79,10,80
150,81,0,80
151,83,2,80
152,79,10,105
153,76,7,80
154,74,5,80
155,71,2,80
156,72,3,95
157,74,5,80
158,76,7,80
159,78,9,80
160,79,10,105
161,72,3,80
162,74,5,80
163,81,0,95
164,81,0,95
165,72,3,80
166,74,5,80
167,79,10,105
168,79,10,105
169,72,3,80
170,74,5,80
171,71,2,95
172,71,2,95
173,72,3,80
174,72,3,80
175,72,3,80
176,69,0,105
177,67,10,80
178,69,0,80
179,71,2,80
180,72,3,95
181,71,2,80
182,72,3,80
183,81,0,80
184,79,10,105
185,76,7,80
186,74,5,80
187,71,2,80
188,72,3,95
