eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,76,9,105
1,74,7,105
2,71,4,80
3,72,5,80
4,69,2,80
5,67,0,95
6,69,2,80
7,71,4,80
8,72,5,80
9,74,7,105
10,71,4,80
11,67,0,80
12,71,4,80
13,76,9,95
14,76,9,80
15,76,9,80
16,76,9,80
17,74,7,105
18,71,4,80
19,72,5,80
20,69,2,80
21,67,0,95
22,69,2,80
23,71,4,80
24,72,5,80
25,74,7,105
26,71,4,80
27,72,5,80
28,69,2,80
29,67,0,95
30,76,9,80
31,76,9,80
32,76,9,80
33,74,7,105
34,71,4,80
35,72,5,80
36,69,2,80
37,67,0,95
38,69,2,80
39,71,4,80
40,72,5,80
41,74,7,105
42,71,4,80
43,67,0,80
44,71,4,80
45,76,9,95
46,76,9,80
47,76,9,80
48,76,9,80
49,74,7,105
50,71,4,80
51,72,5,80
52,69,2,80
53,67,0,95
54,69,2,80
55,71,4,80
56,72,5,80
57,74,7,105
58,71,4,80
59,72,5,80
60,69,2,80
61,67,0,95
62,69,2,80
63,69,2,80
64,69,2,80
65,71,4,105
66,74,7,80
67,76,9,80
68,78,11,80
69,79,0,95
70,78,11,80
71,79,0,80
72,74,7,80
73,71,4,105
74,74,7,80
75,76,9,80
76,78,11,80
77,79,0,95
78,81,2,80
79,81,2,80
80,81,2,80
81,83,4,105
82,79,0,80
83,81,2,80
84,78,11,80
85,79,0,95
86,76,9,80
87,78,11,80
88,71,4,80
89,74,7,105
90,71,4,80
91,72,5,80
92,69,2,80
93,67,0,95
94,69,2,80
95,69,2,80
96,69,2,80
97,71,4,105
98,74,7,80
99,76,9,80
100,78,11,80
101,79,0,95
102,78,11,80
103,79,0,80
104,74,7,80
105,71,4,105
106,74,7,80
107,76,9,80
108,78,11,80
109,79,0,95
110,81,2,80
111,81,2,80
112,81,2,80
113,83,4,105
114,79,0,80
115,81,2,80
116,78,11,80
117,79,0,95
118,76,9,80
119,78,11,80
120,74,7,80
121,71,4,105
122,74,7,80
123,76,9,80
124,78,11,80
125,79,0,95
126,78,11,80
127,79,0,80
128,76,9,80
129,74,7,105
130,71,4,80
131,72,5,80
132,69,2,80
133,67,0,95
