eighth_note,dur_weighted_midi_note,dur_weighted_relative_pitch_class,dur_weighted_velocity
0,74,0,105
1,69,7,80
2,69,7,80
3,69,7,95
4,69,7,95
5,66,4,80
6,66,4,80
7,62,0,80
8,62,0,105
9,78,4,80
10,78,4,80
11,76,2,80
12,78,4,95
13,71,9,80
14,71,9,80
15,73,11,80
16,74,0,105
17,69,7,80
18,71,9,80
19,69,7,95
20,69,7,95
21,66,4,80
22,66,4,80
23,62,0,80
24,64,2,105
25,62,0,80
26,64,2,80
27,66,4,80
28,62,0,95
29,62,0,80
30,62,0,80
31,74,0,105
32,74,0,105
33,69,7,80
34,69,7,80
35,69,7,95
36,69,7,95
37,66,4,80
38,66,4,80
39,62,0,80
40,62,0,105
41,78,4,80
42,78,4,80
43,76,2,80
44,78,4,95
45,71,9,80
46,71,9,80
47,73,11,80
48,74,0,105
49,69,7,80
50,71,9,80
51,69,7,95
52,69,7,95
53,66,4,80
54,66,4,80
55,62,0,80
56,64,2,105
57,62,0,80
58,64,2,80
59,66,4,80
60,62,0,95
61,62,0,80
62,62,0,80
63,74,0,105
64,74,0,105
65,76,2,80
66,78,4,80
67,79,5,80
68,81,7,95
69,78,4,80
70,74,0,80
71,78,4,80
72,76,2,105
73,74,0,80
74,76,2,80
75,78,4,80
76,79,5,95
77,78,4,80
78,78,4,80
79,76,2,80
80,74,0,105
81,76,2,80
82,78,4,80
83,79,5,80
84,81,7,95
85,78,4,80
86,74,0,80
87,78,4,80
88,76,2,105
89,74,0,80
90,76,2,80
91,78,4,80
92,74,0,95
93,74,0,80
94,74,0,80
95,69,7,80
96,74,0,105
97,76,2,80
98,78,4,80
99,79,5,80
100,81,7,95
101,78,4,80
102,74,0,80
103,78,4,80
104,76,2,105
105,71,9,80
106,74,0,80
107,76,2,80
108,79,5,95
109,78,4,80
110,78,4,80
111,79,5,80
112,81,7,105
113,78,4,80
114,74,0,80
115,78,4,80
116,81,7,95
117,83,9,80
118,76,2,80
119,79,5,80
120,78,4,105
121,74,0,80
122,76,2,80
123,73,11,80
124,74,0,95
125,79,5,80
126,78,4,80
127,76,2,80
128,74,0,105
